grapheme,ground_truth_phoneme,predicted_phoneme,model
cavort,kəvˈɔːɹt,/kəˈvɔɹt/,claude-3-5-haiku-20241022
caz,kˈɑːz,/kæz/,claude-3-5-haiku-20241022
ccitt,kˈɪts,/ˈsɪt/,claude-3-5-haiku-20241022
cedi,sˈiːdi,/ˈsɛdi/,claude-3-5-haiku-20241022
cedilla,sɛdˈɪlə,/səˈdɪlə/,claude-3-5-haiku-20241022
cefepime,sˈɛfəpˌaɪm,/səˈfɛpaɪm/,claude-3-5-haiku-20241022
celesta,sɪlˈɛstə,/səˈlɛstə/,claude-3-5-haiku-20241022
cense,sˈɛns,/sɛns/,claude-3-5-haiku-20241022
censorious,sˌɛnsˈɔːɹiəs,/sɛnˈsɔɹiəs/,claude-3-5-haiku-20241022
centred,sˈɛntɚd,/ˈsɛntɚd/,claude-3-5-haiku-20241022
centring,sˈɛntɪŋ,/ˈsɛntɹɪŋ/,claude-3-5-haiku-20241022
centromere,sˈɛntɹəmɚ,/ˈsɛntɹəmɪɹ/,claude-3-5-haiku-20241022
cep,sˈɛp,/sɛp/,claude-3-5-haiku-20241022
chaat,ʃˈɑːt,/tʃɑt/,claude-3-5-haiku-20241022
chalupa,tʃəlˈuːpə,/tʃəˈluːpə/,claude-3-5-haiku-20241022
changchun,tʃˈɑːŋtʃˈʊn,/ˈtʃæŋtʃʊn/,claude-3-5-haiku-20241022
changeable,tʃˈeɪndʒəbəl,/ˈtʃeɪndʒəbəl/,claude-3-5-haiku-20241022
chanter,tʃˈæntɚ,/ˈtʃæntɚ/,claude-3-5-haiku-20241022
chanteuse,tʃæntˈuːz,/ʃɑnˈtɚz/,claude-3-5-haiku-20241022
chapeau,ʃəpˈoʊ,/ʃəˈpoʊ/,claude-3-5-haiku-20241022
chaplain,tʃˈæplən,/ˈtʃæplən/,claude-3-5-haiku-20241022
charact,tʃˈɛɹækt,/ˈkɛɹækt/,claude-3-5-haiku-20241022
charadriidae,kˈɛɹədɹˌaɪd,/kəˈɹædrɪˌidi/,claude-3-5-haiku-20241022
chaser,tʃˈeɪsɚ,/ˈtʃeɪsɚ/,claude-3-5-haiku-20241022
chaste,tʃˈeɪst,/tʃeɪst/,claude-3-5-haiku-20241022
chastise,tʃæstˈaɪz,/tʃæˈstaɪz/,claude-3-5-haiku-20241022
chatelaine,tʃˈætəlˌeɪn,/ˌʃætəˈleɪn/,claude-3-5-haiku-20241022
chatted,tʃˈætəd,/ˈtʃætəd/,claude-3-5-haiku-20241022
chatty,tʃˈæti,/ˈtʃæti/,claude-3-5-haiku-20241022
chavs,tʃˈɑːvz,/tʃævz/,claude-3-5-haiku-20241022
chaw,tʃˈɔː,/tʃɔ/,claude-3-5-haiku-20241022
cheated,tʃˈiːtəd,/ˈtʃitɪd/,claude-3-5-haiku-20241022
chelation,tʃˈɛlətən,/kɪˈleɪʃən/,claude-3-5-haiku-20241022
cheshunt,tʃˈɛʃˈʌnt,/ˈtʃɛʃənt/,claude-3-5-haiku-20241022
chevalier,ʃˌɛvəlˈɪɹ,/ʃəˈvæliɹ/,claude-3-5-haiku-20241022
chez,tʃˈɛz,/ʃeɪ/,claude-3-5-haiku-20241022
chigger,tʃˈɪgɚ,/ˈtʃɪɡɚ/,claude-3-5-haiku-20241022
chiro,tʃˈɪɹoʊ,/ˈkaɪɹoʊ/,claude-3-5-haiku-20241022
chiron,tʃˈaɪɹən,/ˈkaɪɹɑn/,claude-3-5-haiku-20241022
chivalry,ʃˈɪvəlɹi,/ˈʃɪvəlɹi/,claude-3-5-haiku-20241022
chomp,tʃˈɑːmp,/tʃɑmp/,claude-3-5-haiku-20241022
chomps,tʃˈɑːmps,/tʃɑmps/,claude-3-5-haiku-20241022
chopper,tʃˈɑːpɚ,/ˈtʃɑpɚ/,claude-3-5-haiku-20241022
chore,tʃˈɔːɹ,/tʃɔɹ/,claude-3-5-haiku-20241022
chorister,kˈɔːɹɪstɚ,/ˈkɔɹɪstɚ/,claude-3-5-haiku-20241022
chronograph,kɹˈɑːnəgɹˌæf,/ˈkɹɑnəgɹæf/,claude-3-5-haiku-20241022
chud,tʃˈʌd,/tʃʌd/,claude-3-5-haiku-20241022
chuff,tʃˈʌf,/tʃʌf/,claude-3-5-haiku-20241022
chump,tʃˈʌmp,/tʃʌmp/,claude-3-5-haiku-20241022
cifs,sˈɪfs,/sɪfs/,claude-3-5-haiku-20241022
cirque,sˈɚk,/sɝk/,claude-3-5-haiku-20241022
clade,klˈeɪd,/kleɪd/,claude-3-5-haiku-20241022
clag,klˈæg,/klæɡ/,claude-3-5-haiku-20241022
clam,klˈæm,/klæm/,claude-3-5-haiku-20241022
clammed,klˈæmd,/klæmd/,claude-3-5-haiku-20241022
clamming,klˈæmɪŋ,/ˈklæmɪŋ/,claude-3-5-haiku-20241022
clams,klˈæmz,/klæmz/,claude-3-5-haiku-20241022
clarinetist,klˌɛɹənˈɛtɪst,/ˌklɛɹəˈniːtɪst/,claude-3-5-haiku-20241022
clarithromycin,klˌæɹɪθɪmsˈɛnɪkəs,/klɛɹɪθɹoʊˈmaɪsɪn/,claude-3-5-haiku-20241022
classist,klˈæsɪst,/ˈklæsɪst/,claude-3-5-haiku-20241022
clatsop,klˈætskɑp,/ˈklætsɑp/,claude-3-5-haiku-20241022
clavis,klˈævɪs,/ˈkleɪvɪs/,claude-3-5-haiku-20241022
cleaver,klˈiːvɚ,/ˈklivɚ/,claude-3-5-haiku-20241022
clerihew,klˈɛɹihˌʊ,/ˈklɛɹɪhju/,claude-3-5-haiku-20241022
clippings,klˈɪpɪŋz,/ˈklɪpɪŋz/,claude-3-5-haiku-20241022
cloe,klˈoʊ,/kloʊ/,claude-3-5-haiku-20241022
cloze,klˈoʊz,/kloʊz/,claude-3-5-haiku-20241022
coaxed,kˈoʊkst,/koʊkst/,claude-3-5-haiku-20241022
coaxes,kˈoʊksɪz,/ˈkoʊæksɪz/,claude-3-5-haiku-20241022
coaxing,kˈoʊksɪŋ,/ˈkoʊæksɪŋ/,claude-3-5-haiku-20241022
cobber,kˈɑːbɚ,/ˈkɑbɚ/,claude-3-5-haiku-20241022
cobbett,kˈɑːbɪt,/ˈkɑbɪt/,claude-3-5-haiku-20241022
cobble,kˈɑːbəl,/ˈkɑbəl/,claude-3-5-haiku-20241022
cockle,kˈɑːkəl,/ˈkɑkəl/,claude-3-5-haiku-20241022
cockrill,kˈɑːkɹəl,/ˈkɑkɹɪl/,claude-3-5-haiku-20241022
cocky,kˈɑːki,/ˈkɑki/,claude-3-5-haiku-20241022
cofounder,kˈoʊfˈaʊndɚ,/koʊˈfaʊndɚ/,claude-3-5-haiku-20241022
coincide,kˌoʊɪnsˈaɪd,/koʊɪnˈsaɪd/,claude-3-5-haiku-20241022
coldly,kˈoʊldli,/ˈkoʊldli/,claude-3-5-haiku-20241022
coli,kˈoʊli,/ˈkoʊli/,claude-3-5-haiku-20241022
collab,kˈɑːləb,/kəˈlæb/,claude-3-5-haiku-20241022
collaborator,kəlˈæbɚˌeɪtɚ,/kəˈlæbəɹeɪtɚ/,claude-3-5-haiku-20241022
collate,kəlˈeɪt,/kəˈleɪt/,claude-3-5-haiku-20241022
collation,kəlˈeɪʃən,/koʊˈleɪʃən/,claude-3-5-haiku-20241022
colonize,kˈɑːlənˌaɪz,/ˈkɑlənaɪz/,claude-3-5-haiku-20241022
colter,kˈoʊltɚ,/ˈkoʊltɚ/,claude-3-5-haiku-20241022
columbine,kˈɑːləmbˌaɪn,/ˈkɑləmbaɪn/,claude-3-5-haiku-20241022
comedienne,kəmˌidiˈɛn,/kɑmɪˈdɪɛn/,claude-3-5-haiku-20241022
comey,kˈʌmi,/ˈkoʊmi/,claude-3-5-haiku-20241022
comitatus,kɔmətˈeɪtəs,/kɑmɪˈteɪtəs/,claude-3-5-haiku-20241022
commendable,kəmˈɛndəbəl,/kəˈmɛndəbəl/,claude-3-5-haiku-20241022
competitively,kəmpˈɛtɪtɪvli,/kəmˈpɛtɪtɪvli/,claude-3-5-haiku-20241022
complainer,kəmplˈeɪnɚ,/kəmˈpleɪnɚ/,claude-3-5-haiku-20241022
compline,kˈɑːmplˌaɪn,/ˈkɑmpləin/,claude-3-5-haiku-20241022
compone,kəmpˈoʊn,/kəmˈpoʊn/,claude-3-5-haiku-20241022
compounder,kəmpˈaʊndɚ,/kəmˈpaʊndɚ/,claude-3-5-haiku-20241022
computed,kəmpjˈuːtəd,/kəmˈpjutɪd/,claude-3-5-haiku-20241022
computes,kəmpjˈuːts,/kəmˈpjuts/,claude-3-5-haiku-20241022
concacaf,kˈɑːnkˌækˌæf,/kɑnˈkækæf/,claude-3-5-haiku-20241022
conceit,kənsˈiːt,/kənˈsit/,claude-3-5-haiku-20241022
concetto,kənsˈɛtoʊ,/kənˈtʃɛtoʊ/,claude-3-5-haiku-20241022
concluding,kənklˈuːdɪŋ,/kənˈkludɪŋ/,claude-3-5-haiku-20241022
concomitant,kˌɑnkˈɑːmətənt,/kənˈkɑmɪtənt/,claude-3-5-haiku-20241022
concur,kənkˈɚ,/kənˈkɝ/,claude-3-5-haiku-20241022
condense,kəndˈɛns,/kənˈdɛns/,claude-3-5-haiku-20241022
condescension,kˌɑndəsˈɛnʃən,/ˌkɑndɪˈsɛnʃən/,claude-3-5-haiku-20241022
condolence,kəndˈoʊləns,/kənˈdoʊləns/,claude-3-5-haiku-20241022
conduction,kəndˈʌkʃən,/kənˈdʌkʃən/,claude-3-5-haiku-20241022
confabulation,kənfˌæbjəlˈeɪʃən,/kɑnfæbjəˈleɪʃən/,claude-3-5-haiku-20241022
confer,kənfˈɚ,/kənˈfɝ/,claude-3-5-haiku-20241022
conferred,kənfˈɚd,/kənˈfɝd/,claude-3-5-haiku-20241022
configurable,kənfˈɪgjəɹəbəl,/kənˈfɪɡjəɹəbəl/,claude-3-5-haiku-20241022
conger,kˈɔːŋɚ,/ˈkɑŋɡɚ/,claude-3-5-haiku-20241022
conjugation,kˌɑndʒəgˈeɪʃən,/ˌkɑndʒəˈgeɪʃən/,claude-3-5-haiku-20241022
connelly,kˈɑːnəli,/ˈkɑnəli/,claude-3-5-haiku-20241022
consented,kənsˈɛntɪd,/kənˈsɛntɪd/,claude-3-5-haiku-20241022
consistory,kənsˈɪstɚi,/kənˈsɪstɚi/,claude-3-5-haiku-20241022
constantine,kˈɑːnstəntˌin,/ˈkɑnstəntin/,claude-3-5-haiku-20241022
constituted,kˈɑːnstətˌutəd,/ˈkɑnstəˌtutəd/,claude-3-5-haiku-20241022
contemplate,kˈɑːntəmplˌeɪt,/ˈkɑntəmpleɪt/,claude-3-5-haiku-20241022
contemplated,kˈɑːntəmplˌeɪtɪd,/ˈkɑntəmpleɪtəd/,claude-3-5-haiku-20241022
contralateral,kəntɹˈælətˌɔɹt,/kɑntɹəˈlætəɹəl/,claude-3-5-haiku-20241022
contrarian,kˌɑntɹˈɛɹiən,/kɑntˈɹɛɹiən/,claude-3-5-haiku-20241022
convinces,kənvˈɪnsɪz,/kənˈvɪnsɪz/,claude-3-5-haiku-20241022
convulse,kənvˈʌls,/kənˈvʌls/,claude-3-5-haiku-20241022
coolibah,kˈuːlɪbə,/ˈkulɪbɑ/,claude-3-5-haiku-20241022
coots,kˈuːts,/kuts/,claude-3-5-haiku-20241022
copeman,kˈoʊpmən,/ˈkoʊpmən/,claude-3-5-haiku-20241022
coppice,kˈɑːpəs,/ˈkɑpəs/,claude-3-5-haiku-20241022
coquina,koʊkˈiːnə,/koʊˈkinə/,claude-3-5-haiku-20241022
corduroy,kˈɔːɹdɚˌɔɪ,/ˈkɔɹdəɹɔɪ/,claude-3-5-haiku-20241022
corgi,kˈɔːɹgi,/ˈkɔɹɡi/,claude-3-5-haiku-20241022
cornea,kˈɔːɹniə,/ˈkɔɹniə/,claude-3-5-haiku-20241022
corsair,kˈɔːɹsɛɹ,/kɔɹˈsɛɹ/,claude-3-5-haiku-20241022
corte,kˈɔːɹt,/ˈkɔɹteɪ/,claude-3-5-haiku-20241022
corvid,kˈɔːɹvəd,/ˈkɔɹvɪd/,claude-3-5-haiku-20241022
coryza,kˌɔɹˈiːzə,/kəˈɹaɪzə/,claude-3-5-haiku-20241022
costal,kˈɔːstəl,/ˈkɑstəl/,claude-3-5-haiku-20241022
costello,kˌɔstˈɛloʊ,/kəˈstɛloʊ/,claude-3-5-haiku-20241022
costen,kˈɔːstən,/ˈkɔstən/,claude-3-5-haiku-20241022
coulee,kˈuːli,/ˈkuli/,claude-3-5-haiku-20241022
coursebook,kˈʊɹsˈuːbˌʊk,/ˈkɔɹsbʊk/,claude-3-5-haiku-20241022
covet,kˈʌvət,/ˈkʌvɪt/,claude-3-5-haiku-20241022
cowdenbeath,kˈaʊdnɪbˌɛn,/ˈkaʊdənbiθ/,claude-3-5-haiku-20241022
cowpea,kˈoʊpjə,/ˈkaʊpi/,claude-3-5-haiku-20241022
crafternoon,kɹˈæftɚnaʊn,/kɹæftɚˈnun/,claude-3-5-haiku-20241022
cranial,kɹˈeɪnjəl,/ˈkɹeɪniəl/,claude-3-5-haiku-20241022
crayfish,kɹˈeɪfɪʃ,/ˈkɹeɪfɪʃ/,claude-3-5-haiku-20241022
creaky,kɹˈiːki,/ˈkɹiki/,claude-3-5-haiku-20241022
creeds,kɹˈiːdz,/kɹidz/,claude-3-5-haiku-20241022
creeped,kɹˈiːpt,/kɹipt/,claude-3-5-haiku-20241022
creeping,kɹˈiːpɪŋ,/ˈkɹipɪŋ/,claude-3-5-haiku-20241022
creeps,kɹˈiːps,/kɹips/,claude-3-5-haiku-20241022
crept,kɹˈɛpt,/kɹɛpt/,claude-3-5-haiku-20241022
crepuscular,kɹəpˈʌksəlɚ,/kɹɪˈpʌskjəlɚ/,claude-3-5-haiku-20241022
crested,kɹˈɛstəd,/ˈkɹɛstəd/,claude-3-5-haiku-20241022
cresting,kɹˈɛstɪŋ,/ˈkɹɛstɪŋ/,claude-3-5-haiku-20241022
crests,kɹˈɛsts,/kɹɛsts/,claude-3-5-haiku-20241022
cretaceous,kɹɪtˈeɪʃɪs,/kɹɪˈteɪʃəs/,claude-3-5-haiku-20241022
cribbed,kɹˈɪbd,/ˈkɹɪbd/,claude-3-5-haiku-20241022
cribbing,kɹˈɪbɪŋ,/ˈkɹɪbɪŋ/,claude-3-5-haiku-20241022
cribs,kɹˈɪbz,/kɹɪbz/,claude-3-5-haiku-20241022
crich,kɹˈɪtʃ,/kɹɪtʃ/,claude-3-5-haiku-20241022
crickets,kɹˈɪkəts,/ˈkɹɪkɪts/,claude-3-5-haiku-20241022
crikey,kɹˈaɪki,/ˈkɹaɪki/,claude-3-5-haiku-20241022
criminalization,kɹˌɪmənələzˈeɪʃən,/ˌkɹɪmɪnəlɪˈzeɪʃən/,claude-3-5-haiku-20241022
crisper,kɹˈɪspɚ,/ˈkɹɪspɚ/,claude-3-5-haiku-20241022
crosswind,kɹˈɔːswɪnd,/ˈkɹɔsˌwɪnd/,claude-3-5-haiku-20241022
croton,kɹˈoʊtən,/ˈkɹoʊtən/,claude-3-5-haiku-20241022
crudely,kɹˈuːdli,/ˈkɹudli/,claude-3-5-haiku-20241022
crumple,kɹˈʌmpəl,/ˈkɹʌmpəl/,claude-3-5-haiku-20241022
crunchie,kɹˈʌntʃi,/ˈkɹʌntʃi/,claude-3-5-haiku-20241022
crusader,kɹusˈeɪdɚ,/kɹuˈseɪdɚ/,claude-3-5-haiku-20241022
crushes,kɹˈʌʃɪz,/ˈkɹʌʃɪz/,claude-3-5-haiku-20241022
crustacean,kɹəstˈeɪʃən,/kɹʌˈsteɪʃən/,claude-3-5-haiku-20241022
crutch,kɹˈʌtʃ,/kɹʌtʃ/,claude-3-5-haiku-20241022
crux,kɹˈʌks,/kɹʌks/,claude-3-5-haiku-20241022
cryptozoology,kɹˌɪptoʊsoʊdˈɑːlioʊ,/kɹɪptoʊzoʊˈɑlədʒi/,claude-3-5-haiku-20241022
ctesiphon,kəsˈiːtsən,/ˈtɛsəfɑn/,claude-3-5-haiku-20241022
cullompton,kˈʌləmptˌɑn,/ˈkʌləmptən/,claude-3-5-haiku-20241022
culm,kˈʌlm,/kʌlm/,claude-3-5-haiku-20241022
culpable,kˈʌlpəbəl,/ˈkʌlpəbəl/,claude-3-5-haiku-20241022
cums,kˈʌmz,/kʌmz/,claude-3-5-haiku-20241022
curlew,kˈɚlwɛ,/ˈkɝlu/,claude-3-5-haiku-20241022
cush,kˈʌʃ,/kʊʃ/,claude-3-5-haiku-20241022
custardy,kˈʌstɚdi,/ˈkʌstɚdi/,claude-3-5-haiku-20241022
cuttings,kˈʌtɪŋz,/ˈkʌtɪŋz/,claude-3-5-haiku-20241022
cuttlefish,kˈʌtəlfˌɪʃ,/ˈkʌtəlfɪʃ/,claude-3-5-haiku-20241022
cutty,kˈʌti,/ˈkʌti/,claude-3-5-haiku-20241022
cybele,sˈaɪbəl,/ˈsɪbəli/,claude-3-5-haiku-20241022
cybernetic,sˌaɪbɚˈɛntɪk,/saɪbɚˈnɛtɪk/,claude-3-5-haiku-20241022
cyclocross,sˈaɪkləkɹˌɑs,/ˈsaɪkloʊˌkɹɔs/,claude-3-5-haiku-20241022
cysts,sˈɪsts,/sɪsts/,claude-3-5-haiku-20241022
czechs,tʃˈɛks,/tʃɛks/,claude-3-5-haiku-20241022
dace,dˈeɪs,/deɪs/,claude-3-5-haiku-20241022
daddies,dˈædiz,/ˈdædiz/,claude-3-5-haiku-20241022
daedal,dˈeɪdəl,/ˈdidl/,claude-3-5-haiku-20241022
daled,dˈeɪld,/ˈdeɪld/,claude-3-5-haiku-20241022
damnation,dæmnˈeɪʃən,/dæmˈneɪʃən/,claude-3-5-haiku-20241022
danaus,dˈænəs,/ˈdænəs/,claude-3-5-haiku-20241022
danelaw,dˈænɪlˌɔ,/ˈdeɪnlɔ/,claude-3-5-haiku-20241022
danwei,dˈænwˌeɪ,/dænˈweɪ/,claude-3-5-haiku-20241022
daptomycin,dˈæptoʊmˌɪsən,/dæptoʊˈmaɪsɪn/,claude-3-5-haiku-20241022
dared,dˈɛɹd,/dɛɹd/,claude-3-5-haiku-20241022
dares,dˈɛɹz,/dɛɹz/,claude-3-5-haiku-20241022
darmstadtium,dˌɑɹmstədmˈɪt,/dɑɹmˈstædtiəm/,claude-3-5-haiku-20241022
dartboard,dˈɑːɹtbˌɔɹd,/ˈdɑɹtbɔɹd/,claude-3-5-haiku-20241022
dashcam,dˈæʃkəm,/ˈdæʃkæm/,claude-3-5-haiku-20241022
dawlish,dˈɔːlɪʃ,/ˈdɔlɪʃ/,claude-3-5-haiku-20241022
decaf,dˈiːkæf,/ˈdikæf/,claude-3-5-haiku-20241022
decays,dəkˈeɪz,/dɪˈkeɪz/,claude-3-5-haiku-20241022
deckle,dˈɛkəl,/ˈdɛkəl/,claude-3-5-haiku-20241022
decry,dɪkɹˈaɪ,/dɪˈkɹaɪ/,claude-3-5-haiku-20241022
defer,dɪfˈɚ,/dɪˈfɝ/,claude-3-5-haiku-20241022
defog,dˈɛfɔg,/diˈfɑɡ/,claude-3-5-haiku-20241022
dele,dˈɛl,/ˈdili/,claude-3-5-haiku-20241022
delve,dˈɛlv,/dɛlv/,claude-3-5-haiku-20241022
delved,dˈɛlvd,/dɛlvd/,claude-3-5-haiku-20241022
delves,dˈɛlvz,/ˈdɛlvz/,claude-3-5-haiku-20241022
delving,dˈɛlvɪŋ,/ˈdɛlvɪŋ/,claude-3-5-haiku-20241022
dendron,dˈɛndɹən,/ˈdɛndɹɑn/,claude-3-5-haiku-20241022
denigrate,dˈɛnəgɹˌeɪt,/ˈdɛnɪɡɹeɪt/,claude-3-5-haiku-20241022
denizen,dˈɛnəzən,/ˈdɛnəzən/,claude-3-5-haiku-20241022
denude,dɪnˈuːd,/dɪˈnud/,claude-3-5-haiku-20241022
deplete,dɪplˈiːt,/dɪˈplit/,claude-3-5-haiku-20241022
deport,dɪpˈɔːɹt,/dɪˈpɔɹt/,claude-3-5-haiku-20241022
deportment,dəpˈɔːɹtmənt,/dɪˈpɔɹtmənt/,claude-3-5-haiku-20241022
derivation,dˌɛɹəvˈeɪʃən,/ˌdɛɹɪˈveɪʃən/,claude-3-5-haiku-20241022
desdemona,dˌɛsdəmˈoʊnə,/dɛzdəˈmoʊnə/,claude-3-5-haiku-20241022
destitute,dˈɛstətˌut,/ˈdɛstətuːt/,claude-3-5-haiku-20241022
detent,dɪtˈɛnt,/dɪˈtɛnt/,claude-3-5-haiku-20241022
detriment,dˈɛtɹəmənt,/ˈdɛtɹɪmənt/,claude-3-5-haiku-20241022
devastation,dˌɛvəstˈeɪʃən,/ˌdɛvəˈsteɪʃən/,claude-3-5-haiku-20241022
devilment,dɪvˈaɪlmənt,/ˈdɛvəlmənt/,claude-3-5-haiku-20241022
diaphragm,dˈaɪəfɹˌæm,/ˈdaɪəfɹæm/,claude-3-5-haiku-20241022
dicey,dˈaɪsi,/ˈdaɪsi/,claude-3-5-haiku-20241022
dickensian,dɪkˈɛnziən,/dɪˈkɛnziən/,claude-3-5-haiku-20241022
diffident,dˈɪfədənt,/ˈdɪfɪdənt/,claude-3-5-haiku-20241022
digs,dˈɪgz,/dɪɡz/,claude-3-5-haiku-20241022
dili,dˈɪli,/ˈdɪli/,claude-3-5-haiku-20241022
dimorphic,daɪmˈɔːɹfɪk,/daɪˈmɔɹfɪk/,claude-3-5-haiku-20241022
dinghy,dˈɪŋi,/ˈdɪŋi/,claude-3-5-haiku-20241022
diomede,dˌaɪoʊmˈeɪd,/daɪˈomiːd/,claude-3-5-haiku-20241022
discus,dˈɪskəs,/ˈdɪskəs/,claude-3-5-haiku-20241022
disgruntled,dɪsgɹˈʌntəld,/dɪsˈɡɹʌntəld/,claude-3-5-haiku-20241022
dishevelled,dɪʃˈɛvəld,/dɪˈʃɛvəld/,claude-3-5-haiku-20241022
dishonesty,dɪsˈɑːnəsti,/dɪˈhɑnəsti/,claude-3-5-haiku-20241022
dishonor,dɪsˈɑːnɚ,/dɪsˈhɑnɚ/,claude-3-5-haiku-20241022
disinfection,dɪsɪnfˈɛkʃən,/dɪsɪnˈfɛkʃən/,claude-3-5-haiku-20241022
disinherit,dɪsˈɪnɪɹθɪɹ,/dɪsɪnˈhɛɹɪt/,claude-3-5-haiku-20241022
dismember,dɪsmˈɛmbɚ,/dɪsˈmɛmbɚ/,claude-3-5-haiku-20241022
dispair,dɪspˈɛɹ,/dɪˈspɛɹ/,claude-3-5-haiku-20241022
dispensable,dɪspˈɛnsəbəl,/dɪˈspɛnsəbəl/,claude-3-5-haiku-20241022
disposed,dɪspˈoʊzd,/dɪˈspoʊzd/,claude-3-5-haiku-20241022
dissimulate,dˈɪsəmjəlˌeɪt,/dɪˈsɪmjəleɪt/,claude-3-5-haiku-20241022
distention,dɪstˈɛnʃən,/dɪˈstɛnʃən/,claude-3-5-haiku-20241022
distract,dɪstɹˈækt,/dɪˈstɹækt/,claude-3-5-haiku-20241022
ditto,dˈɪtoʊ,/ˈdɪtoʊ/,claude-3-5-haiku-20241022
diverge,dɪvˈɚdʒ,/daɪˈvɝdʒ/,claude-3-5-haiku-20241022
dodgy,dˈɑːdʒi,/ˈdɑdʒi/,claude-3-5-haiku-20241022
dojo,dˈoʊjoʊ,/ˈdoʊdʒoʊ/,claude-3-5-haiku-20241022
dollarization,dˌɑlɚətˈeɪʃən,/ˌdɑlɚəˈzeɪʃən/,claude-3-5-haiku-20241022
domhnall,dˈɑːmənhəl,/ˈdɑnəl/,claude-3-5-haiku-20241022
dominical,dəmˈɪnəkəl,/dəˈmɪnɪkəl/,claude-3-5-haiku-20241022
dongle,dˈɔːŋgəl,/ˈdɔŋɡəl/,claude-3-5-haiku-20241022
donnybrook,dˈɑːnibɹˌʊk,/ˈdɑnibɹʊk/,claude-3-5-haiku-20241022
doob,dˈuːb,/dub/,claude-3-5-haiku-20241022
doorbell,dˈɔːɹbˌɛl,/ˈdɔɹbɛl/,claude-3-5-haiku-20241022
dopamine,dˈɑːpəmˌaɪn,/ˈdoʊpəmiːn/,claude-3-5-haiku-20241022
dormant,dˈɔːɹmənt,/ˈdɔɹmənt/,claude-3-5-haiku-20241022
dormitory,dˈɔːɹmətˌɔɹi,/ˈdɔɹmətɔɹi/,claude-3-5-haiku-20241022
doted,dˈoʊtɪd,/ˈdoʊtɪd/,claude-3-5-haiku-20241022
doubted,dˈaʊtɪd,/ˈdaʊtɪd/,claude-3-5-haiku-20241022
doubting,dˈaʊtɪŋ,/ˈdaʊtɪŋ/,claude-3-5-haiku-20241022
douchebaggery,duʃˈeɪgbˌɑɹi,/ˈduʃbæɡəɹi/,claude-3-5-haiku-20241022
dowser,dˈaʊsɚ,/ˈdaʊzɚ/,claude-3-5-haiku-20241022
doxology,dɑksˈɑːlədʒi,/dɑkˈsɑlədʒi/,claude-3-5-haiku-20241022
draco,dɹˈeɪkoʊ,/ˈdɹeɪkoʊ/,claude-3-5-haiku-20241022
drafty,dɹˈæfti,/ˈdɹæfti/,claude-3-5-haiku-20241022
drape,dɹˈeɪp,/dɹeɪp/,claude-3-5-haiku-20241022
draped,dɹˈeɪpt,/dɹeɪpt/,claude-3-5-haiku-20241022
drapes,dɹˈeɪps,/dɹeɪps/,claude-3-5-haiku-20241022
draping,dɹˈeɪpɪŋ,/ˈdɹeɪpɪŋ/,claude-3-5-haiku-20241022
drat,dɹˈæt,/dɹæt/,claude-3-5-haiku-20241022
drava,dɹˈɑːvə,/ˈdɹɑvə/,claude-3-5-haiku-20241022
dreadlocks,dɹˈɛdlˌɑks,/ˈdɹɛdlɑks/,claude-3-5-haiku-20241022
dreamgirl,dɹˈɛmdʒˈɪlɚ,/ˈdɹimgɝl/,claude-3-5-haiku-20241022
dreary,dɹˈɪɹi,/ˈdɹɪɹi/,claude-3-5-haiku-20241022
drollery,dɹˈɑːlɚi,/ˈdɹoʊləɹi/,claude-3-5-haiku-20241022
droop,dɹˈuːp,/dɹup/,claude-3-5-haiku-20241022
drooped,dɹˈuːpt,/dɹupt/,claude-3-5-haiku-20241022
drooping,dɹˈuːpɪŋ,/ˈdɹupɪŋ/,claude-3-5-haiku-20241022
droops,dɹˈuːps,/dɹups/,claude-3-5-haiku-20241022
drunks,dɹˈʌŋks,/ˈdɹʌŋks/,claude-3-5-haiku-20241022
dryden,dɹˈaɪdən,/ˈdɹaɪdən/,claude-3-5-haiku-20241022
dubplate,dˈʌplət,/ˈdʌbpleɪt/,claude-3-5-haiku-20241022
ducat,dˈuːkˌæt,/ˈdʌkət/,claude-3-5-haiku-20241022
duffel,dˈʌfəl,/ˈdʌfəl/,claude-3-5-haiku-20241022
duiker,dwˈaɪkɚ,/ˈdaɪkɚ/,claude-3-5-haiku-20241022
dunfermline,dˈʌnfɚmˌɪln,/dʌnˈfɝmlaɪn/,claude-3-5-haiku-20241022
dunham,dˈʌnəm,/ˈdʌnəm/,claude-3-5-haiku-20241022
dunks,dˈʌŋks,/dʌŋks/,claude-3-5-haiku-20241022
dup,dˈʌp,/dʌp/,claude-3-5-haiku-20241022
duppy,dˈʌpi,/ˈdʌpi/,claude-3-5-haiku-20241022
durbin,dˈɚbɪn,/ˈdɚbɪn/,claude-3-5-haiku-20241022
dusky,dˈʌski,/ˈdʌski/,claude-3-5-haiku-20241022
dusted,dˈʌstɪd,/ˈdʌstɪd/,claude-3-5-haiku-20241022
dusting,dˈʌstɪŋ,/ˈdʌstɪŋ/,claude-3-5-haiku-20241022
dusts,dˈʌsts,/dʌsts/,claude-3-5-haiku-20241022
dyad,dˈaɪˌæd,/ˈdaɪæd/,claude-3-5-haiku-20241022
dykes,dˈaɪks,/daɪks/,claude-3-5-haiku-20241022
dysplastic,dɪsplˈæstɪk,/dɪsˈplæstɪk/,claude-3-5-haiku-20241022
