grapheme,ground_truth_phoneme,predicted_phoneme,model
cretaceous,kɹɪtˈeɪʃɪs,/krəˈteɪʃəs/,gpt-3.5-turbo
cribbed,kɹˈɪbd,The General American English phonemic transcription for 'cribbed' is /krɪbd/.,gpt-3.5-turbo
cribbing,kɹˈɪbɪŋ,The General American English phonemic transcription for 'cribbing' is /ˈkɹɪbɪŋ/.,gpt-3.5-turbo
cribs,kɹˈɪbz,/krɪbz/,gpt-3.5-turbo
crich,kɹˈɪtʃ,The General American English phonemic transcription for 'crich' is /kɹɪtʃ/.,gpt-3.5-turbo
crickets,kɹˈɪkəts,The General American English phonemic transcription for 'crickets' is /ˈkrɪkɪts/.,gpt-3.5-turbo
crikey,kɹˈaɪki,The General American English phonemic transcription for 'crikey' is /ˈkɹaɪki/.,gpt-3.5-turbo
criminalization,kɹˌɪmənələzˈeɪʃən,"Sure, the phonemic transcription for 'criminalization' in General American English is /ˌkrɪmənəlɪˈzeɪʃən/.",gpt-3.5-turbo
crisper,kɹˈɪspɚ,/ˈkrɪspɚ/,gpt-3.5-turbo
crosswind,kɹˈɔːswɪnd,The General American English phonemic transcription for 'crosswind' is /ˈkrɔsˌwɪnd/.,gpt-3.5-turbo
croton,kɹˈoʊtən,The General American English phonemic transcription for 'croton' is /ˈkɹɑtən/.,gpt-3.5-turbo
crudely,kɹˈuːdli,/ˈkɹudli/,gpt-3.5-turbo
crumple,kɹˈʌmpəl,The General American English phonemic transcription for 'crumple' is /ˈkrʌmpəl/.,gpt-3.5-turbo
crunchie,kɹˈʌntʃi,/ˈkrʌntʃi/,gpt-3.5-turbo
crusader,kɹusˈeɪdɚ,The General American English phonemic transcription for 'crusader' is /ˈkɹuˌseɪdəɹ/.,gpt-3.5-turbo
crushes,kɹˈʌʃɪz,/ˈkrʌʃɪz/,gpt-3.5-turbo
crustacean,kɹəstˈeɪʃən,The General American English phonemic transcription for 'crustacean' is /ˈkrʌsteɪʃən/.,gpt-3.5-turbo
crutch,kɹˈʌtʃ,/krʌtʃ/,gpt-3.5-turbo
crux,kɹˈʌks,The General American English phonemic transcription for 'crux' is /krʌks/.,gpt-3.5-turbo
cryptozoology,kɹˌɪptoʊsoʊdˈɑːlioʊ,"Sure, the General American English phonemic transcription for 'cryptozoology' is /ˌkrɪptoʊzˈɑlədʒi/.",gpt-3.5-turbo
ctesiphon,kəsˈiːtsən,The General American English phonemic transcription for 'ctesiphon' is /ˈtsɛsɪfɑn/.,gpt-3.5-turbo
cullompton,kˈʌləmptˌɑn,The General American English phonemic transcription for 'Cullompton' is /ˈkʌləmptən/.,gpt-3.5-turbo
culm,kˈʌlm,The General American English phonemic transcription for 'culm' is /kʌlm/.,gpt-3.5-turbo
culpable,kˈʌlpəbəl,The General American English phonemic transcription for 'culpable' is /ˈkʌlpəbəl/.,gpt-3.5-turbo
cums,kˈʌmz,The General American English phonemic transcription for 'cums' is /kʌmz/.,gpt-3.5-turbo
curlew,kˈɚlwɛ,The General American English phonemic transcription for 'curlew' is /ˈkɝlju/.,gpt-3.5-turbo
cush,kˈʌʃ,The General American English phonemic transcription for 'cush' is /kʊʃ/.,gpt-3.5-turbo
custardy,kˈʌstɚdi,"Sure, the phonemic transcription for 'custardy' in General American English is /ˈkʌstɚdi/.",gpt-3.5-turbo
cuttings,kˈʌtɪŋz,/ˈkʌtɪŋz/,gpt-3.5-turbo
cuttlefish,kˈʌtəlfˌɪʃ,The General American English phonemic transcription for 'cuttlefish' is /ˈkʌɾəlˌfɪʃ/.,gpt-3.5-turbo
cutty,kˈʌti,The General American English phonemic transcription for 'cutty' is /ˈkʌti/.,gpt-3.5-turbo
cybele,sˈaɪbəl,The General American English phonemic transcription for 'cybele' is /ˈsɪbəli/.,gpt-3.5-turbo
cybernetic,sˌaɪbɚˈɛntɪk,"Sure, the General American English phonemic transcription for 'cybernetic' is /saɪbərˈnɛtɪk/.",gpt-3.5-turbo
cyclocross,sˈaɪkləkɹˌɑs,"Sure, the General American English phonemic transcription for 'cyclocross' is /ˈsaɪklɑˌkrɔs/.",gpt-3.5-turbo
cysts,sˈɪsts,The General American English phonemic transcription for 'cysts' is /sɪsts/.,gpt-3.5-turbo
czechs,tʃˈɛks,"Sure, the General American English phonemic transcription for 'czechs' is /tʃɛks/.",gpt-3.5-turbo
dace,dˈeɪs,The General American English phonemic transcription for 'dace' is /deɪs/.,gpt-3.5-turbo
daddies,dˈædiz,The General American English phonemic transcription for 'daddies' is /ˈdædiz/.,gpt-3.5-turbo
daedal,dˈeɪdəl,The General American English phonemic transcription for 'daedal' is /ˈdedəl/.,gpt-3.5-turbo
daled,dˈeɪld,The General American English phonemic transcription for 'daled' is /dæld/.,gpt-3.5-turbo
damnation,dæmnˈeɪʃən,The General American English phonemic transcription for 'damnation' is /dæmˈneɪʃən/.,gpt-3.5-turbo
danaus,dˈænəs,The General American English phonemic transcription for 'danaus' is /ˈdeɪniəs/.,gpt-3.5-turbo
danelaw,dˈænɪlˌɔ,The General American English phonemic transcription for 'danelaw' is /ˈdeɪnˌlɔ/.,gpt-3.5-turbo
danwei,dˈænwˌeɪ,The General American English phonemic transcription for 'danwei' is /ˈdænweɪ/.,gpt-3.5-turbo
daptomycin,dˈæptoʊmˌɪsən,The General American English phonemic transcription for 'daptomycin' is /dæpˈtɑmɪsɪn/.,gpt-3.5-turbo
dared,dˈɛɹd,The General American English phonemic transcription for 'dared' is /dɛɹd/.,gpt-3.5-turbo
dares,dˈɛɹz,"Sure, the phonemic transcription for 'dares' in General American English is /dɛɹz/.",gpt-3.5-turbo
darmstadtium,dˌɑɹmstədmˈɪt,The General American English phonemic transcription for 'darmstadtium' is /dɑrmˈstɑdiəm/.,gpt-3.5-turbo
dartboard,dˈɑːɹtbˌɔɹd,"Sure, the phonemic transcription for 'dartboard' in General American English is /ˈdɑɹtˌbɔɹd/.",gpt-3.5-turbo
dashcam,dˈæʃkəm,The General American English phonemic transcription for 'dashcam' is /ˈdæʃkæm/.,gpt-3.5-turbo
dawlish,dˈɔːlɪʃ,The General American English phonemic transcription for 'dawlish' is /ˈdɔlɪʃ/.,gpt-3.5-turbo
decaf,dˈiːkæf,The General American English phonemic transcription for 'decaf' is /dɪˈkæf/.,gpt-3.5-turbo
decays,dəkˈeɪz,"Sure, the phonemic transcription for 'decays' in General American English is /dɪˈkeɪz/.",gpt-3.5-turbo
deckle,dˈɛkəl,"Sure, the phonemic transcription for 'deckle' in General American English is /ˈdɛkəl/.",gpt-3.5-turbo
decry,dɪkɹˈaɪ,"Sure, the General American English phonemic transcription for 'decry' is /dɪˈkɹaɪ/.",gpt-3.5-turbo
defer,dɪfˈɚ,The General American English phonemic transcription for 'defer' is /dɪˈfɝ/.,gpt-3.5-turbo
defog,dˈɛfɔg,The General American English phonemic transcription for 'defog' is /dɪˈfɑɡ/.,gpt-3.5-turbo
dele,dˈɛl,The General American English phonemic transcription for 'dele' is /dɪˈli/.,gpt-3.5-turbo
delve,dˈɛlv,The General American English phonemic transcription for 'delve' is /dɛlv/.,gpt-3.5-turbo
delved,dˈɛlvd,The General American English phonemic transcription for 'delved' is /dɛlvd/.,gpt-3.5-turbo
delves,dˈɛlvz,/dɛlvz/,gpt-3.5-turbo
delving,dˈɛlvɪŋ,The General American English phonemic transcription for 'delving' is /ˈdɛlvɪŋ/.,gpt-3.5-turbo
dendron,dˈɛndɹən,The General American English phonemic transcription for 'dendron' is /ˈdɛndɹən/.,gpt-3.5-turbo
denigrate,dˈɛnəgɹˌeɪt,The General American English phonemic transcription for 'denigrate' is /ˈdɛnɪˌɡɹeɪt/.,gpt-3.5-turbo
denizen,dˈɛnəzən,The General American English phonemic transcription for 'denizen' is /ˈdɛnəzən/.,gpt-3.5-turbo
denude,dɪnˈuːd,The General American English phonemic transcription for 'denude' is /dɪˈnjud/.,gpt-3.5-turbo
deplete,dɪplˈiːt,The General American English phonemic transcription for 'deplete' is /dɪˈplit/.,gpt-3.5-turbo
deport,dɪpˈɔːɹt,The General American English phonemic transcription for 'deport' is /dɪˈpɔɹt/.,gpt-3.5-turbo
deportment,dəpˈɔːɹtmənt,"Sure, the General American English phonemic transcription for 'deportment' is /dɪˈpɔɹtmənt/.",gpt-3.5-turbo
derivation,dˌɛɹəvˈeɪʃən,The General American English phonemic transcription for 'derivation' is /ˌdɛɹəˈveɪʃən/.,gpt-3.5-turbo
desdemona,dˌɛsdəmˈoʊnə,The General American English phonemic transcription for 'Desdemona' is /dɛz.dəˈmoʊ.nə/.,gpt-3.5-turbo
destitute,dˈɛstətˌut,The General American English phonemic transcription for 'destitute' is /ˈdɛstəˌtjut/.,gpt-3.5-turbo
detent,dɪtˈɛnt,/dɪˈtɛnt/,gpt-3.5-turbo
detriment,dˈɛtɹəmənt,The General American English phonemic transcription for 'detriment' is /ˈdɛtɹəmənt/.,gpt-3.5-turbo
devastation,dˌɛvəstˈeɪʃən,The General American English phonemic transcription for 'devastation' is /ˌdɛvəˈsteɪʃən/.,gpt-3.5-turbo
devilment,dɪvˈaɪlmənt,The General American English phonemic transcription for 'devilment' is /ˈdɛvəlmənt/.,gpt-3.5-turbo
diaphragm,dˈaɪəfɹˌæm,/dɪˈæfɹæm/,gpt-3.5-turbo
dicey,dˈaɪsi,The General American English phonemic transcription for 'dicey' is /ˈdaɪsi/.,gpt-3.5-turbo
dickensian,dɪkˈɛnziən,The General American English phonemic transcription for 'dickensian' is /dɪˈkɛnziən/.,gpt-3.5-turbo
diffident,dˈɪfədənt,/dɪˈfɪdənt/,gpt-3.5-turbo
digs,dˈɪgz,/dɪɡz/,gpt-3.5-turbo
dili,dˈɪli,The phonemic transcription for 'dili' in General American English is /ˈdɪli/.,gpt-3.5-turbo
dimorphic,daɪmˈɔːɹfɪk,"Sure, the General American English phonemic transcription for 'dimorphic' is /daɪˈmɔɹfɪk/.",gpt-3.5-turbo
dinghy,dˈɪŋi,"Sure, the General American English phonemic transcription for 'dinghy' is /ˈdɪŋi/.",gpt-3.5-turbo
diomede,dˌaɪoʊmˈeɪd,The General American English phonemic transcription for 'diomede' is /ˈdaɪəˌmiːd/.,gpt-3.5-turbo
discus,dˈɪskəs,/dɪˈskʌs/,gpt-3.5-turbo
disgruntled,dɪsgɹˈʌntəld,The General American English phonemic transcription for 'disgruntled' is /dɪsˈɡɹʌntəld/.,gpt-3.5-turbo
dishevelled,dɪʃˈɛvəld,The General American English phonemic transcription for 'dishevelled' is /dɪˈʃɛvəld/.,gpt-3.5-turbo
dishonesty,dɪsˈɑːnəsti,/dɪsˈɑnɪsti/,gpt-3.5-turbo
dishonor,dɪsˈɑːnɚ,The General American English phonemic transcription for 'dishonor' is /dɪsˈɑnəɹ/.,gpt-3.5-turbo
disinfection,dɪsɪnfˈɛkʃən,"Sure, the phonemic transcription for 'disinfection' in General American English is /dɪˌsɪnˈfɛkʃən/.",gpt-3.5-turbo
disinherit,dɪsˈɪnɪɹθɪɹ,/dɪsˈɪnhɛɹɪt/,gpt-3.5-turbo
dismember,dɪsmˈɛmbɚ,The General American English phonemic transcription for 'dismember' is /dɪsˈmɛmbɚ/.,gpt-3.5-turbo
dispair,dɪspˈɛɹ,The General American English phonemic transcription for 'dispair' is /dɪˈspɛɹ/.,gpt-3.5-turbo
dispensable,dɪspˈɛnsəbəl,"Sure, the General American English phonemic transcription for 'dispensable' is /dɪˈspɛnsəbəl/.",gpt-3.5-turbo
disposed,dɪspˈoʊzd,The General American English phonemic transcription for 'disposed' is /dɪˈspoʊzd/.,gpt-3.5-turbo
dissimulate,dˈɪsəmjəlˌeɪt,The General American English phonemic transcription for 'dissimulate' is /dɪˈsɪmjəˌleɪt/.,gpt-3.5-turbo
distention,dɪstˈɛnʃən,"Sure, the General American English phonemic transcription for 'distention' is /dɪˈstɛnʃən/.",gpt-3.5-turbo
distract,dɪstɹˈækt,/dɪˈstrækt/,gpt-3.5-turbo
ditto,dˈɪtoʊ,The General American English phonemic transcription for 'ditto' is /ˈdɪtoʊ/.,gpt-3.5-turbo
diverge,dɪvˈɚdʒ,"Sure, the General American English phonemic transcription for 'diverge' is /dɪˈvɝdʒ/.",gpt-3.5-turbo
dodgy,dˈɑːdʒi,The General American English phonemic transcription for 'dodgy' is /ˈdɑdʒi/.,gpt-3.5-turbo
dojo,dˈoʊjoʊ,The General American English phonemic transcription for 'dojo' is /ˈdoʊˌdʒoʊ/.,gpt-3.5-turbo
dollarization,dˌɑlɚətˈeɪʃən,"Sure, the General American English phonemic transcription for 'dollarization' is /ˌdɑləɹɪˈzeɪʃən/.",gpt-3.5-turbo
domhnall,dˈɑːmənhəl,The phonemic transcription of 'domhnall' in General American English would be /ˈdɑm.nəl/.,gpt-3.5-turbo
dominical,dəmˈɪnəkəl,The General American English phonemic transcription for 'dominical' is /dəˈmɪnɪkəl/.,gpt-3.5-turbo
dongle,dˈɔːŋgəl,/dɔŋɡəl/,gpt-3.5-turbo
donnybrook,dˈɑːnibɹˌʊk,The General American English phonemic transcription for 'donnybrook' is /ˈdɑniˌbrʊk/.,gpt-3.5-turbo
doob,dˈuːb,The General American English phonemic transcription for 'doob' is /dʊb/.,gpt-3.5-turbo
doorbell,dˈɔːɹbˌɛl,The General American English phonemic transcription for 'doorbell' is /ˈdɔɹbɛl/.,gpt-3.5-turbo
dopamine,dˈɑːpəmˌaɪn,The General American English phonemic transcription for 'dopamine' is /ˈdoʊpəˌmin/.,gpt-3.5-turbo
dormant,dˈɔːɹmənt,"Sure, the General American English phonemic transcription for 'dormant' is /ˈdɔɹmənt/.",gpt-3.5-turbo
dormitory,dˈɔːɹmətˌɔɹi,"Sure, the General American English phonemic transcription for 'dormitory' is /ˈdɔɹməˌtɔɹi/.",gpt-3.5-turbo
doted,dˈoʊtɪd,"Sure, the phonemic transcription for 'doted' in General American English is /ˈdoʊtɪd/.",gpt-3.5-turbo
doubted,dˈaʊtɪd,The General American English phonemic transcription for 'doubted' is /ˈdaʊtɪd/.,gpt-3.5-turbo
doubting,dˈaʊtɪŋ,/dawtɪŋ/,gpt-3.5-turbo
douchebaggery,duʃˈeɪgbˌɑɹi,"Sure, the General American English phonemic transcription for 'douchebaggery' is /ˈduʃˌbæɡəri/.",gpt-3.5-turbo
dowser,dˈaʊsɚ,The General American English phonemic transcription for 'dowser' is /ˈdaʊzər/.,gpt-3.5-turbo
doxology,dɑksˈɑːlədʒi,"Sure, the General American English phonemic transcription for 'doxology' is /dɑˈkɑlədʒi/.",gpt-3.5-turbo
draco,dɹˈeɪkoʊ,The General American English phonemic transcription for 'draco' is /ˈdɹeɪkoʊ/.,gpt-3.5-turbo
drafty,dɹˈæfti,The General American English phonemic transcription for 'drafty' is /ˈdɹæfti/.,gpt-3.5-turbo
drape,dɹˈeɪp,"Sure, the General American English phonemic transcription for 'drape' is /dɹeɪp/.",gpt-3.5-turbo
draped,dɹˈeɪpt,/dɹeɪpt/,gpt-3.5-turbo
drapes,dɹˈeɪps,The General American English phonemic transcription for 'drapes' is /dɹeɪps/.,gpt-3.5-turbo
draping,dɹˈeɪpɪŋ,"Sure, the phonemic transcription for 'draping' in General American English is /ˈdɹeɪpɪŋ/.",gpt-3.5-turbo
drat,dɹˈæt,The General American English phonemic transcription for 'drat' is /dɹæt/.,gpt-3.5-turbo
drava,dɹˈɑːvə,The General American English phonemic transcription for 'drava' is /ˈdɹɑvə/.,gpt-3.5-turbo
dreadlocks,dɹˈɛdlˌɑks,"Sure, the General American English phonemic transcription for 'dreadlocks' is /ˈdɹɛdˌlɑks/.",gpt-3.5-turbo
dreamgirl,dɹˈɛmdʒˈɪlɚ,The General American English phonemic transcription for 'dreamgirl' is /ˈdɹimˌɡɜrl/.,gpt-3.5-turbo
dreary,dɹˈɪɹi,/dɹɪri/,gpt-3.5-turbo
drollery,dɹˈɑːlɚi,/dɹɑləɹi/,gpt-3.5-turbo
droop,dɹˈuːp,The General American English phonemic transcription for 'droop' is /dɹup/.,gpt-3.5-turbo
drooped,dɹˈuːpt,/dɹupt/,gpt-3.5-turbo
drooping,dɹˈuːpɪŋ,/dɹuːpɪŋ/,gpt-3.5-turbo
droops,dɹˈuːps,The General American English phonemic transcription for 'droops' is /dɹupz/.,gpt-3.5-turbo
drunks,dɹˈʌŋks,The General American English phonemic transcription for 'drunks' is /dɹʌŋks/.,gpt-3.5-turbo
dryden,dɹˈaɪdən,The General American English phonemic transcription for 'dryden' is /ˈdɹaɪdən/.,gpt-3.5-turbo
dubplate,dˈʌplət,The General American English phonemic transcription for 'dubplate' is /ˈdʌbpleɪt/.,gpt-3.5-turbo
ducat,dˈuːkˌæt,The General American English phonemic transcription for 'ducat' is /ˈd(j)ukæt/.,gpt-3.5-turbo
duffel,dˈʌfəl,The General American English phonemic transcription for 'duffel' is /ˈdʌfəl/.,gpt-3.5-turbo
duiker,dwˈaɪkɚ,The General American English phonemic transcription for 'duiker' is /ˈdaɪkər/.,gpt-3.5-turbo
dunfermline,dˈʌnfɚmˌɪln,The General American English phonemic transcription for 'dunfermline' is /dʌnˈfɜɹmˌlaɪn/.,gpt-3.5-turbo
dunham,dˈʌnəm,The General American English phonemic transcription for 'dunham' is /ˈdʌnəm/.,gpt-3.5-turbo
dunks,dˈʌŋks,The General American English phonemic transcription for 'dunks' is /dʌŋks/.,gpt-3.5-turbo
dup,dˈʌp,The General American English phonemic transcription for 'dup' is /dʌp/.,gpt-3.5-turbo
duppy,dˈʌpi,The General American English phonemic transcription for 'duppy' is /ˈdʌpi/.,gpt-3.5-turbo
durbin,dˈɚbɪn,The General American English phonemic transcription for 'durbin' is /ˈdɜrbɪn/.,gpt-3.5-turbo
dusky,dˈʌski,The General American English phonemic transcription for 'dusky' is /ˈdʌski/.,gpt-3.5-turbo
dusted,dˈʌstɪd,/dʌstɪd/,gpt-3.5-turbo
dusting,dˈʌstɪŋ,/dʌstɪŋ/,gpt-3.5-turbo
dusts,dˈʌsts,/dʌsts/,gpt-3.5-turbo
dyad,dˈaɪˌæd,"Sure, the General American English phonemic transcription for 'dyad' is /ˈdaɪæd/.",gpt-3.5-turbo
dykes,dˈaɪks,The General American English phonemic transcription for 'dykes' is /daɪks/.,gpt-3.5-turbo
dysplastic,dɪsplˈæstɪk,The General American English phonemic transcription for 'dysplastic' is /dɪsˈplæstɪk/.,gpt-3.5-turbo
earache,ɪɹˈætʃi,/ˈɪrˌeɪk/,gpt-3.5-turbo
earworm,ˈɪɹwˌɚm,"Sure, the General American English phonemic transcription for 'earworm' is /ˈɪrwɜrm/.",gpt-3.5-turbo
eavesdrop,ˈiːvzdɹˌɑp,"Sure, the General American English phonemic transcription for 'eavesdrop' is /ˈivzˌdrɑp/.",gpt-3.5-turbo
ebb,ˈɛb,The General American English phonemic transcription for 'ebb' is /ɛb/.,gpt-3.5-turbo
ebbed,ˈɛbəd,/ɛbd/,gpt-3.5-turbo
ebbing,ˈɛbɪŋ,The General American English phonemic transcription for 'ebbing' is /ˈɛbɪŋ/.,gpt-3.5-turbo
ebbs,ˈɛbz,/ɛbz/,gpt-3.5-turbo
eccentricity,ˌɛksəntɹˈɪsəti,"Sure, the General American English phonemic transcription for 'eccentricity' is /ˌɛkˌsɛnˈtɹɪsɪti/.",gpt-3.5-turbo
echocardiographer,ˌɛkoʊsˈɑːkɚdˌɑɹɪŋ,"Sure, the phonemic transcription for 'echocardiographer' in General American English is /ˌɛkoʊˌkɑɹdiˈɑɡɹəfɚ/.",gpt-3.5-turbo
effete,ɛfˈiːt,The General American English phonemic transcription for 'effete' is /ɪˈfit/.,gpt-3.5-turbo
effigy,ˈɛfɪdʒi,/ˈɛfədʒi/,gpt-3.5-turbo
egalitarian,ɪgˌælətˈɛɹiən,/ˌɛɡəˈlɪˌtɛriən/,gpt-3.5-turbo
egregiously,ɪgɹˈiːdʒəsli,/ɪˈɡɹiːdʒəsli/,gpt-3.5-turbo
egregore,ˈɛgɹəgˌɔɹ,/ˈɛɡrɪˌɡɔɹ/,gpt-3.5-turbo
egyptology,ˌidʒəptˈɑːlədʒi,"Sure, the General American English phonemic transcription for 'egyptology' is /ɪˌdʒɪpˈtɑlədʒi/.",gpt-3.5-turbo
eindhoven,ˈaɪndhˌoʊvən,The General American English phonemic transcription for 'Eindhoven' is /ˈaɪntˌhoʊvən/.,gpt-3.5-turbo
elagabalus,ɪlˈægəbələs,The General American English phonemic transcription for 'elagabalus' is /ˌɛləˈɡæbələs/.,gpt-3.5-turbo
elegy,ˈɛlədʒi,The General American English phonemic transcription for 'elegy' is /ˈɛlədʒi/.,gpt-3.5-turbo
elucidation,ɪlˌusədˈeɪʃən,The General American English phonemic transcription for 'elucidation' is /ɪˌluːsɪˈdeɪʃən/.,gpt-3.5-turbo
emaciated,ɪmˈeɪʃiˌeɪtɪd,"Sure, the General American English phonemic transcription for 'emaciated' is /ɪˈmeɪʃiˌeɪtɪd/.",gpt-3.5-turbo
embarrassment,ɪmbˈɛɹəsmənt,"Sure, the General American English phonemic transcription for 'embarrassment' is /ɪmˈbɛɹəsmənt/.",gpt-3.5-turbo
emetophobia,ˌɛmitəfˈɔːbˌɔɪ,The General American English phonemic transcription for 'emetophobia' is /ˌɪməˈtoʊfəbiə/.,gpt-3.5-turbo
emigrate,ˈɛməgɹˌeɪt,"Sure, the phonemic transcription for 'emigrate' in General American English is /ˈɛməˌɡɹeɪt/.",gpt-3.5-turbo
eminently,ˈɛmənəntli,/ˈɛmɪnəntli/,gpt-3.5-turbo
emollient,ɪmˈoʊliənt,/ɪˈmɑljənt/,gpt-3.5-turbo
empath,ˈɛmpˌæθ,The General American English phonemic transcription for 'empath' is /ˈɛmpæθ/.,gpt-3.5-turbo
emtricitabine,ˌɛmətɹəsəbˈɪnti,The General American English phonemic transcription for 'emtricitabine' is /ɛmˈtrɪsɪtəbaɪn/.,gpt-3.5-turbo
endemic,ɛndˈɛmɪk,The General American English phonemic transcription for 'endemic' is /ɛnˈdɛmɪk/.,gpt-3.5-turbo
engle,ˈɛŋgəl,The General American English phonemic transcription for 'engle' is /ˈɛŋɡəl/.,gpt-3.5-turbo
enlist,ɛnlˈɪst,The General American English phonemic transcription for 'enlist' is /ɪnˈlɪst/.,gpt-3.5-turbo
enmity,ˈɛnməti,The General American English phonemic transcription for 'enmity' is /ˈɛnməti/.,gpt-3.5-turbo
enormity,ɪnˈɔːɹməti,The General American English phonemic transcription for 'enormity' is /ɪˈnɔɹməti/.,gpt-3.5-turbo
entourage,ˌɑntʊɹˈɑːʒ,/ˈɑn.təˌɹɑʒ/,gpt-3.5-turbo
enunciate,ɪnˈʌnsiˌeɪt,/ɪˈnʌnsiˌeɪt/,gpt-3.5-turbo
epicure,ˈɛpɪkjˌʊɹ,The General American English phonemic transcription for 'epicure' is /ˈɛpɪˌkjʊɹ/.,gpt-3.5-turbo
episodic,ˌɛpəsˈɑːdɪk,The General American English phonemic transcription for 'episodic' is /ˌɛpɪˈsɑdɪk/.,gpt-3.5-turbo
equivocate,ɪkwˈɪvəkˌeɪt,The General American English phonemic transcription for 'equivocate' is /ɪˈkwɪvəˌkeɪt/.,gpt-3.5-turbo
erectile,ɪɹˈɛktəl,/ɪˈrɛktəl/,gpt-3.5-turbo
errant,ˈɛɹənt,The General American English phonemic transcription for 'errant' is /ˈɛɹənt/.,gpt-3.5-turbo
erratically,ɛɹˈætɪkli,/ɪˈɹætɪkli/,gpt-3.5-turbo
escapee,ɪskˌeɪpˈiː,The General American English phonemic transcription for 'escapee' is /ɪˈskeɪpi/.,gpt-3.5-turbo
esprit,ɛspɹˈiː,The General American English phonemic transcription for 'esprit' is /ɛˈspɹiː/.,gpt-3.5-turbo
estradiol,ɪstɹˈeɪdʒəl,"Sure, the General American English phonemic transcription for 'estradiol' is /ɛˈstrædiˌɔl/.",gpt-3.5-turbo
eswatini,ɛswˈɑːtəni,The General American English phonemic transcription for 'eswatini' is /ɛˈswɑtɪni/.,gpt-3.5-turbo
eugenics,judʒˈɛnɪks,"Sure, the General American English phonemic transcription for 'eugenics' is /juːˈdʒɛnɪks/.",gpt-3.5-turbo
euler,ˈɔɪlɚ,The General American English phonemic transcription for 'Euler' is /ˈjulɚ/.,gpt-3.5-turbo
eulerian,julˈɛɹiən,The General American English phonemic transcription for 'eulerian' is /juˈliɹiən/.,gpt-3.5-turbo
eunice,jˈuːnəs,The General American English phonemic transcription for 'Eunice' is /ˈjunɪs/.,gpt-3.5-turbo
euphonious,jˌufˈoʊniəs,The General American English phonemic transcription for 'euphonious' is /juˈfoʊniəs/.,gpt-3.5-turbo
euphrates,jufɹˈeɪtiz,The General American English phonemic transcription for 'Euphrates' is /juˈfreɪtiːz/.,gpt-3.5-turbo
eusebius,jˈuːsəbjˌus,The General American English phonemic transcription for 'Eusebius' is /juˈsibiəs/.,gpt-3.5-turbo
evanescent,ˌɛvənˈɛsənt,The General American English phonemic transcription for 'evanescent' is /ɪˈvænəsənt/.,gpt-3.5-turbo
ewes,jˈuːz,The General American English phonemic transcription for 'ewes' is /juz/.,gpt-3.5-turbo
excavator,ˈɛkskəvˌeɪtɚ,"Sure, the phonemic transcription for 'excavator' in General American English is /ˈɛksˌkeɪˌveɪtəɹ/.",gpt-3.5-turbo
excite,ɪksˈaɪt,/ɪkˈsaɪt/,gpt-3.5-turbo
exegete,ˌɛksˈɛdʒəti,The General American English phonemic transcription for 'exegete' is /ˈɛksədʒit/.,gpt-3.5-turbo
exfiltrate,ˈɛgsɪftɹˌeɪtəl,The General American English phonemic transcription for 'exfiltrate' is /ɛksˈfɪltɹeɪt/.,gpt-3.5-turbo
exhaustive,ɪgzˈɔːstɪv,"Sure, the General American English phonemic transcription for 'exhaustive' is /ɪɡˈzɔːstɪv/.",gpt-3.5-turbo
exhaustively,ɪgzˈɑːstɪvli,/ɪɡˈzɔːstɪvli/,gpt-3.5-turbo
exponentiation,ˌɛkspənɪtˈeɪʃən,The General American English phonemic transcription for 'exponentiation' is /ɪkˌspoʊnənʃiˈeɪʃən/.,gpt-3.5-turbo
expulsion,ɪkspˈʌlʃən,/ɪkˈspʌl.ʃən/,gpt-3.5-turbo
extendable,ˌɛkstˈɛndəbəl,/ɪkˈstɛndəbəl/,gpt-3.5-turbo
extol,ɪkstˈoʊl,The General American English phonemic transcription for 'extol' is /ɪkˈstoʊl/.,gpt-3.5-turbo
extradite,ˈɛkstɹədˌaɪt,/ˈɛkstrəˌdaɪt/,gpt-3.5-turbo
extrapolate,ɪkstɹˈæpəlˌeɪt,"Sure, the General American English phonemic transcription for 'extrapolate' is /ɪkˈstræpəˌleɪt/.",gpt-3.5-turbo
exultation,ˌɛgzəltˈeɪʃən,/ˌɛɡzʌlˈteɪʃən/,gpt-3.5-turbo
eyelid,ˈaɪlˌɪd,"Sure, the General American English phonemic transcription for 'eyelid' is /ˈaɪˌlɪd/.",gpt-3.5-turbo
faan,fˈɑːn,The General American English phonemic transcription for 'faan' is /fæn/.,gpt-3.5-turbo
facelift,fˈeɪslˌɪft,/fesˈlɪft/,gpt-3.5-turbo
facetiously,fəsˈiːʃəsli,/fəˈsiʃəsli/,gpt-3.5-turbo
fader,fˈeɪdɚ,/fˈeɪdɚ/,gpt-3.5-turbo
faintly,fˈeɪntli,/fentli/,gpt-3.5-turbo
fanciful,fˈænsɪfəl,/fænsɪfəl/,gpt-3.5-turbo
fango,fˈæŋgoʊ,/fæŋɡoʊ/,gpt-3.5-turbo
fard,fˈɑːɹd,/fɑɹd/,gpt-3.5-turbo
farsi,fˈɑːɹsi,/fɑɹsi/,gpt-3.5-turbo
fascist,fˈæʃəst,The General American English phonemic transcription for 'fascist' is /ˈfæsɪst/.,gpt-3.5-turbo
fastened,fˈæsənd,The General American English phonemic transcription for 'fastened' is /ˈfæsənd/.,gpt-3.5-turbo
