grapheme,ground_truth_phoneme,predicted_phoneme,model
decide,dɪsˈaɪd,"Sure, the General American English phonemic transcription for 'decide' is /dɪˈsaɪd/.",gpt-3.5-turbo
deciding,dəsˈaɪdɪŋ,"Sure, the phonemic transcription for 'deciding' in General American English is /dɪˈsaɪdɪŋ/.",gpt-3.5-turbo
delaware,dˈɛləwˌɛɹ,The General American English phonemic transcription for 'Delaware' is /ˈdɛləˌwɛɹ/.,gpt-3.5-turbo
deli,dˈɛli,The General American English phonemic transcription for 'deli' is /ˈdɛli/.,gpt-3.5-turbo
deliver,dɪlˈɪvɚ,The General American English phonemic transcription for 'deliver' is /dɪˈlɪvɚ/.,gpt-3.5-turbo
delivered,dɪlˈɪvɚd,"Sure, the phonemic transcription for 'delivered' in General American English is /dɪˈlɪvərd/.",gpt-3.5-turbo
delta,dˈɛltə,The General American English phonemic transcription for 'delta' is /ˈdɛɫtə/.,gpt-3.5-turbo
demo,dˈɛmoʊ,The General American English phonemic transcription for 'demo' is /ˈdimoʊ/.,gpt-3.5-turbo
democratic,dˌɛməkɹˈætɪk,"Sure, the General American English phonemic transcription for 'democratic' is /dɛməˈkrætɪk/.",gpt-3.5-turbo
demos,dˈɛmˌoʊz,The General American English phonemic transcription for 'demos' is /ˈdimoz/.,gpt-3.5-turbo
denver,dˈɛnvɚ,The General American English phonemic transcription for 'Denver' is /ˈdɛnvɚ/.,gpt-3.5-turbo
depression,dɪpɹˈɛʃən,The General American English phonemic transcription for 'depression' is /dɪˈprɛʃən/.,gpt-3.5-turbo
derry,dˈɛɹi,The General American English phonemic transcription for 'derry' is /ˈdɛri/.,gpt-3.5-turbo
design,dɪzˈaɪn,The General American English phonemic transcription for 'design' is /dɪˈzaɪn/.,gpt-3.5-turbo
designed,dɪzˈaɪnd,The General American English phonemic transcription for 'designed' is /dɪˈzaɪnd/.,gpt-3.5-turbo
designs,dɪzˈaɪnz,"Sure, the General American English phonemic transcription for 'designs' is /dɪˈzaɪnz/.",gpt-3.5-turbo
dessert,dɪzˈɚt,"Sure, the General American English phonemic transcription for 'dessert' is /dɪˈzɝt/.",gpt-3.5-turbo
determine,dətˈɚmən,The General American English phonemic transcription for 'determine' is /dɪˈtɝmɪn/.,gpt-3.5-turbo
determined,dɪtˈɚmənd,The General American English phonemic transcription for 'determined' is /dɪˈtɝmɪnd/.,gpt-3.5-turbo
devotional,dɪvˈoʊʃənəl,"Sure, the General American English phonemic transcription for 'devotional' is /dɪˈvoʊʃənəl/.",gpt-3.5-turbo
differentiate,dˌɪfɚˈɛnʃiˌeɪt,"Sure, the phonemic transcription for 'differentiate' in General American English is /ˌdɪfəˈɹɛnʃieɪt/.",gpt-3.5-turbo
dirty,dˈɚti,"Sure, the phonemic transcription for 'dirty' in General American English is /ˈdɝti/.",gpt-3.5-turbo
disc,dˈɪsk,The General American English phonemic transcription for 'disc' is /dɪsk/.,gpt-3.5-turbo
disciplinary,dˈɪsəplənˌɛɹi,The General American English phonemic transcription for 'disciplinary' is /ˌdɪsəˈplɪnɛri/.,gpt-3.5-turbo
discoveries,dɪskˈʌvɚiz,/dɪˈskʌvəriz/,gpt-3.5-turbo
discreet,dɪskɹˈiːt,The General American English phonemic transcription for 'discreet' is /dɪˈskɹit/.,gpt-3.5-turbo
discussion,dɪskˈʌʃən,/dɪˈskʌʃən/,gpt-3.5-turbo
disney,dˈɪzni,The General American English phonemic transcription for 'Disney' is /ˈdɪzni/.,gpt-3.5-turbo
disneyland,dˈɪznilˌænd,"Sure, the General American English phonemic transcription for 'Disneyland' is /ˈdɪzniˌlænd/.",gpt-3.5-turbo
dispose,dɪspˈoʊz,/dɪˈspoʊz/,gpt-3.5-turbo
disruption,dɪsɹˈʌpʃən,/dɪsˈɹʌpʃən/,gpt-3.5-turbo
distinctive,dɪstˈɪŋktɪv,/dɪˈstɪŋktɪv/,gpt-3.5-turbo
distinguish,dɪstˈɪŋgwɪʃ,The General American English phonemic transcription for 'distinguish' is /dɪˈstɪŋɡwɪʃ/.,gpt-3.5-turbo
distinguished,dɪstˈɪŋgwɪʃt,/dɪˈstɪŋɡwɪʃt/,gpt-3.5-turbo
dna,dˈiːˌɛnˈeɪ,The General American English phonemic transcription for 'dna' is /diːɛnˈeɪ/.,gpt-3.5-turbo
doubt,dˈaʊt,The General American English phonemic transcription for 'doubt' is /daʊt/.,gpt-3.5-turbo
doubts,dˈaʊts,/daʊts/,gpt-3.5-turbo
dough,dˈoʊ,The General American English phonemic transcription for 'dough' is /doʊ/.,gpt-3.5-turbo
dozen,dˈʌzən,The General American English phonemic transcription for 'dozen' is /ˈdʌzən/.,gpt-3.5-turbo
dramatic,dɹəmˈætɪk,/dɹəˈmætɪk/,gpt-3.5-turbo
dug,dˈʌg,The General American English phonemic transcription for 'dug' is /dʌɡ/.,gpt-3.5-turbo
duke,dˈuːk,The General American English phonemic transcription for 'duke' is /d(j)uk/.,gpt-3.5-turbo
dummies,dˈʌmiz,/dʌmiz/,gpt-3.5-turbo
dummy,dˈʌmi,The General American English phonemic transcription for 'dummy' is /ˈdʌmi/.,gpt-3.5-turbo
dunk,dˈʌŋk,The General American English phonemic transcription for 'dunk' is /dʌŋk/.,gpt-3.5-turbo
duplication,djˌupləkˈeɪʃən,The General American English phonemic transcription for 'duplication' is /ˌduːplɪˈkeɪʃən/.,gpt-3.5-turbo
dust,dˈʌst,The General American English phonemic transcription for 'dust' is /dʌst/.,gpt-3.5-turbo
dwarf,dwˈɔːɹf,"Sure, the General American English phonemic transcription for 'dwarf' is /dwɔrf/.",gpt-3.5-turbo
dynasty,dˈaɪnəsti,"Sure, the phonemic transcription for 'dynasty' in General American English is /ˈdaɪnəsti/.",gpt-3.5-turbo
earn,ˈɚn,The General American English phonemic transcription for 'earn' is /ɝn/.,gpt-3.5-turbo
earned,ˈɚnd,"Sure, the General American English phonemic transcription for 'earned' is /ɜrnd/.",gpt-3.5-turbo
earns,ˈɚnz,/ɜrnz/,gpt-3.5-turbo
easton,ˈiːstən,The General American English phonemic transcription for 'easton' is /ˈistən/.,gpt-3.5-turbo
ecological,ikəlˈɑːdʒɪkəl,"Sure, the General American English phonemic transcription for 'ecological' is /ˌɛkəˈlɑdʒɪkəl/.",gpt-3.5-turbo
ecuador,ˈɛkwədˌɔɹ,"Sure, the General American English phonemic transcription for 'Ecuador' is /ˈɛkwədɔɹ/.",gpt-3.5-turbo
edgar,ˈɛdgɚ,The General American English phonemic transcription for 'edgar' is /ˈɛdɡɚ/.,gpt-3.5-turbo
eileen,aɪlˈiːn,The General American English phonemic transcription for 'Eileen' is /aɪˈlin/.,gpt-3.5-turbo
elder,ˈɛldɚ,The General American English phonemic transcription for 'elder' is /ˈɛldɚ/.,gpt-3.5-turbo
elderly,ˈɛldɚli,The General American English phonemic transcription for 'elderly' is /ˈɛldɚli/.,gpt-3.5-turbo
elders,ˈɛldɚz,"Sure, the General American English phonemic transcription for 'elders' is /ˈɛldɚz/.",gpt-3.5-turbo
election,ɪlˈɛkʃən,The General American English phonemic transcription for 'election' is /ɪˈlɛkʃən/.,gpt-3.5-turbo
electrical,ɪlˈɛktɹɪkəl,/ɪˈlɛktrɪkəl/,gpt-3.5-turbo
elm,ˈɛlm,The General American English phonemic transcription for 'elm' is /ɛlm/.,gpt-3.5-turbo
elusive,ɪlˈuːsɪv,The General American English phonemic transcription for 'elusive' is /ɪˈluːsɪv/.,gpt-3.5-turbo
emerald,ˈɛmɹəld,The General American English phonemic transcription for 'emerald' is /ˈɛməɹəld/.,gpt-3.5-turbo
engagement,ɛngˈeɪdʒmənt,"Sure, the phonemic transcription for 'engagement' in General American English is /ɛnˈɡeɪdʒmənt/.",gpt-3.5-turbo
enhance,ɛnhˈæns,The General American English phonemic transcription for 'enhance' is /ɪnˈhæns/.,gpt-3.5-turbo
enthusiastic,ɪnθˌuziˈæstɪk,/ɛnˌθuziˈæstɪk/,gpt-3.5-turbo
enzyme,ˈɛnzˌaɪm,The General American English phonemic transcription for 'enzyme' is /ˈɛnzaɪm/.,gpt-3.5-turbo
equally,ˈiːkwəli,/ˈikwəli/,gpt-3.5-turbo
equip,ɪkwˈɪp,/ɪˈkwɪp/,gpt-3.5-turbo
equipped,ɪkwˈɪpt,/ɪˈkwɪpt/,gpt-3.5-turbo
erin,ˈɛɹɪn,The General American English phonemic transcription for 'erin' is /ˈɛɹɪn/.,gpt-3.5-turbo
erosion,ɪɹˈoʊʒən,"Sure, the General American English phonemic transcription for 'erosion' is /ɪˈɹoʊʒən/.",gpt-3.5-turbo
essentially,ɪsˈɛnʃəli,"Sure, the phonemic transcription for 'essentially' in General American English is /ɪˈsɛnʃəli/.",gpt-3.5-turbo
estate,ɪstˈeɪt,The General American English phonemic transcription for 'estate' is /əˈsteɪt/.,gpt-3.5-turbo
estimation,ˌɛstəmˈeɪʃən,"Sure, the phonemic transcription for 'estimation' in General American English is /ˌɛstəˈmeɪʃən/.",gpt-3.5-turbo
estonia,ɛstˈoʊniə,The General American English phonemic transcription for 'Estonia' is /ɛˈstoʊniə/.,gpt-3.5-turbo
europa,jʊɹˈoʊpə,The General American English phonemic transcription for 'europa' is /jʊˈɹoʊpə/.,gpt-3.5-turbo
examined,ɪgzˈæmənd,The General American English phonemic transcription for 'examined' is /ɪɡˈzæmɪnd/.,gpt-3.5-turbo
examining,ɪgzˈæmɪnɪŋ,The General American English phonemic transcription for 'examining' is /ɪɡˈzæmənɪŋ/.,gpt-3.5-turbo
exceed,ɪksˈiːd,/ɪkˈsid/,gpt-3.5-turbo
exceeding,ɪksˈiːdɪŋ,/ɪkˈsiːdɪŋ/,gpt-3.5-turbo
excel,ɪksˈɛl,The General American English phonemic transcription for 'excel' is /ɪkˈsɛl/.,gpt-3.5-turbo
exceptions,ɪksˈɛpʃənz,/ɪkˈsɛpʃənz/,gpt-3.5-turbo
excited,ɪksˈaɪtəd,/ɪkˈsaɪtɪd/,gpt-3.5-turbo
exciting,ɪksˈaɪtɪŋ,/ɪkˈsaɪtɪŋ/,gpt-3.5-turbo
expansive,ɪkspˈænsɪv,"Sure, the phonemic transcription for 'expansive' in General American English is /ɪkˈspænsɪv/.",gpt-3.5-turbo
expectation,ˌɛkspɛktˈeɪʃən,/ˌɛk.spɛkˈteɪ.ʃən/,gpt-3.5-turbo
experiential,ɛkspˌɛɹiˈɛnʃəl,The General American English phonemic transcription for 'experiential' is /ˌɛkˌspɪɹiˈɛnʃəl/.,gpt-3.5-turbo
explained,ɪksplˈeɪnd,The General American English phonemic transcription for 'explained' is /ɪkˈspleɪnd/.,gpt-3.5-turbo
exploration,ˌɛksplɚˈeɪʃən,/ˌɛkspləˈreɪʃən/,gpt-3.5-turbo
expressive,ɪkspɹˈɛsɪv,The General American English phonemic transcription for 'expressive' is /ɪkˈspɹɛsɪv/.,gpt-3.5-turbo
extras,ˈɛkstɹəz,/ˈɛkstrəz/,gpt-3.5-turbo
eyebrows,ˈaɪbɹˌaʊz,"Sure, the General American English phonemic transcription for 'eyebrows' is /ˈaɪˌbraʊz/.",gpt-3.5-turbo
fa,fˈɑː,The General American English phonemic transcription for 'fa' is /fɑː/.,gpt-3.5-turbo
facial,fˈeɪʃəl,/fˈeɪʃəl/,gpt-3.5-turbo
fandom,fˈændəm,/fændəm/,gpt-3.5-turbo
father,fˈɑːðɚ,The General American English phonemic transcription for 'father' is /ˈfɑːðər/.,gpt-3.5-turbo
fathers,fˈɑːðɚz,/ˈfɑðɚz/,gpt-3.5-turbo
fed,fˈɛd,/fɛd/,gpt-3.5-turbo
feeding,fˈiːdɪŋ,The General American English phonemic transcription for 'feeding' is /ˈfiːdɪŋ/.,gpt-3.5-turbo
fictional,fˈɪkʃənəl,/fɪkˈʃənəl/,gpt-3.5-turbo
fifty,fˈɪfti,/fɪfti/,gpt-3.5-turbo
filler,fˈɪlɚ,/fɪlɚ/,gpt-3.5-turbo
fin,fˈɪn,The General American English phonemic transcription for 'fin' is /fɪn/.,gpt-3.5-turbo
final,fˈaɪnəl,/fˈaɪnəl/,gpt-3.5-turbo
firm,fˈɚm,/fɝm/,gpt-3.5-turbo
firstly,fˈɚstli,/fɝstli/,gpt-3.5-turbo
fitness,fˈɪtnəs,/ˈfɪtnəs/,gpt-3.5-turbo
flawless,flˈɔːləs,The General American English phonemic transcription for 'flawless' is /ˈflɔləs/.,gpt-3.5-turbo
flint,flˈɪnt,The General American English phonemic transcription for 'flint' is /flɪnt/.,gpt-3.5-turbo
foolish,fˈuːlɪʃ,/fʊlɪʃ/,gpt-3.5-turbo
formation,fɔɹmˈeɪʃən,The General American English phonemic transcription for 'formation' is /fɔɹˈmeɪʃən/.,gpt-3.5-turbo
fraction,fɹˈækʃən,/ˈfɹækʃən/,gpt-3.5-turbo
frances,fɹˈænsɪs,The General American English phonemic transcription for 'Frances' is /ˈfɹænsɪz/.,gpt-3.5-turbo
frederick,fɹˈɛdɹɪk,/fɹɛdəɹɪk/,gpt-3.5-turbo
freshman,fɹˈɛʃmən,/fɹɛʃmən/,gpt-3.5-turbo
frost,fɹˈɔːst,/fɹɑst/,gpt-3.5-turbo
frustration,fɹəstɹˈeɪʃən,/ˌfrʌˈstreɪʃən/,gpt-3.5-turbo
fullest,fˈʊləst,The General American English phonemic transcription for 'fullest' is /ˈfʊlɪst/.,gpt-3.5-turbo
furnished,fˈɚnɪʃt,/fɝˈnɪʃt/,gpt-3.5-turbo
fuse,fjˈuːz,/fjuz/,gpt-3.5-turbo
fuses,fjˈuːzəz,/fjuzɪz/,gpt-3.5-turbo
fyi,fˈaɪ,The General American English phonemic transcription for 'fyi' is /faɪ/.,gpt-3.5-turbo
gaga,gˈeɪgə,The General American English phonemic transcription for 'gaga' is /ˈɡɑˌɡɑ/.,gpt-3.5-turbo
galore,gəlˈɔːɹ,The General American English phonemic transcription for 'galore' is /ɡəˈlɔɹ/.,gpt-3.5-turbo
game,gˈeɪm,The General American English phonemic transcription for 'game' is /ɡeɪm/.,gpt-3.5-turbo
games,gˈeɪmz,The General American English phonemic transcription for 'games' is /ɡeɪmz/.,gpt-3.5-turbo
gaming,gˈeɪmɪŋ,"Sure, the phonemic transcription for 'gaming' in General American English is /ˈɡeɪmɪŋ/.",gpt-3.5-turbo
gaping,gˈeɪpɪŋ,The General American English phonemic transcription for 'gaping' is /ˈɡeɪpɪŋ/.,gpt-3.5-turbo
genre,ʒˈɑːnɹə,The General American English phonemic transcription for 'genre' is /ˈʒɑnɹə/.,gpt-3.5-turbo
ghetto,gˈɛtoʊ,The General American English phonemic transcription for 'ghetto' is /ˈɡɛtoʊ/.,gpt-3.5-turbo
gift,gˈɪft,The General American English phonemic transcription for 'gift' is /ɡɪft/.,gpt-3.5-turbo
gifted,gˈɪftəd,The General American English phonemic transcription for 'gifted' is /ˈɡɪftɪd/.,gpt-3.5-turbo
gifting,gˈɪftɪŋ,The General American English phonemic transcription for 'gifting' is /ˈɡɪftɪŋ/.,gpt-3.5-turbo
gifts,gˈɪfts,The General American English phonemic transcription for 'gifts' is /ɡɪfts/.,gpt-3.5-turbo
gingerbread,dʒˈɪndʒɚbɹˌɛd,"Sure, the General American English phonemic transcription for 'gingerbread' is /ˈdʒɪndʒəɹˌbɹɛd/.",gpt-3.5-turbo
girls,gˈɚlz,"Sure, the phonemic transcription for 'girls' in General American English is /ɡɝlz/.",gpt-3.5-turbo
glaze,glˈeɪz,The General American English phonemic transcription for 'glaze' is /ɡleɪz/.,gpt-3.5-turbo
glazed,glˈeɪzd,The General American English phonemic transcription for 'glazed' is /ɡleɪzd/.,gpt-3.5-turbo
glazing,glˈeɪzɪŋ,The General American English phonemic transcription for 'glazing' is /ˈɡleɪzɪŋ/.,gpt-3.5-turbo
glimpse,glˈɪmps,The General American English phonemic transcription for 'glimpse' is /ɡlɪmps/.,gpt-3.5-turbo
global,glˈoʊbəl,The General American English phonemic transcription for 'global' is /ˈɡloʊbəl/.,gpt-3.5-turbo
glory,glˈɔːɹi,The General American English phonemic transcription for 'glory' is /ˈɡlɔri/.,gpt-3.5-turbo
gotta,gˈɑːtə,The General American English phonemic transcription for 'gotta' is /ˈɡɑɾə/.,gpt-3.5-turbo
gov,gˈʌv,The General American English phonemic transcription for 'gov' is /ɡʌv/.,gpt-3.5-turbo
governments,gˈʌvɚmənts,"Sure, the phonemic transcription for 'governments' in General American English is /ˈɡʌvərn.mənts/.",gpt-3.5-turbo
grace,gɹˈeɪs,The General American English phonemic transcription for 'grace' is /ɡɹeɪs/.,gpt-3.5-turbo
greatest,gɹˈeɪtəst,"Sure, the phonemic transcription for 'greatest' in General American English is /ˈɡɹeɪtɪst/.",gpt-3.5-turbo
greatly,gɹˈeɪtli,The General American English phonemic transcription for 'greatly' is /ˈɡɹeɪtli/.,gpt-3.5-turbo
group,gɹˈuːp,The General American English phonemic transcription for 'group' is /ɡɹup/.,gpt-3.5-turbo
grouped,gɹˈuːpt,The General American English phonemic transcription for 'grouped' is /ɡɹupt/.,gpt-3.5-turbo
grouping,gɹˈuːpɪŋ,"Sure, the phonemic transcription for 'grouping' in General American English is /ˈɡɹupɪŋ/.",gpt-3.5-turbo
groups,gɹˈuːps,The General American English phonemic transcription for 'groups' is /ɡɹʊps/.,gpt-3.5-turbo
guide,gˈaɪd,The General American English phonemic transcription for 'guide' is /ɡaɪd/.,gpt-3.5-turbo
guided,gˈaɪdəd,The General American English phonemic transcription for 'guided' is /ˈɡaɪdɪd/.,gpt-3.5-turbo
guides,gˈaɪdz,"Sure, the phonemic transcription for 'guides' in General American English is /ɡaɪdz/.",gpt-3.5-turbo
guiding,gˈaɪdɪŋ,"Sure, the phonemic transcription for 'guiding' in General American English is /ˈɡaɪdɪŋ/.",gpt-3.5-turbo
guilt,gˈɪlt,The General American English phonemic transcription for 'guilt' is /ɡɪlt/.,gpt-3.5-turbo
gym,dʒˈɪm,The General American English phonemic transcription for 'gym' is /dʒɪm/.,gpt-3.5-turbo
gyms,dʒˈɪmz,The General American English phonemic transcription for 'gyms' is /dʒɪmz/.,gpt-3.5-turbo
halfway,hˈæfwˈeɪ,The General American English phonemic transcription for 'halfway' is /ˈhæfˌweɪ/.,gpt-3.5-turbo
ham,hˈæm,The General American English phonemic transcription for 'ham' is /hæm/.,gpt-3.5-turbo
hand,hˈænd,The General American English phonemic transcription for 'hand' is /hænd/.,gpt-3.5-turbo
handed,hˈændəd,The General American English phonemic transcription for 'handed' is /ˈhændɪd/.,gpt-3.5-turbo
handing,hˈændɪŋ,The General American English phonemic transcription for 'handing' is /ˈhændɪŋ/.,gpt-3.5-turbo
handler,hˈændlɚ,The General American English phonemic transcription for 'handler' is /ˈhændlɚ/.,gpt-3.5-turbo
hands,hˈændz,The General American English phonemic transcription for 'hands' is /hændz/.,gpt-3.5-turbo
hannah,hˈænə,The General American English phonemic transcription for 'Hannah' is /ˈhænə/.,gpt-3.5-turbo
hanover,hˈænoʊvɚ,The General American English phonemic transcription for 'Hanover' is /ˈhænoʊvər/.,gpt-3.5-turbo
happen,hˈæpən,The General American English phonemic transcription for 'happen' is /ˈhæpən/.,gpt-3.5-turbo
happened,hˈæpənd,The General American English phonemic transcription for 'happened' is /ˈhæpənd/.,gpt-3.5-turbo
happens,hˈæpənz,/hæpənz/,gpt-3.5-turbo
hard,hˈɑːɹd,The General American English phonemic transcription for 'hard' is /hɑɹd/.,gpt-3.5-turbo
hardly,hˈɑːɹdli,The General American English phonemic transcription for 'hardly' is /ˈhɑɹdli/.,gpt-3.5-turbo
harmful,hˈɑːɹmfəl,The General American English phonemic transcription for 'harmful' is /ˈhɑɹmfəl/.,gpt-3.5-turbo
hatch,hˈætʃ,The General American English phonemic transcription for 'hatch' is /hætʃ/.,gpt-3.5-turbo
havana,həvˈænə,The General American English phonemic transcription for 'havana' is /həˈvænə/.,gpt-3.5-turbo
head,hˈɛd,The General American English phonemic transcription for 'head' is /hɛd/.,gpt-3.5-turbo
headed,hˈɛdəd,The General American English phonemic transcription for 'headed' is /ˈhɛdəd/.,gpt-3.5-turbo
heading,hˈɛdɪŋ,The General American English phonemic transcription for 'heading' is /ˈhɛdɪŋ/.,gpt-3.5-turbo
heads,hˈɛdz,The General American English phonemic transcription for 'heads' is /hɛdz/.,gpt-3.5-turbo
heartbeat,hˈɑːɹtbˌit,/ˈhɑːrtbiːt/,gpt-3.5-turbo
helm,hˈɛlm,The General American English phonemic transcription for 'helm' is /hɛlm/.,gpt-3.5-turbo
helper,hˈɛlpɚ,The General American English phonemic transcription for 'helper' is /ˈhɛlpɚ/.,gpt-3.5-turbo
helpful,hˈɛlpfəl,The General American English phonemic transcription for 'helpful' is /ˈhɛlpfəl/.,gpt-3.5-turbo
hemp,hˈɛmp,The General American English phonemic transcription for 'hemp' is /hɛmp/.,gpt-3.5-turbo
henry,hˈɛnɹi,The General American English phonemic transcription for 'henry' is /ˈhɛnɹi/.,gpt-3.5-turbo
heroic,hɪɹˈoʊɪk,The General American English phonemic transcription for 'heroic' is /həˈɹoʊɪk/.,gpt-3.5-turbo
hesitation,hˌɛzətˈeɪʃən,/ˌhɛzəˈteɪʃən/,gpt-3.5-turbo
het,hˈɛt,The General American English phonemic transcription for 'het' is /hɛt/.,gpt-3.5-turbo
highly,hˈaɪli,The General American English phonemic transcription for 'highly' is /ˈhaɪli/.,gpt-3.5-turbo
hill,hˈɪl,The General American English phonemic transcription for 'hill' is /hɪl/.,gpt-3.5-turbo
hills,hˈɪlz,The General American English phonemic transcription for 'hills' is /hɪlz/.,gpt-3.5-turbo
hilton,hˈɪltən,The General American English phonemic transcription for 'Hilton' is /ˈhɪltən/.,gpt-3.5-turbo
hint,hˈɪnt,The General American English phonemic transcription for 'hint' is /hɪnt/.,gpt-3.5-turbo
hints,hˈɪnts,The General American English phonemic transcription for 'hints' is /hɪnts/.,gpt-3.5-turbo
historians,hɪstˈɔːɹiənz,"Sure, the phonemic transcription for 'historians' in General American English is /hɪˈstɔːriənz/.",gpt-3.5-turbo
hiv,hˈɪv,The General American English phonemic transcription for 'hiv' is /hɪv/.,gpt-3.5-turbo
hoa,hˈoʊə,The General American English phonemic transcription for 'hoa' is /hoʊ/.,gpt-3.5-turbo
holly,hˈɑːli,The General American English phonemic transcription for 'holly' is /ˈhɑli/.,gpt-3.5-turbo
homes,hˈoʊmz,The General American English phonemic transcription for 'homes' is /hoʊmz/.,gpt-3.5-turbo
hood,hˈʊd,The General American English phonemic transcription for 'hood' is /hʊd/.,gpt-3.5-turbo
hooded,hˈʊdɪd,The General American English phonemic transcription for 'hooded' is /ˈhʊdɪd/.,gpt-3.5-turbo
hoods,hˈʊdz,/ˈhʊdz/,gpt-3.5-turbo
hooker,hˈʊkɚ,The General American English phonemic transcription for 'hooker' is /ˈhʊkɚ/.,gpt-3.5-turbo
hopeful,hˈoʊpfəl,The General American English phonemic transcription for 'hopeful' is /ˈhoʊpfəl/.,gpt-3.5-turbo
hormone,hˈɔːɹmˌoʊn,The General American English phonemic transcription for 'hormone' is /ˈhɔɹmoʊn/.,gpt-3.5-turbo
hose,hˈoʊz,The General American English phonemic transcription for 'hose' is /hoʊz/.,gpt-3.5-turbo
hoses,hˈoʊzɪz,/hˈoʊzɪz/,gpt-3.5-turbo
hospitality,hˌɑspətˈæləti,/hɑˈspɪˌtæləti/,gpt-3.5-turbo
hourly,ˈaʊɹli,"Sure, the General American English phonemic transcription for 'hourly' is /ˈaʊɚli/.",gpt-3.5-turbo
housed,hˈaʊzd,The General American English phonemic transcription for 'housed' is /haʊzd/.,gpt-3.5-turbo
housing,hˈaʊzɪŋ,The General American English phonemic transcription for 'housing' is /ˈhaʊzɪŋ/.,gpt-3.5-turbo
hover,hˈʌvɚ,The General American English phonemic transcription for 'hover' is /ˈhʌvɚ/.,gpt-3.5-turbo
hunt,hˈʌnt,The General American English phonemic transcription for 'hunt' is /hʌnt/.,gpt-3.5-turbo
hunting,hˈʌntɪŋ,The General American English phonemic transcription for 'hunting' is /ˈhʌntɪŋ/.,gpt-3.5-turbo
husband,hˈʌzbənd,The General American English phonemic transcription for 'husband' is /ˈhʌz.bənd/.,gpt-3.5-turbo
husbands,hˈʌzbəndz,/ˈhʌz.bəndz/,gpt-3.5-turbo
hutchinson,hˈʌtʃɪnsən,The General American English phonemic transcription for 'hutchinson' is /hʌtʃɪnsən/.,gpt-3.5-turbo
iceberg,ˈaɪsbɚg,/ˈaɪsbɜːɹɡ/,gpt-3.5-turbo
idaho,ˈaɪdəhˌoʊ,The General American English phonemic transcription for 'Idaho' is /ˈaɪdəhoʊ/.,gpt-3.5-turbo
idle,ˈaɪdəl,The General American English phonemic transcription for 'idle' is /ˈaɪdəl/.,gpt-3.5-turbo
immunity,ɪmjˈuːnəti,"Sure, the General American English phonemic transcription for 'immunity' is /ɪˈmjunəti/.",gpt-3.5-turbo
impeachment,ɪmpˈiːtʃmənt,The General American English phonemic transcription for 'impeachment' is /ɪmˈpiːʧmənt/.,gpt-3.5-turbo
impeccable,ɪmpˈɛkəbəl,"Sure, the General American English phonemic transcription for 'impeccable' is /ɪmˈpɛkəbəl/.",gpt-3.5-turbo
import,ˈɪmpˌɔɹt,The General American English phonemic transcription for 'import' is /ɪmˈpɔɹt/.,gpt-3.5-turbo
importance,ɪmpˈɔːɹtəns,/ɪmˈpɔɹtəns/,gpt-3.5-turbo
imported,ɪmpˈɔːɹtɪd,The General American English phonemic transcription for 'imported' is /ɪmˈpɔɹtɪd/.,gpt-3.5-turbo
impressed,ɪmpɹˈɛst,"Sure, the phonemic transcription for 'impressed' in General American English is /ɪmˈprɛst/.",gpt-3.5-turbo
incidents,ˈɪnsədənts,The General American English phonemic transcription for 'incidents' is /ˈɪnsɪdənts/.,gpt-3.5-turbo
include,ɪnklˈuːd,/ɪnˈklud/,gpt-3.5-turbo
included,ɪnklˈuːdəd,/ɪnˈkludɪd/,gpt-3.5-turbo
includes,ɪnklˈuːdz,The General American English phonemic transcription for 'includes' is /ɪnˈkludz/.,gpt-3.5-turbo
inclusive,ɪnklˈuːsɪv,/ɪnˈkluːsɪv/,gpt-3.5-turbo
indies,ˈɪndiz,The General American English phonemic transcription for 'indies' is /ˈɪndiz/.,gpt-3.5-turbo
induction,ɪndˈʌkʃən,/ɪnˈdʌkʃən/,gpt-3.5-turbo
infection,ɪnfˈɛkʃən,The General American English phonemic transcription for 'infection' is /ɪnˈfɛkʃən/.,gpt-3.5-turbo
inflammation,ˌɪnfləmˈeɪʃən,The General American English phonemic transcription for 'inflammation' is /ˌɪn.fləˈmeɪ.ʃən/.,gpt-3.5-turbo
inhabitants,ɪnhˈæbətənts,The General American English phonemic transcription for 'inhabitants' is /ɪnˈhæb.ɪ.tənts/.,gpt-3.5-turbo
inquire,ɪnkwˈaɪɹ,The General American English phonemic transcription for 'inquire' is /ɪnˈkwaɪɹ/.,gpt-3.5-turbo
ins,ˈɪnz,The General American English phonemic transcription for 'ins' is /ɪnz/.,gpt-3.5-turbo
instructed,ɪnstɹˈʌktəd,The General American English phonemic transcription for 'instructed' is /ɪnˈstrʌktɪd/.,gpt-3.5-turbo
intelligent,ɪntˈɛlədʒənt,/ɪnˈtɛlədʒənt/,gpt-3.5-turbo
intention,ɪntˈɛntʃən,/ɪnˈtɛnʃən/,gpt-3.5-turbo
interior,ɪntˈɪɹiɚ,/ɪnˈtɪriər/,gpt-3.5-turbo
invest,ɪnvˈɛst,The General American English phonemic transcription for 'invest' is /ɪnˈvɛst/.,gpt-3.5-turbo
invested,ɪnvˈɛstəd,The General American English phonemic transcription for 'invested' is /ɪnˈvɛstɪd/.,gpt-3.5-turbo
invite,ˈɪnvaɪt,/ɪnˈvaɪt/,gpt-3.5-turbo
invited,ɪnvˈaɪtəd,The General American English phonemic transcription for 'invited' is /ɪnˈvaɪtɪd/.,gpt-3.5-turbo
