grapheme,ground_truth_phoneme,predicted_phoneme,model
cataclysm,kˈætəklˌɪsəm,/ˈkætəˌklɪzəm/,gpt-4o
catapult,kˈætəpˌʌlt,The General American English phonemic transcription for 'catapult' is /ˈkætəˌpʌlt/.,gpt-4o
catechumen,kˈætəkˌʌmbən,/kætəˈkjumən/,gpt-4o
caterwauling,kˈætɚwˌɔlɪŋ,/ˈkætɚˌwɑlɪŋ/,gpt-4o
cathepsin,kˈæθəpsən,/kəˈθɛpsɪn/,gpt-4o
cation,kˈæʃən,/kæˈtaɪən/,gpt-4o
catnip,kˈætnɪp,/kætnɪp/,gpt-4o
cattery,kˈætɚi,/ˈkætəɹi/,gpt-4o
cavort,kəvˈɔːɹt,/kəˈvɔɹt/,gpt-4o
caz,kˈɑːz,/kæz/,gpt-4o
ccitt,kˈɪts,"The word 'ccitt' does not have a standard pronunciation in General American English, as it appears to be an acronym or an abbreviation rather than a typical English word. Therefore, it does not have a standard phonemic transcription in GAE. If you have a specific pronunciation or context in mind, please provide more details.",gpt-4o
cedi,sˈiːdi,The General American English phonemic transcription for 'cedi' is /ˈsidi/.,gpt-4o
cedilla,sɛdˈɪlə,/səˈdɪlə/,gpt-4o
cefepime,sˈɛfəpˌaɪm,/səˈfɛpiːm/,gpt-4o
celesta,sɪlˈɛstə,/səˈlɛstə/,gpt-4o
cense,sˈɛns,The General American English phonemic transcription for 'cense' is /sɛns/.,gpt-4o
censorious,sˌɛnsˈɔːɹiəs,/sɛnˈsɔɹiəs/,gpt-4o
centred,sˈɛntɚd,/ˈsɛntɚd/,gpt-4o
centring,sˈɛntɪŋ,The General American English phonemic transcription for 'centring' is /ˈsɛntɹɪŋ/.,gpt-4o
centromere,sˈɛntɹəmɚ,/sɛnˈtɹoʊˌmɪɹ/,gpt-4o
cep,sˈɛp,The word 'cep' in General American English is transcribed as /sɛp/.,gpt-4o
chaat,ʃˈɑːt,/tʃɑt/,gpt-4o
chalupa,tʃəlˈuːpə,/tʃəˈlupə/,gpt-4o
changchun,tʃˈɑːŋtʃˈʊn,The General American English phonemic transcription for 'changchun' is /ˈtʃæŋˌtʃʌn/.,gpt-4o
changeable,tʃˈeɪndʒəbəl,/ˈtʃeɪndʒəbl/,gpt-4o
chanter,tʃˈæntɚ,/ˈtʃæntɚ/,gpt-4o
chanteuse,tʃæntˈuːz,/ʃænˈtuz/,gpt-4o
chapeau,ʃəpˈoʊ,The General American English phonemic transcription for 'chapeau' is /ʃæˈpoʊ/.,gpt-4o
chaplain,tʃˈæplən,The General American English phonemic transcription for 'chaplain' is /ˈtʃæplən/.,gpt-4o
charact,tʃˈɛɹækt,"The word 'charact' is not a standard English word, but if we consider it as a truncated form of 'character', the transcription would be /ˈkɛɹəkt/.",gpt-4o
charadriidae,kˈɛɹədɹˌaɪd,The General American English phonemic transcription for 'charadriidae' is /kəˈɹeɪdɹiˌaɪdiː/.,gpt-4o
chaser,tʃˈeɪsɚ,The General American English phonemic transcription for 'chaser' is /ˈtʃeɪsɚ/.,gpt-4o
chaste,tʃˈeɪst,/tʃeɪst/,gpt-4o
chastise,tʃæstˈaɪz,/tʃæˈstaɪz/,gpt-4o
chatelaine,tʃˈætəlˌeɪn,The General American English phonemic transcription for 'chatelaine' is /ˈʃætəleɪn/.,gpt-4o
chatted,tʃˈætəd,The General American English phonemic transcription for 'chatted' is /ˈtʃætɪd/.,gpt-4o
chatty,tʃˈæti,/ˈtʃæti/,gpt-4o
chavs,tʃˈɑːvz,The General American English phonemic transcription for 'chavs' is /tʃævz/.,gpt-4o
chaw,tʃˈɔː,/tʃɔ/,gpt-4o
cheated,tʃˈiːtəd,/ˈtʃitɪd/,gpt-4o
chelation,tʃˈɛlətən,/kiˈleɪʃən/,gpt-4o
cheshunt,tʃˈɛʃˈʌnt,/ˈtʃɛsənt/,gpt-4o
chevalier,ʃˌɛvəlˈɪɹ,/ʃəˌvælˈjɪɹ/,gpt-4o
chez,tʃˈɛz,/ʃeɪ/,gpt-4o
chigger,tʃˈɪgɚ,/ˈtʃɪɡɹ̩/,gpt-4o
chiro,tʃˈɪɹoʊ,The General American English phonemic transcription for 'chiro' is /ˈkaɪɹoʊ/.,gpt-4o
chiron,tʃˈaɪɹən,The General American English phonemic transcription for 'chiron' is /ˈkaɪɹən/.,gpt-4o
chivalry,ʃˈɪvəlɹi,/ˈʃɪvəlɹi/,gpt-4o
chomp,tʃˈɑːmp,/chɑmp/,gpt-4o
chomps,tʃˈɑːmps,The General American English phonemic transcription for 'chomps' is /tʃɑmps/.,gpt-4o
chopper,tʃˈɑːpɚ,/ˈtʃɑpɹ̩/,gpt-4o
chore,tʃˈɔːɹ,/tʃɔɹ/,gpt-4o
chorister,kˈɔːɹɪstɚ,/ˈkɔɹɪstɚ/,gpt-4o
chronograph,kɹˈɑːnəgɹˌæf,The General American English phonemic transcription for 'chronograph' is /ˈkɹɑnəˌɡɹæf/.,gpt-4o
chud,tʃˈʌd,/chʌd/,gpt-4o
chuff,tʃˈʌf,The General American English phonemic transcription for 'chuff' is /tʃʌf/.,gpt-4o
chump,tʃˈʌmp,/tʃʌmp/,gpt-4o
cifs,sˈɪfs,/cɪfs/,gpt-4o
cirque,sˈɚk,/sɝk/,gpt-4o
clade,klˈeɪd,The General American English phonemic transcription for 'clade' is /kleɪd/.,gpt-4o
clag,klˈæg,The General American English phonemic transcription for 'clag' is /klæɡ/.,gpt-4o
clam,klˈæm,The General American English phonemic transcription for 'clam' is /klæm/.,gpt-4o
clammed,klˈæmd,/klæmd/,gpt-4o
clamming,klˈæmɪŋ,The General American English phonemic transcription for 'clamming' is /ˈklæmɪŋ/.,gpt-4o
clams,klˈæmz,The General American English phonemic transcription for 'clams' is /klæmz/.,gpt-4o
clarinetist,klˌɛɹənˈɛtɪst,The General American English phonemic transcription for 'clarinetist' is /ˌklɛɹəˈnɛtɪst/.,gpt-4o
clarithromycin,klˌæɹɪθɪmsˈɛnɪkəs,/kləˌɹɪˈθɹoʊmaɪsɪn/,gpt-4o
classist,klˈæsɪst,The General American English phonemic transcription for 'classist' is /ˈklæsɪst/.,gpt-4o
clatsop,klˈætskɑp,The General American English phonemic transcription for 'clatsop' is /ˈklætsəp/.,gpt-4o
clavis,klˈævɪs,The General American English phonemic transcription for 'clavis' is /ˈkleɪvɪs/.,gpt-4o
cleaver,klˈiːvɚ,/ˈklivɚ/,gpt-4o
clerihew,klˈɛɹihˌʊ,The General American English phonemic transcription for 'clerihew' is /ˈklɛɹɪˌhjuː/.,gpt-4o
clippings,klˈɪpɪŋz,/ˈklɪpɪŋz/,gpt-4o
cloe,klˈoʊ,"The word 'cloe' can have multiple pronunciations depending on the intended name or context, but a common General American English pronunciation is /ˈkloʊi/.",gpt-4o
cloze,klˈoʊz,The General American English phonemic transcription for 'cloze' is /kloʊz/.,gpt-4o
coaxed,kˈoʊkst,The General American English phonemic transcription for 'coaxed' is /koʊkst/.,gpt-4o
coaxes,kˈoʊksɪz,The General American English phonemic transcription for 'coaxes' is /ˈkoʊksɪz/.,gpt-4o
coaxing,kˈoʊksɪŋ,/ˈkoʊksɪŋ/,gpt-4o
cobber,kˈɑːbɚ,The General American English phonemic transcription for 'cobber' is /ˈkɑbɚ/.,gpt-4o
cobbett,kˈɑːbɪt,The General American English phonemic transcription for 'cobbett' is /ˈkɑbɪt/.,gpt-4o
cobble,kˈɑːbəl,The General American English phonemic transcription for 'cobble' is /ˈkɑbəl/.,gpt-4o
cockle,kˈɑːkəl,The General American English phonemic transcription for 'cockle' is /ˈkɑkəl/.,gpt-4o
cockrill,kˈɑːkɹəl,The General American English phonemic transcription for 'cockrill' is /ˈkɑkɹəl/.,gpt-4o
cocky,kˈɑːki,The General American English phonemic transcription for 'cocky' is /ˈkɑki/.,gpt-4o
cofounder,kˈoʊfˈaʊndɚ,The General American English phonemic transcription for 'cofounder' is /koʊˈfaʊndɚ/.,gpt-4o
coincide,kˌoʊɪnsˈaɪd,The General American English phonemic transcription for 'coincide' is /ˌkoʊɪnˈsaɪd/.,gpt-4o
coldly,kˈoʊldli,/koldli/,gpt-4o
coli,kˈoʊli,The General American English phonemic transcription for 'coli' is /ˈkoʊlaɪ/.,gpt-4o
collab,kˈɑːləb,/kəˈlæb/,gpt-4o
collaborator,kəlˈæbɚˌeɪtɚ,/kəˈlæbəˌɹeɪtɚ/,gpt-4o
collate,kəlˈeɪt,/kəˈleɪt/,gpt-4o
collation,kəlˈeɪʃən,/kəˈleɪʃən/,gpt-4o
colonize,kˈɑːlənˌaɪz,The General American English phonemic transcription for 'colonize' is /ˈkɑləˌnaɪz/.,gpt-4o
colter,kˈoʊltɚ,The General American English phonemic transcription for 'colter' is /ˈkoʊltɚ/.,gpt-4o
columbine,kˈɑːləmbˌaɪn,The General American English phonemic transcription for 'columbine' is /ˈkʌləmbaɪn/.,gpt-4o
comedienne,kəmˌidiˈɛn,The General American English phonemic transcription for 'comedienne' is /kəˌmidiˈɛn/.,gpt-4o
comey,kˈʌmi,The General American English phonemic transcription for 'comey' is /ˈkoʊmi/.,gpt-4o
comitatus,kɔmətˈeɪtəs,/kɑməˈtɑtəs/,gpt-4o
commendable,kəmˈɛndəbəl,/kəˈmɛndəbl̩/,gpt-4o
competitively,kəmpˈɛtɪtɪvli,/kəmˈpɛtɪtɪvli/,gpt-4o
complainer,kəmplˈeɪnɚ,/kəmˈpleɪnɚ/,gpt-4o
compline,kˈɑːmplˌaɪn,The General American English phonemic transcription for 'compline' is /ˈkɑmplaɪn/.,gpt-4o
compone,kəmpˈoʊn,/kəmˈpoʊn/,gpt-4o
compounder,kəmpˈaʊndɚ,/kəmˈpaʊndɚ/,gpt-4o
computed,kəmpjˈuːtəd,/kəmˈpjutɪd/,gpt-4o
computes,kəmpjˈuːts,/kəmˈpjuts/,gpt-4o
concacaf,kˈɑːnkˌækˌæf,/kənˈkækæf/,gpt-4o
conceit,kənsˈiːt,The General American English phonemic transcription for 'conceit' is /kənˈsit/.,gpt-4o
concetto,kənsˈɛtoʊ,"The word 'concetto' is not a native English word and does not have a standard General American English pronunciation. However, if it were to be pronounced using GAE phonological patterns, it might be transcribed as /kənˈtʃɛtoʊ/.",gpt-4o
concluding,kənklˈuːdɪŋ,/kənˈkludɪŋ/,gpt-4o
concomitant,kˌɑnkˈɑːmətənt,/kənˈkɑmətənt/,gpt-4o
concur,kənkˈɚ,/kənˈkɜɹ/,gpt-4o
condense,kəndˈɛns,/kənˈdɛns/,gpt-4o
condescension,kˌɑndəsˈɛnʃən,/kɑndəˈsɛnʃən/,gpt-4o
condolence,kəndˈoʊləns,/kənˈdoʊləns/,gpt-4o
conduction,kəndˈʌkʃən,The General American English phonemic transcription for 'conduction' is /kənˈdʌkʃən/.,gpt-4o
confabulation,kənfˌæbjəlˈeɪʃən,/kənˌfæbjəˈleɪʃən/,gpt-4o
confer,kənfˈɚ,/kənˈfɝ/,gpt-4o
conferred,kənfˈɚd,/kənˈfɝd/,gpt-4o
configurable,kənfˈɪgjəɹəbəl,/kənˈfɪɡjɚəbl̩/,gpt-4o
conger,kˈɔːŋɚ,The General American English phonemic transcription for 'conger' is /ˈkɑŋɡɚ/.,gpt-4o
conjugation,kˌɑndʒəgˈeɪʃən,/kɑndʒəˈdʒeɪʃən/,gpt-4o
connelly,kˈɑːnəli,The General American English phonemic transcription for 'connelly' is /ˈkɑnəli/.,gpt-4o
consented,kənsˈɛntɪd,/kənˈsɛntɪd/,gpt-4o
consistory,kənsˈɪstɚi,/kənˈsɪstəri/,gpt-4o
constantine,kˈɑːnstəntˌin,The General American English phonemic transcription for 'constantine' is /ˈkɑnstəntaɪn/.,gpt-4o
constituted,kˈɑːnstətˌutəd,The General American English phonemic transcription for 'constituted' is /ˈkɑnstɪˌtudɪd/.,gpt-4o
contemplate,kˈɑːntəmplˌeɪt,/kənˈtɛmpleɪt/,gpt-4o
contemplated,kˈɑːntəmplˌeɪtɪd,/kənˈtɛmpleɪtɪd/,gpt-4o
contralateral,kəntɹˈælətˌɔɹt,/kɑntrəˈlætəɹəl/,gpt-4o
contrarian,kˌɑntɹˈɛɹiən,/kənˈtɹɛɹiən/,gpt-4o
convinces,kənvˈɪnsɪz,/kənˈvɪnsɪz/,gpt-4o
convulse,kənvˈʌls,/kənˈvʌls/,gpt-4o
coolibah,kˈuːlɪbə,The General American English phonemic transcription for 'coolibah' is /ˈkuːlɪˌbɑː/.,gpt-4o
coots,kˈuːts,The General American English phonemic transcription for 'coots' is /kuts/.,gpt-4o
copeman,kˈoʊpmən,The General American English phonemic transcription for 'copeman' is /ˈkoʊpmən/.,gpt-4o
coppice,kˈɑːpəs,The General American English phonemic transcription for 'coppice' is /ˈkɑpɪs/.,gpt-4o
coquina,koʊkˈiːnə,The General American English phonemic transcription for 'coquina' is /koʊˈkiːnə/.,gpt-4o
corduroy,kˈɔːɹdɚˌɔɪ,/kɔɹdəˌɹɔɪ/,gpt-4o
corgi,kˈɔːɹgi,/kɔɹɡi/,gpt-4o
cornea,kˈɔːɹniə,/kɔɹniə/,gpt-4o
corsair,kˈɔːɹsɛɹ,/kɔɹˈsɛɹ/,gpt-4o
corte,kˈɔːɹt,"The word 'corte' is not a standard English word, so its pronunciation in General American English would depend on its intended use or origin. However, if we assume it is pronounced similarly to the Spanish word 'corte', a possible GAE approximation could be /ˈkɔɹteɪ/.",gpt-4o
corvid,kˈɔːɹvəd,/kɔɹvɪd/,gpt-4o
coryza,kˌɔɹˈiːzə,/kəˈɹaɪzə/,gpt-4o
costal,kˈɔːstəl,The General American English phonemic transcription for 'costal' is /ˈkɑstl̩/.,gpt-4o
costello,kˌɔstˈɛloʊ,The General American English phonemic transcription for 'Costello' is /kɑˈstɛloʊ/.,gpt-4o
costen,kˈɔːstən,/kɑstən/,gpt-4o
coulee,kˈuːli,The General American English phonemic transcription for 'coulee' is /ˈkuli/.,gpt-4o
coursebook,kˈʊɹsˈuːbˌʊk,The General American English phonemic transcription for 'coursebook' is /ˈkɔɹsbʊk/.,gpt-4o
covet,kˈʌvət,The General American English phonemic transcription for 'covet' is /ˈkʌvɪt/.,gpt-4o
cowdenbeath,kˈaʊdnɪbˌɛn,/kɑʊdənˈbiθ/,gpt-4o
cowpea,kˈoʊpjə,The General American English phonemic transcription for 'cowpea' is /ˈkaʊpi/.,gpt-4o
crafternoon,kɹˈæftɚnaʊn,/kɹæftɚˈnun/,gpt-4o
cranial,kɹˈeɪnjəl,The General American English phonemic transcription for 'cranial' is /ˈkɹeɪniəl/.,gpt-4o
crayfish,kɹˈeɪfɪʃ,/ˈkɹeɪˌfɪʃ/,gpt-4o
creaky,kɹˈiːki,/ˈkɹiki/,gpt-4o
creeds,kɹˈiːdz,/kɹidz/,gpt-4o
creeped,kɹˈiːpt,The General American English phonemic transcription for 'creeped' is /kɹipt/.,gpt-4o
creeping,kɹˈiːpɪŋ,/ˈkɹipɪŋ/,gpt-4o
creeps,kɹˈiːps,/kɹips/,gpt-4o
crept,kɹˈɛpt,/kɹɛpt/,gpt-4o
crepuscular,kɹəpˈʌksəlɚ,/kɹəˈpʌskjəlɚ/,gpt-4o
crested,kɹˈɛstəd,/ˈkɹɛstɪd/,gpt-4o
cresting,kɹˈɛstɪŋ,/ˈkɹɛstɪŋ/,gpt-4o
crests,kɹˈɛsts,The General American English phonemic transcription for 'crests' is /kɹɛsts/.,gpt-4o
cretaceous,kɹɪtˈeɪʃɪs,/kɹɪˈteɪʃəs/,gpt-4o
cribbed,kɹˈɪbd,/kɹɪbd/,gpt-4o
cribbing,kɹˈɪbɪŋ,/ˈkɹɪbɪŋ/,gpt-4o
cribs,kɹˈɪbz,/kɹɪbz/,gpt-4o
crich,kɹˈɪtʃ,"The word 'crich' does not have a standard pronunciation in General American English, as it is not a commonly recognized word. However, if we were to transcribe it based on typical GAE phonological patterns, it might be /kɹɪtʃ/.",gpt-4o
crickets,kɹˈɪkəts,/ˈkɹɪkəts/,gpt-4o
crikey,kɹˈaɪki,/ˈkɹaɪki/,gpt-4o
criminalization,kɹˌɪmənələzˈeɪʃən,/ˌkɹɪmɪnələˈzeɪʃən/,gpt-4o
crisper,kɹˈɪspɚ,/ˈkɹɪspɚ/,gpt-4o
crosswind,kɹˈɔːswɪnd,/kɹɔsˌwɪnd/,gpt-4o
croton,kɹˈoʊtən,/kɹoʊtn̩/,gpt-4o
crudely,kɹˈuːdli,/ˈkɹudli/,gpt-4o
crumple,kɹˈʌmpəl,/ˈkɹʌmpəl/,gpt-4o
crunchie,kɹˈʌntʃi,The General American English phonemic transcription for 'crunchie' is /ˈkɹʌntʃi/.,gpt-4o
crusader,kɹusˈeɪdɚ,The General American English phonemic transcription for 'crusader' is /kɹuˈseɪdɚ/.,gpt-4o
crushes,kɹˈʌʃɪz,The General American English phonemic transcription for 'crushes' is /ˈkɹʌʃɪz/.,gpt-4o
crustacean,kɹəstˈeɪʃən,/kɹəˈsteɪʃən/,gpt-4o
crutch,kɹˈʌtʃ,The General American English phonemic transcription for 'crutch' is /kɹʌtʃ/.,gpt-4o
crux,kɹˈʌks,/kɹʌks/,gpt-4o
cryptozoology,kɹˌɪptoʊsoʊdˈɑːlioʊ,/ˌkɹɪptoʊzoʊˈɑlədʒi/,gpt-4o
ctesiphon,kəsˈiːtsən,/kˈtɛsɪˌfɑn/,gpt-4o
cullompton,kˈʌləmptˌɑn,/kəˈlʌmptən/,gpt-4o
culm,kˈʌlm,The General American English phonemic transcription for 'culm' is /kʌlm/.,gpt-4o
culpable,kˈʌlpəbəl,/ˈkʌlpəbl̩/,gpt-4o
cums,kˈʌmz,The General American English phonemic transcription for 'cums' is /kʌmz/.,gpt-4o
curlew,kˈɚlwɛ,The General American English phonemic transcription for 'curlew' is /ˈkɝlju/.,gpt-4o
cush,kˈʌʃ,The General American English phonemic transcription for 'cush' is /kʊʃ/.,gpt-4o
custardy,kˈʌstɚdi,/kʌstɚdi/,gpt-4o
cuttings,kˈʌtɪŋz,The General American English phonemic transcription for 'cuttings' is /ˈkʌtɪŋz/.,gpt-4o
cuttlefish,kˈʌtəlfˌɪʃ,/ˈkʌtəlˌfɪʃ/,gpt-4o
cutty,kˈʌti,The General American English phonemic transcription for 'cutty' is /ˈkʌti/.,gpt-4o
cybele,sˈaɪbəl,/sɪˈbɛli/,gpt-4o
cybernetic,sˌaɪbɚˈɛntɪk,/ˌsaɪbɚˈnɛtɪk/,gpt-4o
cyclocross,sˈaɪkləkɹˌɑs,/ˈsaɪkloʊˌkɹɔs/,gpt-4o
cysts,sˈɪsts,The General American English phonemic transcription for 'cysts' is /sɪsts/.,gpt-4o
czechs,tʃˈɛks,/tʃɛks/,gpt-4o
dace,dˈeɪs,/dɛɪs/,gpt-4o
daddies,dˈædiz,The General American English phonemic transcription for 'daddies' is /ˈdædiz/.,gpt-4o
daedal,dˈeɪdəl,The General American English phonemic transcription for 'daedal' is /ˈdidl̩/.,gpt-4o
daled,dˈeɪld,/dɑːlɛd/,gpt-4o
damnation,dæmnˈeɪʃən,/dæmˈneɪʃən/,gpt-4o
danaus,dˈænəs,/dəˈneɪəs/,gpt-4o
danelaw,dˈænɪlˌɔ,/dˈeɪnlɔ/,gpt-4o
danwei,dˈænwˌeɪ,/dænˈweɪ/,gpt-4o
daptomycin,dˈæptoʊmˌɪsən,/dæpˈtoʊmaɪsɪn/,gpt-4o
dared,dˈɛɹd,/dɛɹd/,gpt-4o
dares,dˈɛɹz,/dɛɹz/,gpt-4o
darmstadtium,dˌɑɹmstədmˈɪt,/dɑɹmˈstætiəm/,gpt-4o
dartboard,dˈɑːɹtbˌɔɹd,/dɑɹtbɔɹd/,gpt-4o
dashcam,dˈæʃkəm,/dæʃkæm/,gpt-4o
dawlish,dˈɔːlɪʃ,/dɔlɪʃ/,gpt-4o
decaf,dˈiːkæf,/ˈdiˌkæf/,gpt-4o
decays,dəkˈeɪz,/dɪˈkeɪz/,gpt-4o
deckle,dˈɛkəl,The General American English phonemic transcription for 'deckle' is /ˈdɛkəl/.,gpt-4o
decry,dɪkɹˈaɪ,/dɪˈkɹaɪ/,gpt-4o
defer,dɪfˈɚ,/dɪˈfɝ/,gpt-4o
defog,dˈɛfɔg,/dɪˈfɔɡ/,gpt-4o
dele,dˈɛl,The General American English phonemic transcription for 'dele' is /ˈdɛli/.,gpt-4o
delve,dˈɛlv,/dɛlv/,gpt-4o
delved,dˈɛlvd,/dɛlvd/,gpt-4o
delves,dˈɛlvz,/dɛlvz/,gpt-4o
delving,dˈɛlvɪŋ,/dɛlvɪŋ/,gpt-4o
dendron,dˈɛndɹən,/dɛnˌdɹɑn/,gpt-4o
denigrate,dˈɛnəgɹˌeɪt,/ˈdɛnɪˌɡɹeɪt/,gpt-4o
denizen,dˈɛnəzən,/ˈdɛnɪzən/,gpt-4o
denude,dɪnˈuːd,/dɪˈnud/,gpt-4o
deplete,dɪplˈiːt,/dɪˈplit/,gpt-4o
deport,dɪpˈɔːɹt,/dɪˈpɔɹt/,gpt-4o
deportment,dəpˈɔːɹtmənt,/dɪˈpɔɹtmənt/,gpt-4o
derivation,dˌɛɹəvˈeɪʃən,/dɛɹəˈveɪʃən/,gpt-4o
desdemona,dˌɛsdəmˈoʊnə,/dɛzdəˈmoʊnə/,gpt-4o
destitute,dˈɛstətˌut,/dɛstɪˌtut/,gpt-4o
detent,dɪtˈɛnt,/dɪˈtɛnt/,gpt-4o
detriment,dˈɛtɹəmənt,/dɛtɹəmənt/,gpt-4o
devastation,dˌɛvəstˈeɪʃən,/dɛvəˈsteɪʃən/,gpt-4o
devilment,dɪvˈaɪlmənt,/ˈdɛvəlmənt/,gpt-4o
diaphragm,dˈaɪəfɹˌæm,/ˈdaɪəˌfɹæm/,gpt-4o
dicey,dˈaɪsi,/ˈdaɪsi/,gpt-4o
dickensian,dɪkˈɛnziən,/dɪˈkɛnziən/,gpt-4o
diffident,dˈɪfədənt,/dɪfɪdənt/,gpt-4o
digs,dˈɪgz,/dɪɡz/,gpt-4o
dili,dˈɪli,/dɪli/,gpt-4o
dimorphic,daɪmˈɔːɹfɪk,/dɑɪˈmɔɹfɪk/,gpt-4o
dinghy,dˈɪŋi,/dɪŋi/,gpt-4o
diomede,dˌaɪoʊmˈeɪd,/dˌaɪəˈmid/,gpt-4o
discus,dˈɪskəs,The General American English phonemic transcription for 'discus' is /ˈdɪskəs/.,gpt-4o
disgruntled,dɪsgɹˈʌntəld,/dɪsˈɡɹʌntəld/,gpt-4o
dishevelled,dɪʃˈɛvəld,/dɪˈʃɛvəld/,gpt-4o
dishonesty,dɪsˈɑːnəsti,/dɪsˈɑnəsti/,gpt-4o
dishonor,dɪsˈɑːnɚ,/dɪsˈɑnɚ/,gpt-4o
disinfection,dɪsɪnfˈɛkʃən,/dɪsɪnˈfɛkʃən/,gpt-4o
disinherit,dɪsˈɪnɪɹθɪɹ,/dɪsɪnˈhɛɹɪt/,gpt-4o
dismember,dɪsmˈɛmbɚ,/dɪsˈmɛmbɹ̩/,gpt-4o
dispair,dɪspˈɛɹ,"It seems there might be a typo in your request, as ""dispair"" is not a standard English word. If you meant ""despair,"" the phonemic transcription in General American English is /dɪˈspɛɹ/. If you intended a different word, please let me know!",gpt-4o
dispensable,dɪspˈɛnsəbəl,/dɪˈspɛnsəbl̩/,gpt-4o
disposed,dɪspˈoʊzd,/dɪsˈpoʊzd/,gpt-4o
dissimulate,dˈɪsəmjəlˌeɪt,/dɪˈsɪmjəˌleɪt/,gpt-4o
distention,dɪstˈɛnʃən,/dɪˈstɛnʃən/,gpt-4o
distract,dɪstɹˈækt,/dɪˈstrækt/,gpt-4o
ditto,dˈɪtoʊ,/ˈdɪtoʊ/,gpt-4o
diverge,dɪvˈɚdʒ,/dəˈvɝdʒ/,gpt-4o
dodgy,dˈɑːdʒi,/dɑdʒi/,gpt-4o
dojo,dˈoʊjoʊ,/ˈdoʊdʒoʊ/,gpt-4o
dollarization,dˌɑlɚətˈeɪʃən,/dɑləɹəˈzeɪʃən/,gpt-4o
domhnall,dˈɑːmənhəl,The name 'Domhnall' is typically pronounced as /ˈdoʊnəl/ in General American English.,gpt-4o
dominical,dəmˈɪnəkəl,/dəˈmɪnɪkəl/,gpt-4o
dongle,dˈɔːŋgəl,/dɑŋɡəl/,gpt-4o
donnybrook,dˈɑːnibɹˌʊk,/dɑniˌbɹʊk/,gpt-4o
doob,dˈuːb,/dub/,gpt-4o
doorbell,dˈɔːɹbˌɛl,/dɔɹbɛl/,gpt-4o
dopamine,dˈɑːpəmˌaɪn,/dˈoʊpəˌmin/,gpt-4o
dormant,dˈɔːɹmənt,/dɔɹmənt/,gpt-4o
dormitory,dˈɔːɹmətˌɔɹi,/dɔɹmətɔɹi/,gpt-4o
doted,dˈoʊtɪd,The General American English phonemic transcription for 'doted' is /ˈdoʊtɪd/.,gpt-4o
doubted,dˈaʊtɪd,The General American English phonemic transcription for 'doubted' is /ˈdaʊtɪd/.,gpt-4o
doubting,dˈaʊtɪŋ,/ˈdaʊtɪŋ/,gpt-4o
douchebaggery,duʃˈeɪgbˌɑɹi,/dˈuʃˌbæɡəɹi/,gpt-4o
dowser,dˈaʊsɚ,/dˈaʊsɚ/,gpt-4o
doxology,dɑksˈɑːlədʒi,/dɑkˈsɑlədʒi/,gpt-4o
draco,dɹˈeɪkoʊ,/drˈeɪkoʊ/,gpt-4o
drafty,dɹˈæfti,/dɹæfti/,gpt-4o
drape,dɹˈeɪp,/dɹeɪp/,gpt-4o
draped,dɹˈeɪpt,/dɹeɪpt/,gpt-4o
drapes,dɹˈeɪps,/dɹeɪps/,gpt-4o
draping,dɹˈeɪpɪŋ,/dɹeɪpɪŋ/,gpt-4o
drat,dɹˈæt,/dræt/,gpt-4o
drava,dɹˈɑːvə,/dɹəˈvɑ/,gpt-4o
dreadlocks,dɹˈɛdlˌɑks,/dɹɛdˌlɑks/,gpt-4o
dreamgirl,dɹˈɛmdʒˈɪlɚ,/dɹimɡɝl/,gpt-4o
dreary,dɹˈɪɹi,/dɹɪɹi/,gpt-4o
drollery,dɹˈɑːlɚi,/dɹoʊləɹi/,gpt-4o
droop,dɹˈuːp,/dɹup/,gpt-4o
drooped,dɹˈuːpt,/dɹupt/,gpt-4o
drooping,dɹˈuːpɪŋ,/dɹupɪŋ/,gpt-4o
droops,dɹˈuːps,/dɹups/,gpt-4o
drunks,dɹˈʌŋks,/drʌŋks/,gpt-4o
dryden,dɹˈaɪdən,/dɹaɪdən/,gpt-4o
dubplate,dˈʌplət,/dʌbpleɪt/,gpt-4o
ducat,dˈuːkˌæt,/ˈdʌkət/,gpt-4o
duffel,dˈʌfəl,/ˈdʌfəl/,gpt-4o
duiker,dwˈaɪkɚ,The General American English phonemic transcription for 'duiker' is /ˈdaɪkɚ/.,gpt-4o
dunfermline,dˈʌnfɚmˌɪln,/dənˈfɜɹmlɪn/,gpt-4o
dunham,dˈʌnəm,/dʌnəm/,gpt-4o
dunks,dˈʌŋks,/dʌŋks/,gpt-4o
dup,dˈʌp,The General American English phonemic transcription for 'dup' is /dʌp/.,gpt-4o
duppy,dˈʌpi,The General American English phonemic transcription for 'duppy' is /ˈdʌpi/.,gpt-4o
durbin,dˈɚbɪn,/dɜɹbɪn/,gpt-4o
dusky,dˈʌski,/dʌski/,gpt-4o
dusted,dˈʌstɪd,/ˈdʌstɪd/,gpt-4o
dusting,dˈʌstɪŋ,/ˈdʌstɪŋ/,gpt-4o
dusts,dˈʌsts,The General American English phonemic transcription for 'dusts' is /dʌsts/.,gpt-4o
dyad,dˈaɪˌæd,/ˈdaɪˌæd/,gpt-4o
dykes,dˈaɪks,/daɪks/,gpt-4o
dysplastic,dɪsplˈæstɪk,/dɪsˈplæstɪk/,gpt-4o
earache,ɪɹˈætʃi,/ˈɪɹˌeɪk/,gpt-4o
