sentence,ground_truth_syllable_count,predicted_syllable_count,model_id
"Erotic Consensual BDSM Romance, bondage, whipping, sex toys.",18,19,gpt-4o
He has built his barriers against Christmas -- and for a very good reason.,19,19,gpt-4o
Kristen's hoping she can start to melt his defenses…with one magical mistletoe kiss.,22,22,gpt-4o
Jud Hess has loved Derek Gentry since they were children.,13,15,gpt-4o
"All that changed with Derek's tragic death only four years later, on Christmas Day.",19,19,gpt-4o
"He vowed that he would never, ever, be with another man.",15,17,gpt-4o
But Derek's death brought an unlikely gift.,10,11,gpt-4o
"After his lover died, Jud began to see spirits.",13,14,gpt-4o
"Or at least, he used to.",6,8,gpt-4o
The Holy War between Angels and Demons is now over.,15,15,gpt-4o
When they exist outside of time and no longer serve much of a purpose.,18,19,gpt-4o
Why would he be amongst people when he is who he is.,14,15,gpt-4o
No one wants to be around someone as poisonous as him.,15,17,gpt-4o
At least that’s what he thinks.,6,8,gpt-4o
"To break this spell he must win Anne Willowby, but only aft.",15,19,gpt-4o
 May Bolen offers Sam Austin a marriage of convenience.,15,15,gpt-4o
Gerwyn is the man of Sarah's dreams.,9,10,gpt-4o
"Handsome and attentive, he is everything she could ever want.",16,17,gpt-4o
A small town with big secrets.,7,9,gpt-4o
I saw behind them a reluctance to live her life like this.,15,17,gpt-4o
I wanted so badly to protect her from all of it.,14,14,gpt-4o
She had to learn for herself that there are many different ways of loving.,19,17,gpt-4o
What was it like to fall in love.,8,10,gpt-4o
"To be overwhelmed, ecstatic, lifted out of ordinary life, floating on a cloud.",22,21,gpt-4o
" She hadn't willed it to happen, but POW., here it was.",13,13,gpt-4o
"When Natasha gets shot after the first concert, her fiancé, Jonce Striker, steps in.",21,21,gpt-4o
"Natasha's torn between her love for Striker, and her desire to do her job.",20,19,gpt-4o
Will she give in to Striker's demands and forget about her profession.,18,19,gpt-4o
Or will she stay with Giki and do whatever it takes to protect her.,18,19,gpt-4o
"The choice is obvious to Natasha, but will she live to regret it.",18,17,gpt-4o
Nothing will keep Louisa from her great-aunt's fortune.,13,15,gpt-4o
Except perhaps a phantom who turns out to be a most eligible bachelor.,21,19,gpt-4o
Book One: The Road Through Rushbury by Martha Keyes.,12,15,gpt-4o
Book Two: The Last Eligible Bachelor by Ashtyn Newbold.,16,17,gpt-4o
Book Three: A Forgiving Heart by Kasey Stockton.,12,14,gpt-4o
Book Four: (Coming soon) A Well-Trained Lady by Jess Heileman.,14,17,gpt-4o
Book Five: (Coming soon) from Deborah M.,10,12,gpt-4o
Book Six: (Coming soon) A Haunting at Havenwood by Sally Britton.,17,19,gpt-4o
Book Seven: (Coming soon) His Disinclined Bride from Jennie Goutet.,16,19,gpt-4o
"Sexy as sin, and twice as hot...",8,10,gpt-4o
Abigail Gooden's Uncle Vidal is in love.,12,13,gpt-4o
"His soon-to-be bride, Ariana Huntingdon, has asked him to perform a séance.",21,19,gpt-4o
"Before Vidal can perform the séance, Ari dies in his arms--and it's definitely murder.",24,21,gpt-4o
One of the five people in the room did it.,11,12,gpt-4o
Was it one of the spoiled children whose allowances were to be cut off.,18,17,gpt-4o
"Was it Ari’s long-suffering, poor-relation secretary, Rose Connors.",17,17,gpt-4o
"Or was it the butler, Simmons.",8,10,gpt-4o
Abbie and Luc barely begin to investigate Ari’s death before another murder occurs.,25,21,gpt-4o
"A sprawling family ranch in Wyoming, or a swanky Hamptons hideaway.",20,19,gpt-4o
But these lovebirds won't be corralled â€¦.,9,10,gpt-4o
"In his arms, she found peace and her smile again.",11,14,gpt-4o
Ice Dreams Part 3 is the conclusion to Hunter and Madison’s story…Don’t miss out.,21,21,gpt-4o
Still he had a job to do.,7,8,gpt-4o
Go undercover and infiltrate her mission house.,13,13,gpt-4o
Prove for the record that Angelica was innocent.,14,13,gpt-4o
Keeping constant company with Angelica had begun to soothe his weary soul.,21,19,gpt-4o
The last thing she needs now is a complicated romance....,14,15,gpt-4o
"A strong bond develops between them, bringing complications for David's real-life relationship with Angela.",29,27,gpt-4o
"About the same time, Daniel comes to work there.",11,12,gpt-4o
"In time, Almira and Daniel fall desperately in love.",15,15,gpt-4o
I can help you break the news to your partner if you like.,14,17,gpt-4o
"No partner to worry about, he said.",10,11,gpt-4o
He pushed himself up to sit and took the cup from the doctor.,15,17,gpt-4o
"He was definitely in a hospital, he decided.",15,15,gpt-4o
"Your friends brought you, the man said.",7,10,gpt-4o
"We have different definitions of that word, Logan said.",15,15,gpt-4o
he asked though he suspected he already knew..,12,13,gpt-4o
How would Hail take the news that he is now a father.,13,15,gpt-4o
Korrine “Korri” Taylor is an up and coming designer.,15,15,gpt-4o
"After humiliatingly rejecting innocent Katie years before, he's as complicated and brooding as ever.",30,27,gpt-4o
"To protect Katie, Jared demands she stay at his luxury villa.",18,17,gpt-4o
Russian princess Ekaterina Romanova sees through the gilded facade of the Winter Court.,25,21,gpt-4o
Juan Morales has most of the other nurses eating out of his hand.,17,19,gpt-4o
But there is a secret in the depths behind that seductive face….,16,17,gpt-4o
There's also something about his live-life-to-the fullest attitude that seems to be contagious.,24,24,gpt-4o
This is not a standalone and should NOT be read as one.,14,15,gpt-4o
Three months with future rockstars seems like an epic summer plan.,15,17,gpt-4o
Until she learns she'll also be sharing the bus with Cam.,14,14,gpt-4o
"Her first love, and her first heartbreak.",8,11,gpt-4o
Breaking Vee's heart was never Cam's plan.,9,11,gpt-4o
"Now, he has a second chance to make it right.",11,12,gpt-4o
"But things get complicated when ratings-crazy producers, cameramen, and fans are involved.",23,21,gpt-4o
Can he rewrite their love song with the whole world watching.,13,15,gpt-4o
Troy Sellen is a werelion on a mission no one can know.,16,17,gpt-4o
Hailey Molloy has always thought that the world is fair and just.,15,19,gpt-4o
Finding out that it wasn't didn't leave her unscathed.,13,14,gpt-4o
So who could blame her for wanting a night off.,11,13,gpt-4o
"Oh, and he's apart of the very organization she's being forced to work for.",21,20,gpt-4o
"Does she trust her heart, or her brain.",8,11,gpt-4o
It can and should be read as a standalone.,11,12,gpt-4o
Except she made the whole thing up.,8,9,gpt-4o
He wants their son to have the stable home life Travis never had.,16,17,gpt-4o
Desire like this wasn't in the script...,10,11,gpt-4o
Sexual attraction to a man is a first for Chris.,14,14,gpt-4o
Now he realizes why his relationships with women have never felt quite...complete.,22,19,gpt-4o
"For starters, there's his professional ethics.",11,12,gpt-4o
Then there's the long trail of female broken hearts in Chris's wake.,15,17,gpt-4o
But Hollywood endings aren't real life.,10,11,gpt-4o
"And when the truth leaks out, their careers aren't the only collateral damage.",20,19,gpt-4o
Warning: A hunky Hollywood sex symbol.,11,12,gpt-4o
A desire so powerful it cannot be denied.,14,13,gpt-4o
This isn't your normal boy-meets-boy story.,11,12,gpt-4o
"Unlike human men around her, Rafe is not weak.",12,13,gpt-4o
"But neither is she, and Rafe is about to learn it.",13,15,gpt-4o
Time for making up their minds is running out.,11,12,gpt-4o
"If not for his young daughter, he would have given up completely.",16,17,gpt-4o
"Many years ago, Cicely ""Sissy"" Evans fancied herself in love with Joseph Scott.",22,22,gpt-4o
"When he returned to Weatherton, she was shocked at the difference.",16,19,gpt-4o
Just one scream and Clover’s life is changed forever.,12,13,gpt-4o
 Who would have thought saving a werewolf pup would lead her to him.,15,17,gpt-4o
She’ll be forced to adjust to her changing life.,11,13,gpt-4o
"However, it’s harder than shifting without a break.",13,14,gpt-4o
The hunters keep attacking and things go from bad to worse.,14,15,gpt-4o
Nothing will stop him from protecting his new family.,14,14,gpt-4o
                  Billionaires on the Beach is now complete.,10,14,gpt-4o
This is book 1 of 4.,6,7,gpt-4o
Sweet and hardworking Eva has just graduated from college.,16,15,gpt-4o
What results is a night of passion that will change her life...,14,17,gpt-4o
A sexy vacation awaits you inside these pages.,14,13,gpt-4o
This book contains strong sexual content and is not intended for readers under 18.,23,19,gpt-4o
"Now they'll have to see each other every, single day.",14,14,gpt-4o
What has changed our standard of living.,10,10,gpt-4o
Globalization hurt our economy and could possibly decimate the middle class in America.,29,24,gpt-4o
Service jobs with mediocre wages are not the answer.,15,14,gpt-4o
VICTORIA HAD NO ONE TO TURN TO.,10,11,gpt-4o
It was natural that she should be grateful to him.,13,13,gpt-4o
Yet where did the boundary lie between gratitude and love.,15,15,gpt-4o
"Can you run from fate, or is destiny's pull too strong.",13,15,gpt-4o
Arden is devastated when his mate runs from him.,13,14,gpt-4o
Remy soon realizes she's made the biggest mistake of her life.,17,15,gpt-4o
"Content Warning: contains graphic sex, strong language, and violence.",16,17,gpt-4o
"If they lose, at least they'll meet again in death.",11,13,gpt-4o
Valkyrie 106 is the final book in the Afterlife Academy series.,23,19,gpt-4o
Books are best read in order.,7,9,gpt-4o
"When she and he were only babies, they were pledged in marriage.",15,17,gpt-4o
He vows to return to her as soon as he can.,12,13,gpt-4o
"Halima does what she can to resist, but she has no choice.",15,17,gpt-4o
" An American Bookseller Association Pick of the Lists, 1996.",22,17,gpt-4o
A Book Links Editors' Choice of 1996.,13,12,gpt-4o
" An American Bookseller Association Pick of the Lists, 1996.",22,17,gpt-4o
A Book Links Editors' Choice of 1996.,13,12,gpt-4o
"Backbreaking days, wild nights, and the hard hum of steel between your thighs...",16,21,gpt-4o
Vince Grossier is the self-crowned outlaw king around here.,14,15,gpt-4o
And she's a temptation too good to pass up.,11,13,gpt-4o
She soon finds herself in conflict with the autocratic programme presenter Dr Justin Welles.,23,21,gpt-4o
The war years are behind them.,7,8,gpt-4o
"And one by one, the widows of Lyttlefield Park are getting restless...",17,19,gpt-4o
"For hardly your typical widow, she remains innocent to the pleasures of the flesh.",22,20,gpt-4o
Perhaps I wasn't myself when I met him.,11,11,gpt-4o
This is the way I truly am.,8,9,gpt-4o
Chance “The Chancellor” Gerhardt is a mainstay for Frontier Professional Wrestling.,20,20,gpt-4o
He’s won multiple championships and has the respect of the locker room.,19,19,gpt-4o
"But after ten years at the top, Chance is looking for a new challenge.",17,19,gpt-4o
"The one he gets, mentoring FPW’s young rookie, is both unexpected and unwanted.",21,21,gpt-4o
Devin Jacobs is a hot new talent signed by Frontier Professional Wrestling.,20,19,gpt-4o
He has it bad for the steely eyed veteran wrestler.,15,15,gpt-4o
"Unfortunately for Devin, The Chancellor isn’t looking to get involved with anyone.",24,21,gpt-4o
But he’d also love the opportunity to win Chance’s heart.,16,15,gpt-4o
Or will their shot at love be defeated 1-2-3.,13,13,gpt-4o
Christa Tomlinson is a lifelong fan of professional wrestling.,17,17,gpt-4o
"Genius surgeon Franklin Grant needs only three things -- work, work and more work.",17,19,gpt-4o
But when a family anniversary party leads to a date with Dr.,19,18,gpt-4o
"Dina Hamilton, Franklin knows he's in trouble.",12,14,gpt-4o
"Dina is gorgeous, brilliant…and Franklin is her supervisor at the hospital.",21,19,gpt-4o
An affair could damage his reputation.,11,12,gpt-4o
"But when their relationship is exposed, could Dina be the one behind the sabotage.",22,20,gpt-4o
Could a fabulous French proposal change her mind.,12,14,gpt-4o
"When that dream comes under threat, they'll do whatever it takes to save it.",17,19,gpt-4o
Harper's world is spinning out of control.,10,11,gpt-4o
“A story of reckoning that walks a fine line between vengeance and obsession…..”.,20,20,gpt-4o
They stole a piece of his life and got away with it.,13,14,gpt-4o
Now Parker must keep her alive long enough to take the stand.,15,16,gpt-4o
Cashenna is taken into protective custody and whisked away to a secret location.,25,21,gpt-4o
"Under Parker’s protection, he was certain she was safe.",14,15,gpt-4o
"But when he arrives at the safehouse, he finds nothing but bloodshed and bodies.",19,20,gpt-4o
"His team is dead, and his witness - missing.",10,13,gpt-4o
The Sharpest Edge by Seressia Glass.,10,11,gpt-4o
"Anaru is a Maori warrior, unique among his tribe.",16,17,gpt-4o
"When Anaru walks into the restaurant where Cam works, sparks fly between them.",19,19,gpt-4o
"While falling in love, danger stalks the carnival.",12,13,gpt-4o
Cam and Anaru join forces to prevent a disaster.,15,15,gpt-4o
Mistress of the Beasts by J.M.,8,8,gpt-4o
Delki Okello commands the beasts against the evil coming through the portals.,20,20,gpt-4o
"Three months ago, her sister's murdered body was found in the California desert.",21,19,gpt-4o
But falling for the main suspect isn't part of her plan.,14,14,gpt-4o
***THE PRISONER is a novella (approx.,11,12,gpt-4o
"25,000 words) intended to be read AFTER The Replacement.",18,17,gpt-4o
"My name is Christian Walker, and Elise Duchamp is my drug of choice.",17,19,gpt-4o
"No matter how hard I try to break the habit, it’s a lost cause.",16,19,gpt-4o
"Okay, maybe I haven’t really tried to quit this particular habit.",19,18,gpt-4o
All I can think about is owning her.,10,11,gpt-4o
Only I know how to make her toes curl.,10,11,gpt-4o
None of them can compare to me.,8,10,gpt-4o
But the joke is on me.,6,7,gpt-4o
The one who will never compare to him.,10,11,gpt-4o
The one man who makes me see red.,8,10,gpt-4o
His name is stored in her cell phone.,8,10,gpt-4o
"She loves him, and I love her.",7,9,gpt-4o
"In my own way, I always will.",8,10,gpt-4o
But the bad guy doesn’t always belong with the bad girl.,14,15,gpt-4o
I wish I was that good man.,7,9,gpt-4o
That I could be her happily ever after.,12,12,gpt-4o
"I guess that’s the thing about prisoners, though.",11,12,gpt-4o
Jenny’s behavior was becoming more daring and risky.,15,15,gpt-4o
"She wanted to be with the handsome Nathaniel, and had her husband’s approval.",20,21,gpt-4o
 Monica led Mark across the lobby into an English-style pub.,18,17,gpt-4o
They sat down at a small booth in a secluded area.,15,14,gpt-4o
"“I suppose you’re curious,” said Monica.",11,12,gpt-4o
"“That’s putting it mildly,” Mark replied.",9,10,gpt-4o
Why did you drag me away from the dance floor.,11,12,gpt-4o
This is part of the experience.,9,10,gpt-4o
You must know what this arrangement is about.,11,13,gpt-4o
Nathaniel is going to take your wife to bed.,12,13,gpt-4o
But her family's finances are in increasingly dire straits.,16,15,gpt-4o
He makes an offer she can't refuse.,9,10,gpt-4o
"Henry Reese, Earl of Warshire, hasn't slept in weeks.",13,15,gpt-4o
"There he meets a beautiful, intriguing woman―trespassing.",14,17,gpt-4o
Is this love for real―or just a dream.,9,11,gpt-4o
Sophie never expected this to happen.,11,11,gpt-4o
Sophie is irrevocably promised to another.,14,14,gpt-4o
The number one suspect is Jamie's former lover Jazzy Talbot.,17,19,gpt-4o
And then the killer strikes again...and again...with the same chilling signature.,19,20,gpt-4o
"Always the dutiful daughter, Fanny Mitchell surprised everyone when she broke her engagement.",24,21,gpt-4o
"And he won't allow sweet, lovely Fanny to suffer the consequences.",18,19,gpt-4o
She also wasn't prepared for the sparks that flew every time they were together.,21,19,gpt-4o
Only Xavier had no idea that fate had another plan for him.,18,17,gpt-4o
What do you do when you are fighting for your family.,14,14,gpt-4o
This is the question Bilal Ansell Blake aka Baby is faced with.,17,17,gpt-4o
Kane is the youngest Blake child and the most grounded.,12,15,gpt-4o
He is single with no kids and finishing up his last year of college.,18,19,gpt-4o
His focus has been on finishing school and going straight into the ministry.,20,19,gpt-4o
That is until his friend introduces him to her sister.,15,15,gpt-4o
Will he be able to resist temptation and remain focused on his goals.,19,19,gpt-4o
Or will his goals be deterred by the flesh.,10,11,gpt-4o
Shakira is the wife of Bilal.,9,11,gpt-4o
A BWWM romance brought to you by african-american author Nina Ford.,19,19,gpt-4o
"For Kendall, life since the Battle of Paradin has been quiet.",16,17,gpt-4o
 Neeka could never remember much from her childhood.,13,14,gpt-4o
Most of what she knows has been told to her by her guardian.,15,17,gpt-4o
"Her family killed, she finds a fierce guardian in Kendall.",15,17,gpt-4o
"Within hours of their return, tragedy strikes.",12,12,gpt-4o
"When he went Marine, the rule was don't ask, don't tell.",12,15,gpt-4o
His brothers-in-arms pretty much didn't ask and didn't care.,15,15,gpt-4o
A man he called best friend but let time and distance carry away.,16,17,gpt-4o
"Liam Gardiner grew up on the same Boston block as his best friend, Brenden.",18,21,gpt-4o
"Life made them best friends, can Madame Eve help them become so much more.",16,19,gpt-4o
Was she free from the past.,6,7,gpt-4o
"And kind, dependable Michael was waiting.",11,12,gpt-4o
He'll lose his life and those of everyone he holds dear.,13,15,gpt-4o
“Some men think there’s a choice between right and wrong.,11,15,gpt-4o
"Against protocol, he rescues Samantha and gives the wildcat a ride.",18,19,gpt-4o
Will their sacrifices be enough to stop the assault.,14,14,gpt-4o
Lane Warner is used to being overshadowed and overlooked.,16,15,gpt-4o
At the top of that list is his childhood friend Brynn Fox…no…Brynn Warner.,17,21,gpt-4o
Brynn Warner is used to being stuck between a rock and a hard place.,17,17,gpt-4o
At the very top of that list is Lane Warner.,12,13,gpt-4o
He was everything Brynn ever wanted and everything she knew she could never have.,21,22,gpt-4o
She’s going to bring her wayward cowboy home….whatever it takes.,16,17,gpt-4o
These boys are very good at putting the wild in wilderness.,15,15,gpt-4o
Pioneers poured into the West; Civil War ravaged the East.,15,17,gpt-4o
"But the chaotic world burst in upon them, separating them again.",18,18,gpt-4o
Then she noticed the cowardly sneak was awake--and enjoying himself.,18,17,gpt-4o
"Oh yeah, she thought about their sexy father as well.",13,14,gpt-4o
Will a misunderstanding - a misheard conversation - ruin their chance at love.,20,19,gpt-4o
Cherie's willing to walk away from the love of her life.,14,15,gpt-4o
Rick's job is to convince her to stay.,9,10,gpt-4o
"But now he's wide-awake, and a citified woman is glaring down at him.",19,19,gpt-4o
"Fighting the attraction he feels toward the blond-haired filly with the big, vulnerable eyes.",23,21,gpt-4o
Redeem her career by planning local weddings.,12,12,gpt-4o
"As he allows himself to get dangerously close, the threats to Adelaide continue.",22,21,gpt-4o
Sins of the past must be paid.,7,9,gpt-4o
But now he's back and determined to collect the debt she owes him.,16,17,gpt-4o
Designing his precious sister's wedding gown will cement Rose's career.,18,19,gpt-4o
But is the tango teaching lothario all he seems to be.,16,15,gpt-4o
"But where her brain might miss out, her body certainly doesn't.",15,15,gpt-4o
"They don't call sex the horizontal tango for nothing, it seems.",16,15,gpt-4o
"The obnoxious Elmer, however, seeks Emma's hand for himself.",16,17,gpt-4o
"Lost, she finds shelter at the home of a blacksmith who is a widow.",17,19,gpt-4o
"Going against his better judgment, he takes the mother and daughter in.",18,19,gpt-4o
There's a fine line between love .,7,10,gpt-4o
"As long as she keeps up her grades, makes law review.",12,16,gpt-4o
But trouble is just what walks in the door one scorching hot summer day.,17,19,gpt-4o
When Gabriel Storm crashes into Elizabeth's life she wants nothing to do with him.,22,21,gpt-4o
"She should walk away, hell, she should run away, but she can't.",14,17,gpt-4o
You have twelve reasons this season to stay indoors and fall in love.,16,19,gpt-4o
"My name is Cam, and I’m the head vampire of the Chicago coven.",17,19,gpt-4o
"At the worst possible time, I meet a human woman who hates vampires.",18,19,gpt-4o
Exactly what I swore I wouldn’t do.,10,10,gpt-4o
"The Blood Courtesans Series, where vampires are real, rich, powerful--and hungry.",19,21,gpt-4o
It's not supposed to be about love ..,9,11,gpt-4o
"Rafe Montoya had known his wife, Beth, was unhappy.",13,15,gpt-4o
He thought that being her knight in shining armor would be enough.,16,17,gpt-4o
"His Beth, ready and waiting to give him a second chance.",14,14,gpt-4o
Daulton Rinnich's life has been full of grief.,10,12,gpt-4o
"He pretends to enjoy life, but on the inside, Dault's content being miserable.",21,21,gpt-4o
"That is, until a tragic night changes his life views and priorities.",18,17,gpt-4o
So Tom was given a deamon.,8,10,gpt-4o
But a deamon must come from a murdered shifter.,12,14,gpt-4o
That murdered shifter was Derek Christian's mate.,11,12,gpt-4o
"He arrived too late to save his lover, and finds Tom instead.",15,17,gpt-4o
"Enraged, Derek takes Tom with every intention of punishing him.",18,17,gpt-4o
Emma Whittingham is leading a double life.,12,13,gpt-4o
Her father's suicide leaves her to care for her five younger siblings alone.,19,19,gpt-4o
"The trouble is, she can't seem to stay away from the sexy duke.",16,18,gpt-4o
The stars were aligned the night Katie Kingston met Joey Petersen.,17,19,gpt-4o
But nothing prepared her for the long journey they both would embark on.,17,18,gpt-4o
Should he make this mouse a respectable offer.,12,12,gpt-4o
Marrying her shouldn't upend his life...,10,12,gpt-4o
"His heart, however, is another matter...",11,12,gpt-4o
"Self-pity, she believes, is for the truly wretched.",13,14,gpt-4o
He's given up on happiness but will not reject sensual pleasure.,18,19,gpt-4o
"After all, a man has needs.",7,10,gpt-4o
And now the duke is faced with a choice.,9,11,gpt-4o
"She's rather pathetic and harmless, really.",11,12,gpt-4o
Oughtn't to upset his life whatsoever.,11,12,gpt-4o
He never wanted to become a beast.,10,10,gpt-4o
Marcus escaped the doctors who thought it was okay to experiment on him.,20,19,gpt-4o
"However, taking an alluring woman to his lair means having her close.",19,19,gpt-4o
Because there is only one punishment for a project gone rogue….,16,16,gpt-4o
"Hoping to follow in his footsteps, Jesse moves to St.",14,15,gpt-4o
But secret government agencies don’t have open recruitment.,16,17,gpt-4o
"He can’t share his life with just anyone, so dating’s out of the question.",18,19,gpt-4o
But how can Bryce keep Jesse safe when Jesse insists on running into danger.,20,20,gpt-4o
"At the age of thirty-one, Brooke Bailey still believed in Santa Claus.",17,Seventeen.,gpt-4o
She was determined to spread joy throughout her apartment building ..,16,19,gpt-4o
whether a certain neighbor wanted it or not.,12,12,gpt-4o
"Duncan Cox, Christmas was his least favorite time of year--and his busiest.",19,19,gpt-4o
"Lo and behold, Duncan enjoyed her joy.",10,12,gpt-4o
Only in the season of miracles...,10,11,gpt-4o
"An educator, she also writes books helping women to achieve more fulfilling sex lives.",23,21,gpt-4o
Cheyenne Moon Ranch in the Texas Hill Country.,11,12,gpt-4o
The Cowgirl and the City Slicker.,9,10,gpt-4o
    She's all Texas spunk and sass.,7,9,gpt-4o
Her love is the land -- her father's legacy.,11,14,gpt-4o
    He's the cousin of the man she almost married.,12,13,gpt-4o
He's also the only man who can save her land.,12,12,gpt-4o
"Quinn believes he’s dead, though Liam insists otherwise.",13,15,gpt-4o
And why does Liam play along.,8,9,gpt-4o
He was a sucker for a pretty face.,10,11,gpt-4o
"The blond, blue-eyed siren had tearfully requested his help ..",15,17,gpt-4o
and soon devastated him with her sensuous appeal.,14,15,gpt-4o
"He wanted her in his life, in his bed.",10,13,gpt-4o
And he wanted her in spite of her questionable past.,14,15,gpt-4o
"Forced to flee her new, powerful enemy, she runs straight into Tyler's arms.",19,19,gpt-4o
Will the killer sent to silence her forever complete his mission.,17,19,gpt-4o
Nothing and nobody can sever those that are forged between ones chosen family.,21,21,gpt-4o
Arynn will prove to Sheila how true that is.They say love hurts.,15,19,gpt-4o
Family is supposed to love and cherish one another.,15,15,gpt-4o
Sheila never had that growing up.,9,10,gpt-4o
"Lots of growly men, a crazy Fey Queen and her wolpires.",14,17,gpt-4o
"It is, too, a love story with numerous strands.",12,14,gpt-4o
"A high-spirited young beauty, she knew nothing of love's treacherous rhapsody...",20,21,gpt-4o
"UNITED BY CHANCE, THEY WERE MATCHED IN DANGEROUS PRIDE -- AND DESPERATE PASSION.",18,24,gpt-4o
Queen Victoria herself had decreed it: Lady Aidan Prescott must marry.,20,19,gpt-4o
The girl was too wild -- a husband would settle her.,12,15,gpt-4o
Warfield was fascinated by the copper-haired beauty ..,14,15,gpt-4o
The sparks of fate ignited when Aidan's father forced them to marry.,17,17,gpt-4o
"She is gorgeous but aloof, and he is handsome yet overfamiliar.",18,20,gpt-4o
But will Lauren succumb and agree to meet up with him again.,16,17,gpt-4o
And if some of those dreams play out in the bedroom.,12,14,gpt-4o
"After Dallas, Laidey Bartholomew finds Henderson to be a breath of fresh air.",21,19,gpt-4o
"All of a sudden, Laidey's not invisible anymore.",15,14,gpt-4o
Xavier Wright hasn't lived in Henderson for fourteen years.,14,17,gpt-4o
You'd think by now everyone would have forgotten about his juvenile antics.,20,19,gpt-4o
"Unfortunately, a certain little newcomer continually brings out the worst in him.",24,24,gpt-4o
She's way too prissy for him.,7,8,gpt-4o
He's way too domineering for her.,9,11,gpt-4o
Harry believes it's a match made in heaven.,11,12,gpt-4o
Silver Medal in the 2012 Readers' Favorite Awards.,16,15,gpt-4o
Jamie Collins is a junior at Santa Clara University in 1986.,24,19,gpt-4o
When Jamie discovers a foreign cell in his blood that links him to the.,18,19,gpt-4o
And the only way to stop it may be to prevent Titanic from sinking.,19,19,gpt-4o
"But even if he can figure out a way to do that, should he.",16,17,gpt-4o
What will be the effect on history if he succeeds.,14,13,gpt-4o
And what about the lady he wasn't supposed to fall in love with.,17,17,gpt-4o
"Banishment to Maple Hill is dismal, until a ghost appears requesting her help.",21,21,gpt-4o
"Then her girlhood crush, Eric Burke, arrives and suddenly Maple Hill isn't so bad.",21,19,gpt-4o
Then he wonders if her one experiment with pot has made her crazy.,18,19,gpt-4o
"When he asks to meet, Hannah hesitates.",10,11,gpt-4o
But the temptation is too strong.,8,10,gpt-4o
"And after one look into his sultry green eyes, there's no turning back.",17,19,gpt-4o
It's something all his money can't buy.,9,10,gpt-4o
"And now, Cade will do anything to earn it .",11,12,gpt-4o
Violet is a woman on a mission to get her life in order.,18,17,gpt-4o
Or she was supposed to be.,7,9,gpt-4o
"Sleeping with her smokin' hot new boss, however, definitely counts as a mistake.",21,19,gpt-4o
One she has no intention of repeating.,11,11,gpt-4o
Bar owner Alex has finally got his libido back following a crushing divorce.,23,20,gpt-4o
No way is he letting the curvaceous object of his lustful affections get away.,23,21,gpt-4o
They can have a relationship without it spilling over into the workplace.,20,19,gpt-4o
"Had he known, he would not have sent out those invitations.",14,17,gpt-4o
"He had to have her in his bed, no matter what the cost.",14,16,gpt-4o
"Suddenly, the normally ebullient Louise is thrown into turmoil.",18,17,gpt-4o
"Still, she's never been more than words on a page…until now.",14,17,gpt-4o
She can't help dreaming about being Troy's bride.,11,12,gpt-4o
"When pretend turns to desire, heartbreak is unavoidable.",16,17,gpt-4o
Between working on the TV show Do You Have What It Takes.,15,15,gpt-4o
"and his band reforming, he's too busy for a relationship.",16,17,gpt-4o
What he needs is a pretend girlfriend.,9,11,gpt-4o
As Chloe gets to know Sander she learns he's nothing like her scumbag ex.,18,19,gpt-4o
“This was a can’t-put-down read for me.,9,12,gpt-4o
The flow is perfect and it made me an Aimee Duffy fan.,15,15,gpt-4o
That some of the things that happen to us simply cannot be redone.,17,17,gpt-4o
"As it turns out, those roads we’ve traveled do not fade at all.",14,17,gpt-4o
"And Adria Caskey was about to settle the account, once and for all.",19,19,gpt-4o
Long ago her family had been ripped from her with no warning.,16,17,gpt-4o
fter her miraculous return from the dead and what that  meant to.,17,19,gpt-4o
"those in power, Arina Sophia Meran, well known as  professional model,.",21,21,gpt-4o
"social reformer, fundraiser, mystic,  and homeless advocate, becomes the.",19,19,gpt-4o
 target of assassination  and clandestine attempts to silence her truth.,19,19,gpt-4o
       Arina remembers through dreams and other.,11,13,gpt-4o
parallel transcendental experiences while she was dead the  life of.,19,21,gpt-4o
"Saint Elizabeth of Hungary, a saint that should by  birth have been a.",18,19,gpt-4o
Roman Empress in the 13th century.,11,10,gpt-4o
She  realizes that her present life.,10,11,gpt-4o
is an opportunity to restore  what was lost in the past including her.,20,19,gpt-4o
"memories, her mate,  her own life giving talents, and her very regal.",18,19,gpt-4o
place in  the grand order of Life.,8,10,gpt-4o
Elizabeth/Arina's soul mate further develops her  intuitive ability to.,23,21,gpt-4o
see through her lens of time.,6,8,gpt-4o
"union evolve, so does everyone  else that is fortunate enough to see or.",20,20,gpt-4o
The  collective force of this charismatic wake coalesces.,16,17,gpt-4o
" into a  right-relation, right government, nation-wide occupation  that.",20,20,gpt-4o
awakens people into democratic behavior and exposes  the lies and false.,22,20,gpt-4o
faith used to erase care and charity  from humanity.,15,17,gpt-4o
"day California and  medieval German and Hungarian castles, England, and.",21,24,gpt-4o
"at the  White House in Washington, D.C.",10,11,gpt-4o
 and unexplainable phenomenon confirm the knowledge  that secret forces.,20,21,gpt-4o
fear: she is the re-Sourcement and the  inspiration that will bring.,16,21,gpt-4o
about long over-due personal  and political changes.,16,15,gpt-4o
When they're not busy giving us migraines.” ~King Henry.,13,13,gpt-4o
No one ever said raising children was easy...but raising a future monarch.,20,19,gpt-4o
She is usually shy but very protective of those she cares for and love.,20,21,gpt-4o
