sentence,ground_truth_syllable_count,predicted_syllable_count,model_id
Her only salvation was the stranger.,10,8,google/gemma-2-9b-it
Conrad Wyatt was unlike any man she'd ever met.,14,12,google/gemma-2-9b-it
He was direct and forceful--unafraid to speak his mind or express his desires.,20,22,google/gemma-2-9b-it
"According to her mother, that's a good thing.",11,12,google/gemma-2-9b-it
Combine two hot guys and one lonely girl.,10,11,google/gemma-2-9b-it
When they say you better be careful what you wish for..,13,20,google/gemma-2-9b-it
 Remember Claire from Unraveling the Billionaire.,13,11,google/gemma-2-9b-it
"Beware, it’s hot in the kitchen.",8,10,google/gemma-2-9b-it
But does Kiku want him in return.,9,10,google/gemma-2-9b-it
Jessie was certain Slade had to love her.,10,10,google/gemma-2-9b-it
"No matter the obstacles, Slade will get her back.",12,10,google/gemma-2-9b-it
"The intriguing redhead is not only beautiful and smart, but gentle with her patients.",22,24,google/gemma-2-9b-it
But it soon becomes clear Samantha has a concerning secret she’s unwilling to share.,22,26,google/gemma-2-9b-it
But her ex-husband won't let her go.,9,10,google/gemma-2-9b-it
Will Reese convince Samantha to love again.,11,10,google/gemma-2-9b-it
"But she was just his lowly employee, and he called the shots....",15,20,google/gemma-2-9b-it
"Frightened by his newfound feelings, Lucas flees to Scotland.",14,14,google/gemma-2-9b-it
"He should turn Jess over to the Symbiosis of Species Council, SOSC.",18,16,google/gemma-2-9b-it
He rightly suspects that this female is his bloodmate.,13,14,google/gemma-2-9b-it
"But on this particular voyage, he found his task harder than usual.",19,21,google/gemma-2-9b-it
But people are not tame either.,8,8,google/gemma-2-9b-it
Morning brings the realization that she's alone -- and far off trail.,16,18,google/gemma-2-9b-it
until she meets him.Cole Reynolds is the devil disguised as a man.,17,22,google/gemma-2-9b-it
Especially once her new husband takes off his clothes and leads her to bed...,17,26,google/gemma-2-9b-it
"After two years in hiding, Angela Taylor knows her independence is worth it.",21,20,google/gemma-2-9b-it
"As long as she can escape her past, she has everything under control.",18,22,google/gemma-2-9b-it
Chris proves he can save lives -- and weaken a girl's knees.,12,16,google/gemma-2-9b-it
Her happiness or his safety: it shouldn't even be a choice.,16,20,google/gemma-2-9b-it
"Because when you love someone, you protect them, no matter the cost.",16,22,google/gemma-2-9b-it
"At least, that's what Angela keeps telling herself….",12,14,google/gemma-2-9b-it
Willie Adams is at the L.A.,9,8,google/gemma-2-9b-it
Equestrian Center shopping for her first horse.,12,10,google/gemma-2-9b-it
"He wasn’t the only one, either.",8,10,google/gemma-2-9b-it
"Bobby Fermino is not as handsome, nor as pleasant.",14,14,google/gemma-2-9b-it
On the condition -- that they get married.,10,11,google/gemma-2-9b-it
The lawyer's words echoed through Celia's mind.,11,11,google/gemma-2-9b-it
"Once, marrying Rick Harland was the only thing she'd wanted.",15,18,google/gemma-2-9b-it
"Now, four years later, she could scarcely contemplate it.",13,14,google/gemma-2-9b-it
"Perhaps a marriage of convenience, she thought.",11,13,google/gemma-2-9b-it
But Rick soon rid her mind of that possibility.,13,14,google/gemma-2-9b-it
How could she leave the perfect love they'd discovered.,12,16,google/gemma-2-9b-it
But how could it survive in an imperfect world.,12,11,google/gemma-2-9b-it
"She’s sexy, feisty and on the run from a cult leader.",14,20,google/gemma-2-9b-it
Calculating opportunist Tamara Post never cared what anyone thought about her—except for her sister.,29,28,google/gemma-2-9b-it
She dances on the edge of life…and death.,10,11,google/gemma-2-9b-it
Not all are meant to walk in the light.,9,10,google/gemma-2-9b-it
"In him, she sees something of herself and of what she could be.",15,20,google/gemma-2-9b-it
"Now duty faces off against the raw, overwhelming attraction she has for Mike.",21,22,google/gemma-2-9b-it
Even though on the surface they couldn't be more different.,15,18,google/gemma-2-9b-it
Read this series Anne L.,6,8,google/gemma-2-9b-it
Parks (Romantic Suspense Author of the Return to Me Series).,16,10,google/gemma-2-9b-it
Jayden Edwards doesn't do romantic relationships.,14,12,google/gemma-2-9b-it
Cameron Tovaren had his word turned completely upside down with just one phone call.,21,24,google/gemma-2-9b-it
Especially one who had no problem voicing her opinion.,15,12,google/gemma-2-9b-it
All it took was one touch and deep down they both knew.,12,18,google/gemma-2-9b-it
A grieving girl meets a boy with mystical powers in this passionate love story.,21,24,google/gemma-2-9b-it
"The boy -- intense, beautiful -- is Will Cohen, a newcomer to the island.",19,21,google/gemma-2-9b-it
To keep her from wasting away.,8,10,google/gemma-2-9b-it
"His meddling irritates Scarlett, though she can't deny her attraction to him.",20,22,google/gemma-2-9b-it
"As their relationship blossoms into love, Scarlett's body slowly awakens at Will's touch.",23,26,google/gemma-2-9b-it
A discovery that threatens to force them apart.,13,12,google/gemma-2-9b-it
"And if it does, Scarlett fears she will unravel all over again.",17,21,google/gemma-2-9b-it
Part Three of the Corsets and Carriages serial novels.,14,16,google/gemma-2-9b-it
“I will not be a wife in name only.”.,10,10,google/gemma-2-9b-it
“There can be no turning back once you have given yourself to me.”.,16,24,google/gemma-2-9b-it
"When independent Rebecca derides her best friend's brother for being a Dominant, he scoffs.",24,22,google/gemma-2-9b-it
"Erotic Consensual BDSM Romance, bondage, whipping, sex toys.",18,26,google/gemma-2-9b-it
He has built his barriers against Christmas -- and for a very good reason.,19,21,google/gemma-2-9b-it
Kristen's hoping she can start to melt his defenses…with one magical mistletoe kiss.,22,24,google/gemma-2-9b-it
Jud Hess has loved Derek Gentry since they were children.,13,20,google/gemma-2-9b-it
"All that changed with Derek's tragic death only four years later, on Christmas Day.",19,26,google/gemma-2-9b-it
"He vowed that he would never, ever, be with another man.",15,20,google/gemma-2-9b-it
But Derek's death brought an unlikely gift.,10,10,google/gemma-2-9b-it
"After his lover died, Jud began to see spirits.",13,14,google/gemma-2-9b-it
"Or at least, he used to.",6,7,google/gemma-2-9b-it
The Holy War between Angels and Demons is now over.,15,14,google/gemma-2-9b-it
When they exist outside of time and no longer serve much of a purpose.,18,21,google/gemma-2-9b-it
Why would he be amongst people when he is who he is.,14,18,google/gemma-2-9b-it
No one wants to be around someone as poisonous as him.,15,18,google/gemma-2-9b-it
At least that’s what he thinks.,6,8,google/gemma-2-9b-it
"To break this spell he must win Anne Willowby, but only aft.",15,14,google/gemma-2-9b-it
 May Bolen offers Sam Austin a marriage of convenience.,15,16,google/gemma-2-9b-it
Gerwyn is the man of Sarah's dreams.,9,10,google/gemma-2-9b-it
"Handsome and attentive, he is everything she could ever want.",16,18,google/gemma-2-9b-it
A small town with big secrets.,7,10,google/gemma-2-9b-it
I saw behind them a reluctance to live her life like this.,15,18,google/gemma-2-9b-it
I wanted so badly to protect her from all of it.,14,14,google/gemma-2-9b-it
She had to learn for herself that there are many different ways of loving.,19,21,google/gemma-2-9b-it
What was it like to fall in love.,8,10,google/gemma-2-9b-it
"To be overwhelmed, ecstatic, lifted out of ordinary life, floating on a cloud.",22,20,google/gemma-2-9b-it
" She hadn't willed it to happen, but POW., here it was.",13,13,google/gemma-2-9b-it
"When Natasha gets shot after the first concert, her fiancé, Jonce Striker, steps in.",21,22,google/gemma-2-9b-it
"Natasha's torn between her love for Striker, and her desire to do her job.",20,21,google/gemma-2-9b-it
Will she give in to Striker's demands and forget about her profession.,18,21,google/gemma-2-9b-it
Or will she stay with Giki and do whatever it takes to protect her.,18,18,google/gemma-2-9b-it
"The choice is obvious to Natasha, but will she live to regret it.",18,21,google/gemma-2-9b-it
Nothing will keep Louisa from her great-aunt's fortune.,13,12,google/gemma-2-9b-it
Except perhaps a phantom who turns out to be a most eligible bachelor.,21,22,google/gemma-2-9b-it
Book One: The Road Through Rushbury by Martha Keyes.,12,14,google/gemma-2-9b-it
Book Two: The Last Eligible Bachelor by Ashtyn Newbold.,16,14,google/gemma-2-9b-it
Book Three: A Forgiving Heart by Kasey Stockton.,12,12,google/gemma-2-9b-it
Book Four: (Coming soon) A Well-Trained Lady by Jess Heileman.,14,15,google/gemma-2-9b-it
Book Five: (Coming soon) from Deborah M.,10,10,google/gemma-2-9b-it
Book Six: (Coming soon) A Haunting at Havenwood by Sally Britton.,17,16,google/gemma-2-9b-it
Book Seven: (Coming soon) His Disinclined Bride from Jennie Goutet.,16,19,google/gemma-2-9b-it
"Sexy as sin, and twice as hot...",8,10,google/gemma-2-9b-it
Abigail Gooden's Uncle Vidal is in love.,12,10,google/gemma-2-9b-it
"His soon-to-be bride, Ariana Huntingdon, has asked him to perform a séance.",21,22,google/gemma-2-9b-it
"Before Vidal can perform the séance, Ari dies in his arms--and it's definitely murder.",24,28,google/gemma-2-9b-it
One of the five people in the room did it.,11,15,google/gemma-2-9b-it
Was it one of the spoiled children whose allowances were to be cut off.,18,24,google/gemma-2-9b-it
"Was it Ari’s long-suffering, poor-relation secretary, Rose Connors.",17,20,google/gemma-2-9b-it
"Or was it the butler, Simmons.",8,10,google/gemma-2-9b-it
Abbie and Luc barely begin to investigate Ari’s death before another murder occurs.,25,24,google/gemma-2-9b-it
"A sprawling family ranch in Wyoming, or a swanky Hamptons hideaway.",20,24,google/gemma-2-9b-it
But these lovebirds won't be corralled â€¦.,9,10,google/gemma-2-9b-it
"In his arms, she found peace and her smile again.",11,16,google/gemma-2-9b-it
Ice Dreams Part 3 is the conclusion to Hunter and Madison’s story…Don’t miss out.,21,24,google/gemma-2-9b-it
Still he had a job to do.,7,7,google/gemma-2-9b-it
Go undercover and infiltrate her mission house.,13,12,google/gemma-2-9b-it
Prove for the record that Angelica was innocent.,14,10,google/gemma-2-9b-it
Keeping constant company with Angelica had begun to soothe his weary soul.,21,20,google/gemma-2-9b-it
The last thing she needs now is a complicated romance....,14,16,google/gemma-2-9b-it
"A strong bond develops between them, bringing complications for David's real-life relationship with Angela.",29,28,google/gemma-2-9b-it
"About the same time, Daniel comes to work there.",11,14,google/gemma-2-9b-it
"In time, Almira and Daniel fall desperately in love.",15,16,google/gemma-2-9b-it
I can help you break the news to your partner if you like.,14,20,google/gemma-2-9b-it
"No partner to worry about, he said.",10,10,google/gemma-2-9b-it
He pushed himself up to sit and took the cup from the doctor.,15,18,google/gemma-2-9b-it
"He was definitely in a hospital, he decided.",15,11,google/gemma-2-9b-it
"Your friends brought you, the man said.",7,12,google/gemma-2-9b-it
"We have different definitions of that word, Logan said.",15,16,google/gemma-2-9b-it
he asked though he suspected he already knew..,12,11,google/gemma-2-9b-it
How would Hail take the news that he is now a father.,13,18,google/gemma-2-9b-it
Korrine “Korri” Taylor is an up and coming designer.,15,12,google/gemma-2-9b-it
"After humiliatingly rejecting innocent Katie years before, he's as complicated and brooding as ever.",30,26,google/gemma-2-9b-it
"To protect Katie, Jared demands she stay at his luxury villa.",18,20,google/gemma-2-9b-it
Russian princess Ekaterina Romanova sees through the gilded facade of the Winter Court.,25,21,google/gemma-2-9b-it
Juan Morales has most of the other nurses eating out of his hand.,17,21,google/gemma-2-9b-it
But there is a secret in the depths behind that seductive face….,16,21,google/gemma-2-9b-it
There's also something about his live-life-to-the fullest attitude that seems to be contagious.,24,24,google/gemma-2-9b-it
This is not a standalone and should NOT be read as one.,14,16,google/gemma-2-9b-it
Three months with future rockstars seems like an epic summer plan.,15,16,google/gemma-2-9b-it
Until she learns she'll also be sharing the bus with Cam.,14,18,google/gemma-2-9b-it
"Her first love, and her first heartbreak.",8,10,google/gemma-2-9b-it
Breaking Vee's heart was never Cam's plan.,9,10,google/gemma-2-9b-it
"Now, he has a second chance to make it right.",11,10,google/gemma-2-9b-it
"But things get complicated when ratings-crazy producers, cameramen, and fans are involved.",23,28,google/gemma-2-9b-it
Can he rewrite their love song with the whole world watching.,13,16,google/gemma-2-9b-it
Troy Sellen is a werelion on a mission no one can know.,16,16,google/gemma-2-9b-it
Hailey Molloy has always thought that the world is fair and just.,15,20,google/gemma-2-9b-it
Finding out that it wasn't didn't leave her unscathed.,13,20,google/gemma-2-9b-it
So who could blame her for wanting a night off.,11,12,google/gemma-2-9b-it
"Oh, and he's apart of the very organization she's being forced to work for.",21,26,google/gemma-2-9b-it
"Does she trust her heart, or her brain.",8,10,google/gemma-2-9b-it
It can and should be read as a standalone.,11,10,google/gemma-2-9b-it
Except she made the whole thing up.,8,10,google/gemma-2-9b-it
He wants their son to have the stable home life Travis never had.,16,21,google/gemma-2-9b-it
Desire like this wasn't in the script...,10,11,google/gemma-2-9b-it
Sexual attraction to a man is a first for Chris.,14,11,google/gemma-2-9b-it
Now he realizes why his relationships with women have never felt quite...complete.,22,24,google/gemma-2-9b-it
"For starters, there's his professional ethics.",11,12,google/gemma-2-9b-it
Then there's the long trail of female broken hearts in Chris's wake.,15,21,google/gemma-2-9b-it
But Hollywood endings aren't real life.,10,12,google/gemma-2-9b-it
"And when the truth leaks out, their careers aren't the only collateral damage.",20,24,google/gemma-2-9b-it
Warning: A hunky Hollywood sex symbol.,11,10,google/gemma-2-9b-it
A desire so powerful it cannot be denied.,14,10,google/gemma-2-9b-it
This isn't your normal boy-meets-boy story.,11,16,google/gemma-2-9b-it
"Unlike human men around her, Rafe is not weak.",12,10,google/gemma-2-9b-it
"But neither is she, and Rafe is about to learn it.",13,14,google/gemma-2-9b-it
Time for making up their minds is running out.,11,12,google/gemma-2-9b-it
"If not for his young daughter, he would have given up completely.",16,21,google/gemma-2-9b-it
"Many years ago, Cicely ""Sissy"" Evans fancied herself in love with Joseph Scott.",22,26,google/gemma-2-9b-it
"When he returned to Weatherton, she was shocked at the difference.",16,18,google/gemma-2-9b-it
Just one scream and Clover’s life is changed forever.,12,16,google/gemma-2-9b-it
 Who would have thought saving a werewolf pup would lead her to him.,15,20,google/gemma-2-9b-it
She’ll be forced to adjust to her changing life.,11,11,google/gemma-2-9b-it
"However, it’s harder than shifting without a break.",13,14,google/gemma-2-9b-it
The hunters keep attacking and things go from bad to worse.,14,21,google/gemma-2-9b-it
Nothing will stop him from protecting his new family.,14,12,google/gemma-2-9b-it
                  Billionaires on the Beach is now complete.,10,10,google/gemma-2-9b-it
This is book 1 of 4.,6,8,google/gemma-2-9b-it
Sweet and hardworking Eva has just graduated from college.,16,10,google/gemma-2-9b-it
What results is a night of passion that will change her life...,14,16,google/gemma-2-9b-it
A sexy vacation awaits you inside these pages.,14,16,google/gemma-2-9b-it
This book contains strong sexual content and is not intended for readers under 18.,23,28,google/gemma-2-9b-it
"Now they'll have to see each other every, single day.",14,19,google/gemma-2-9b-it
What has changed our standard of living.,10,10,google/gemma-2-9b-it
Globalization hurt our economy and could possibly decimate the middle class in America.,29,26,google/gemma-2-9b-it
Service jobs with mediocre wages are not the answer.,15,11,google/gemma-2-9b-it
VICTORIA HAD NO ONE TO TURN TO.,10,8,google/gemma-2-9b-it
It was natural that she should be grateful to him.,13,14,google/gemma-2-9b-it
Yet where did the boundary lie between gratitude and love.,15,11,google/gemma-2-9b-it
"Can you run from fate, or is destiny's pull too strong.",13,18,google/gemma-2-9b-it
Arden is devastated when his mate runs from him.,13,11,google/gemma-2-9b-it
Remy soon realizes she's made the biggest mistake of her life.,17,19,google/gemma-2-9b-it
"Content Warning: contains graphic sex, strong language, and violence.",16,22,google/gemma-2-9b-it
"If they lose, at least they'll meet again in death.",11,16,google/gemma-2-9b-it
Valkyrie 106 is the final book in the Afterlife Academy series.,23,11,google/gemma-2-9b-it
Books are best read in order.,7,8,google/gemma-2-9b-it
"When she and he were only babies, they were pledged in marriage.",15,22,google/gemma-2-9b-it
He vows to return to her as soon as he can.,12,10,google/gemma-2-9b-it
"Halima does what she can to resist, but she has no choice.",15,18,google/gemma-2-9b-it
" An American Bookseller Association Pick of the Lists, 1996.",22,16,google/gemma-2-9b-it
A Book Links Editors' Choice of 1996.,13,10,google/gemma-2-9b-it
" An American Bookseller Association Pick of the Lists, 1996.",22,16,google/gemma-2-9b-it
A Book Links Editors' Choice of 1996.,13,10,google/gemma-2-9b-it
"Backbreaking days, wild nights, and the hard hum of steel between your thighs...",16,28,google/gemma-2-9b-it
Vince Grossier is the self-crowned outlaw king around here.,14,18,google/gemma-2-9b-it
And she's a temptation too good to pass up.,11,11,google/gemma-2-9b-it
She soon finds herself in conflict with the autocratic programme presenter Dr Justin Welles.,23,26,google/gemma-2-9b-it
The war years are behind them.,7,8,google/gemma-2-9b-it
"And one by one, the widows of Lyttlefield Park are getting restless...",17,22,google/gemma-2-9b-it
"For hardly your typical widow, she remains innocent to the pleasures of the flesh.",22,24,google/gemma-2-9b-it
Perhaps I wasn't myself when I met him.,11,14,google/gemma-2-9b-it
This is the way I truly am.,8,10,google/gemma-2-9b-it
Chance “The Chancellor” Gerhardt is a mainstay for Frontier Professional Wrestling.,20,22,google/gemma-2-9b-it
He’s won multiple championships and has the respect of the locker room.,19,21,google/gemma-2-9b-it
"But after ten years at the top, Chance is looking for a new challenge.",17,18,google/gemma-2-9b-it
"The one he gets, mentoring FPW’s young rookie, is both unexpected and unwanted.",21,22,google/gemma-2-9b-it
Devin Jacobs is a hot new talent signed by Frontier Professional Wrestling.,20,22,google/gemma-2-9b-it
He has it bad for the steely eyed veteran wrestler.,15,18,google/gemma-2-9b-it
"Unfortunately for Devin, The Chancellor isn’t looking to get involved with anyone.",24,26,google/gemma-2-9b-it
But he’d also love the opportunity to win Chance’s heart.,16,19,google/gemma-2-9b-it
Or will their shot at love be defeated 1-2-3.,13,11,google/gemma-2-9b-it
Christa Tomlinson is a lifelong fan of professional wrestling.,17,14,google/gemma-2-9b-it
"Genius surgeon Franklin Grant needs only three things -- work, work and more work.",17,21,google/gemma-2-9b-it
But when a family anniversary party leads to a date with Dr.,19,16,google/gemma-2-9b-it
"Dina Hamilton, Franklin knows he's in trouble.",12,14,google/gemma-2-9b-it
"Dina is gorgeous, brilliant…and Franklin is her supervisor at the hospital.",21,24,google/gemma-2-9b-it
An affair could damage his reputation.,11,10,google/gemma-2-9b-it
"But when their relationship is exposed, could Dina be the one behind the sabotage.",22,22,google/gemma-2-9b-it
Could a fabulous French proposal change her mind.,12,16,google/gemma-2-9b-it
"When that dream comes under threat, they'll do whatever it takes to save it.",17,22,google/gemma-2-9b-it
Harper's world is spinning out of control.,10,10,google/gemma-2-9b-it
“A story of reckoning that walks a fine line between vengeance and obsession…..”.,20,21,google/gemma-2-9b-it
They stole a piece of his life and got away with it.,13,16,google/gemma-2-9b-it
Now Parker must keep her alive long enough to take the stand.,15,16,google/gemma-2-9b-it
Cashenna is taken into protective custody and whisked away to a secret location.,25,24,google/gemma-2-9b-it
"Under Parker’s protection, he was certain she was safe.",14,18,google/gemma-2-9b-it
"But when he arrives at the safehouse, he finds nothing but bloodshed and bodies.",19,26,google/gemma-2-9b-it
"His team is dead, and his witness - missing.",10,11,google/gemma-2-9b-it
The Sharpest Edge by Seressia Glass.,10,10,google/gemma-2-9b-it
"Anaru is a Maori warrior, unique among his tribe.",16,12,google/gemma-2-9b-it
"When Anaru walks into the restaurant where Cam works, sparks fly between them.",19,22,google/gemma-2-9b-it
"While falling in love, danger stalks the carnival.",12,14,google/gemma-2-9b-it
Cam and Anaru join forces to prevent a disaster.,15,10,google/gemma-2-9b-it
Mistress of the Beasts by J.M.,8,7,google/gemma-2-9b-it
Delki Okello commands the beasts against the evil coming through the portals.,20,22,google/gemma-2-9b-it
"Three months ago, her sister's murdered body was found in the California desert.",21,26,google/gemma-2-9b-it
But falling for the main suspect isn't part of her plan.,14,19,google/gemma-2-9b-it
***THE PRISONER is a novella (approx.,11,7,google/gemma-2-9b-it
"25,000 words) intended to be read AFTER The Replacement.",18,12,google/gemma-2-9b-it
"My name is Christian Walker, and Elise Duchamp is my drug of choice.",17,26,google/gemma-2-9b-it
"No matter how hard I try to break the habit, it’s a lost cause.",16,20,google/gemma-2-9b-it
"Okay, maybe I haven’t really tried to quit this particular habit.",19,22,google/gemma-2-9b-it
All I can think about is owning her.,10,10,google/gemma-2-9b-it
Only I know how to make her toes curl.,10,10,google/gemma-2-9b-it
None of them can compare to me.,8,10,google/gemma-2-9b-it
But the joke is on me.,6,7,google/gemma-2-9b-it
The one who will never compare to him.,10,11,google/gemma-2-9b-it
The one man who makes me see red.,8,10,google/gemma-2-9b-it
His name is stored in her cell phone.,8,11,google/gemma-2-9b-it
"She loves him, and I love her.",7,10,google/gemma-2-9b-it
"In my own way, I always will.",8,8,google/gemma-2-9b-it
But the bad guy doesn’t always belong with the bad girl.,14,21,google/gemma-2-9b-it
I wish I was that good man.,7,10,google/gemma-2-9b-it
That I could be her happily ever after.,12,10,google/gemma-2-9b-it
"I guess that’s the thing about prisoners, though.",11,16,google/gemma-2-9b-it
Jenny’s behavior was becoming more daring and risky.,15,10,google/gemma-2-9b-it
"She wanted to be with the handsome Nathaniel, and had her husband’s approval.",20,22,google/gemma-2-9b-it
 Monica led Mark across the lobby into an English-style pub.,18,18,google/gemma-2-9b-it
They sat down at a small booth in a secluded area.,15,16,google/gemma-2-9b-it
"“I suppose you’re curious,” said Monica.",11,12,google/gemma-2-9b-it
"“That’s putting it mildly,” Mark replied.",9,11,google/gemma-2-9b-it
Why did you drag me away from the dance floor.,11,12,google/gemma-2-9b-it
This is part of the experience.,9,10,google/gemma-2-9b-it
You must know what this arrangement is about.,11,16,google/gemma-2-9b-it
Nathaniel is going to take your wife to bed.,12,14,google/gemma-2-9b-it
But her family's finances are in increasingly dire straits.,16,16,google/gemma-2-9b-it
He makes an offer she can't refuse.,9,10,google/gemma-2-9b-it
"Henry Reese, Earl of Warshire, hasn't slept in weeks.",13,18,google/gemma-2-9b-it
"There he meets a beautiful, intriguing woman―trespassing.",14,14,google/gemma-2-9b-it
Is this love for real―or just a dream.,9,12,google/gemma-2-9b-it
Sophie never expected this to happen.,11,10,google/gemma-2-9b-it
Sophie is irrevocably promised to another.,14,10,google/gemma-2-9b-it
The number one suspect is Jamie's former lover Jazzy Talbot.,17,20,google/gemma-2-9b-it
And then the killer strikes again...and again...with the same chilling signature.,19,28,google/gemma-2-9b-it
"Always the dutiful daughter, Fanny Mitchell surprised everyone when she broke her engagement.",24,24,google/gemma-2-9b-it
"And he won't allow sweet, lovely Fanny to suffer the consequences.",18,21,google/gemma-2-9b-it
She also wasn't prepared for the sparks that flew every time they were together.,21,24,google/gemma-2-9b-it
Only Xavier had no idea that fate had another plan for him.,18,18,google/gemma-2-9b-it
What do you do when you are fighting for your family.,14,16,google/gemma-2-9b-it
This is the question Bilal Ansell Blake aka Baby is faced with.,17,22,google/gemma-2-9b-it
Kane is the youngest Blake child and the most grounded.,12,10,google/gemma-2-9b-it
He is single with no kids and finishing up his last year of college.,18,21,google/gemma-2-9b-it
His focus has been on finishing school and going straight into the ministry.,20,21,google/gemma-2-9b-it
That is until his friend introduces him to her sister.,15,19,google/gemma-2-9b-it
Will he be able to resist temptation and remain focused on his goals.,19,18,google/gemma-2-9b-it
Or will his goals be deterred by the flesh.,10,10,google/gemma-2-9b-it
Shakira is the wife of Bilal.,9,8,google/gemma-2-9b-it
A BWWM romance brought to you by african-american author Nina Ford.,19,22,google/gemma-2-9b-it
"For Kendall, life since the Battle of Paradin has been quiet.",16,13,google/gemma-2-9b-it
 Neeka could never remember much from her childhood.,13,10,google/gemma-2-9b-it
Most of what she knows has been told to her by her guardian.,15,19,google/gemma-2-9b-it
"Her family killed, she finds a fierce guardian in Kendall.",15,15,google/gemma-2-9b-it
"Within hours of their return, tragedy strikes.",12,10,google/gemma-2-9b-it
"When he went Marine, the rule was don't ask, don't tell.",12,18,google/gemma-2-9b-it
His brothers-in-arms pretty much didn't ask and didn't care.,15,21,google/gemma-2-9b-it
A man he called best friend but let time and distance carry away.,16,16,google/gemma-2-9b-it
"Liam Gardiner grew up on the same Boston block as his best friend, Brenden.",18,22,google/gemma-2-9b-it
"Life made them best friends, can Madame Eve help them become so much more.",16,26,google/gemma-2-9b-it
Was she free from the past.,6,7,google/gemma-2-9b-it
"And kind, dependable Michael was waiting.",11,10,google/gemma-2-9b-it
He'll lose his life and those of everyone he holds dear.,13,18,google/gemma-2-9b-it
“Some men think there’s a choice between right and wrong.,11,16,google/gemma-2-9b-it
"Against protocol, he rescues Samantha and gives the wildcat a ride.",18,19,google/gemma-2-9b-it
Will their sacrifices be enough to stop the assault.,14,11,google/gemma-2-9b-it
Lane Warner is used to being overshadowed and overlooked.,16,10,google/gemma-2-9b-it
At the top of that list is his childhood friend Brynn Fox…no…Brynn Warner.,17,26,google/gemma-2-9b-it
Brynn Warner is used to being stuck between a rock and a hard place.,17,16,google/gemma-2-9b-it
At the very top of that list is Lane Warner.,12,10,google/gemma-2-9b-it
He was everything Brynn ever wanted and everything she knew she could never have.,21,26,google/gemma-2-9b-it
She’s going to bring her wayward cowboy home….whatever it takes.,16,20,google/gemma-2-9b-it
These boys are very good at putting the wild in wilderness.,15,18,google/gemma-2-9b-it
Pioneers poured into the West; Civil War ravaged the East.,15,18,google/gemma-2-9b-it
"But the chaotic world burst in upon them, separating them again.",18,20,google/gemma-2-9b-it
Then she noticed the cowardly sneak was awake--and enjoying himself.,18,21,google/gemma-2-9b-it
"Oh yeah, she thought about their sexy father as well.",13,18,google/gemma-2-9b-it
Will a misunderstanding - a misheard conversation - ruin their chance at love.,20,21,google/gemma-2-9b-it
Cherie's willing to walk away from the love of her life.,14,16,google/gemma-2-9b-it
Rick's job is to convince her to stay.,9,10,google/gemma-2-9b-it
"But now he's wide-awake, and a citified woman is glaring down at him.",19,24,google/gemma-2-9b-it
"Fighting the attraction he feels toward the blond-haired filly with the big, vulnerable eyes.",23,24,google/gemma-2-9b-it
Redeem her career by planning local weddings.,12,11,google/gemma-2-9b-it
"As he allows himself to get dangerously close, the threats to Adelaide continue.",22,24,google/gemma-2-9b-it
Sins of the past must be paid.,7,7,google/gemma-2-9b-it
But now he's back and determined to collect the debt she owes him.,16,21,google/gemma-2-9b-it
Designing his precious sister's wedding gown will cement Rose's career.,18,19,google/gemma-2-9b-it
But is the tango teaching lothario all he seems to be.,16,18,google/gemma-2-9b-it
"But where her brain might miss out, her body certainly doesn't.",15,18,google/gemma-2-9b-it
"They don't call sex the horizontal tango for nothing, it seems.",16,20,google/gemma-2-9b-it
"The obnoxious Elmer, however, seeks Emma's hand for himself.",16,20,google/gemma-2-9b-it
"Lost, she finds shelter at the home of a blacksmith who is a widow.",17,20,google/gemma-2-9b-it
"Going against his better judgment, he takes the mother and daughter in.",18,20,google/gemma-2-9b-it
There's a fine line between love .,7,8,google/gemma-2-9b-it
"As long as she keeps up her grades, makes law review.",12,12,google/gemma-2-9b-it
But trouble is just what walks in the door one scorching hot summer day.,17,22,google/gemma-2-9b-it
When Gabriel Storm crashes into Elizabeth's life she wants nothing to do with him.,22,26,google/gemma-2-9b-it
"She should walk away, hell, she should run away, but she can't.",14,18,google/gemma-2-9b-it
You have twelve reasons this season to stay indoors and fall in love.,16,24,google/gemma-2-9b-it
"My name is Cam, and I’m the head vampire of the Chicago coven.",17,20,google/gemma-2-9b-it
"At the worst possible time, I meet a human woman who hates vampires.",18,21,google/gemma-2-9b-it
Exactly what I swore I wouldn’t do.,10,12,google/gemma-2-9b-it
"The Blood Courtesans Series, where vampires are real, rich, powerful--and hungry.",19,26,google/gemma-2-9b-it
It's not supposed to be about love ..,9,10,google/gemma-2-9b-it
"Rafe Montoya had known his wife, Beth, was unhappy.",13,14,google/gemma-2-9b-it
He thought that being her knight in shining armor would be enough.,16,14,google/gemma-2-9b-it
"His Beth, ready and waiting to give him a second chance.",14,16,google/gemma-2-9b-it
Daulton Rinnich's life has been full of grief.,10,10,google/gemma-2-9b-it
"He pretends to enjoy life, but on the inside, Dault's content being miserable.",21,22,google/gemma-2-9b-it
"That is, until a tragic night changes his life views and priorities.",18,22,google/gemma-2-9b-it
So Tom was given a deamon.,8,8,google/gemma-2-9b-it
But a deamon must come from a murdered shifter.,12,12,google/gemma-2-9b-it
That murdered shifter was Derek Christian's mate.,11,11,google/gemma-2-9b-it
"He arrived too late to save his lover, and finds Tom instead.",15,18,google/gemma-2-9b-it
