sentence,ground_truth_syllable_count,predicted_syllable_count,model_id
"Lucas, Jackson, and Brandon are all friends who run a security company together.",23,"Lucas (2), Jackson (2), and (1), Brandon (2), are (1), all (1), friends (1), who (1), run (1), a (1), security (3), company (3), together (2).

Total: 21",gpt-3.5-turbo
"More than that, they’re honorable men.",9,"More (1), than (1), that (1), they're (1), honorable (4), men (1)

Total: 9",gpt-3.5-turbo
"Will there be happily ever after for the finest men of Bath, the Dukes.",19,17,gpt-3.5-turbo
WILL THERE BE TRUE LOVE BETWEEN THEM...,8,9,gpt-3.5-turbo
marriage of convenience to safeguard his inheritance.,14,"marriage (2), of (1), convenience (4), to (1), safeguard (3), his (1), inheritance (4)

Total: 16",gpt-3.5-turbo
"However, when a threat against their twin babies is uncovered,.",16,"However (2), when (1), a (1), threat (1), against (2), their (1), twin (1), babies (2), is (1), uncovered (3)

Total: 15",gpt-3.5-turbo
can true love finally blossom for the Duke of Cumberland and his bride.,18,"can (1), true (1), love (1), finally (3), blossom (2), for (1), the (1), Duke (1), of (1), Cumberland (3), and (1), his (1), bride (1)

Total: 17",gpt-3.5-turbo
WILL THERE BE LOVE FOR THIS MARRIAGE OF INHERITANCE....,13,"Will (1), there (1), be (1), love (1), for (1), this (1), marriage (2), of (1), inheritance (4)

Total: 13",gpt-3.5-turbo
"Lord Michael Havenshire, ready to become Duke Havenshire,.",15,"Lord (1), Michael (3), Havenshire (3), ready (2), to (1), become (2), Duke (1), Havenshire (3)

Total: 16",gpt-3.5-turbo
"He wants no one except Lady Clare,.",9,"He (1), wants (1), no (1), one (1), except (2), Lady (2), Clare (1)

Total: 9",gpt-3.5-turbo
but she wants nothing to do with him.,9,"but (1), she (1), wants (1), nothing (2), to (1), do (1), with (1), him (1)

Total: 9",gpt-3.5-turbo
"He is determined to win her heart, but he must become her….",15,"he (1), is (1), determined (4), to (1), win (1), her (1), heart (1), but (1), he (1), must (1), become (2), her (1)

Total: 15",gpt-3.5-turbo
KNIGHT IN SHINING ARMOR IF SHE WILL LET HIM...,11,11,gpt-3.5-turbo
 and become a pauper in his hometown.,10,"and (1), become (2), a (1), pauper (2), in (1), his (1), hometown (2)

Total: 10",gpt-3.5-turbo
WILL THE RUMORS OF ILLEGITIMACY RUIN HIS LIFE.,15,15,gpt-3.5-turbo
Rose will have nothing to do with him.,9,"Rose (1), will (1), have (1), nothing (2), to (1), do (1), with (1), him (1).

Total: 9",gpt-3.5-turbo
Will they be doomed to lonely lives.,8,"Will (1), they (1), be (1), doomed (2), to (1), lonely (2), lives (1)

Total: 9",gpt-3.5-turbo
The Smithton triplets had picked Texas Ranger Steve Kessler to marry their mom.,19,The total number of syllables in the sentence is 18.,gpt-3.5-turbo
But how could they bring a big-city lawman to a place like Almost.,16,"""But how could they bring a big-city lawman to a place like Almost.""

Total syllables: 18",gpt-3.5-turbo
"Write him about the ""murder"" in town.",9,"Write (1), him (1), about (2), the (1), murder (2), in (1), town (1)

Total: 9",gpt-3.5-turbo
Widow Taylor Smithton was aghast at her boys' latest stunt.,15,"Widow (2), Taylor (2), Smithton (2), was (1), aghast (2), at (1), her (1), boys (1), latest (2), stunt (1)

Total: 15",gpt-3.5-turbo
"A whole month of boating, swimming, and exploring.",12,"A (1), whole (1), month (1), of (1), boating (2), swimming (2), and (1), exploring (3).

Total: 12",gpt-3.5-turbo
"And try as they might, neither one can help wondering whom T.J.",16,17,gpt-3.5-turbo
"will prefer - friendly, athletic Cassie or quiet, sensitive Claudia.",19,"will (1), prefer (2), friendly (2), athletic (3), Cassie (2), or (1), quiet (2), sensitive (3), Claudia (3)

Total: 19",gpt-3.5-turbo
The girls have always been as close as two sisters can be.,14,"The total number of syllables in the sentence ""The girls have always been as close as two sisters can be."" is 20.",gpt-3.5-turbo
Will that change if one of them wins T.J.'s love.,12,13,gpt-3.5-turbo
But the story did not end there.,8,"""But (1), the (1), story (2), did (1), not (1), end (1), there (1)."" 

Total: 8",gpt-3.5-turbo
Elizabeth receives Darcy's Last Promise in his final moments in that lifetime.,21,"Elizabeth (4), receives (3), Darcy's (2), Last (1), Promise (2), in (1), his (1), final (2), moments (2), in (1), that (1), lifetime (2).

Total: 22",gpt-3.5-turbo
"The story is full of humor, hope, frustration, pain and joy.",15,"The total number of syllables in the sentence ""The story is full of humor, hope, frustration, pain and joy."" is 17.",gpt-3.5-turbo
Watch for the sequel Darcy's Last Promise Tested.,12,"Watch (1), for (1), the (1), sequel (2), Darcy's (2), Last (1), Promise (2), Tested (2)

Total: 12",gpt-3.5-turbo
It’s the last one before reality sets in and they’re off on their own.,18,"It’s (1), the (1), last (1), one (1), before (2), reality (4), sets (1), in (1), and (1), they’re (1), off (1), on (1), their (1), own (1).

Total: 17",gpt-3.5-turbo
Carly is ready to break the mold and stop being known as a goody-two-shoes.,20,"Carly (2), is (1), ready (2), to (1), break (1), the (1), mold (1), and (1), stop (1), being (2), known (1), as (1), a (1), goody-two-shoes (4)

Total: 18",gpt-3.5-turbo
Carly isn’t like the rest of the girls at school that drive him crazy.,17,"Carly (2), isn’t (2), like (1), the (1), rest (1), of (1), the (1), girls (1), at (1), school (1), that (1), drive (1), him (1), crazy (2).

Total: 16",gpt-3.5-turbo
Can she endure such treachery and survive the sweeping winds of uncertainty.,20,"Can (1), she (1), endure (2), such (1), treachery (3), and (1), survive (2), the (1), sweeping (2), winds (1), of (1), uncertainty (4).

Total: 20",gpt-3.5-turbo
The highly anticipated last book in the Anathergians Trilogy is here at long last.,24,The total number of syllables in the sentence is 20.,gpt-3.5-turbo
"Their leader, Travik, is gathering a force from space to kill every last human.",21,"Their (1), leader (2), Travik (2), is (1), gathering (3), a (1), force (1), from (1), space (1), to (1), kill (1), every (2), last (1), human (2)

Total: 19",gpt-3.5-turbo
His hold is slipping as the threats multiply each day.,13,"His (1), hold (1), is (1), slipping (2), as (1), the (1), threats (1), multiply (3), each (1), day (1).

Total: 13",gpt-3.5-turbo
"Then there’s Auden’s Lifemate, Leah, whom he loves above all others.",16,15,gpt-3.5-turbo
"THE QUEEN J'ashidah, the Anathergian gathering, is upon them.",17,"THE (1), QUEEN (2), J'ashidah (3), the (1), Anathergian (6), gathering (3), is (1), upon (2), them (1)

Total: 20",gpt-3.5-turbo
It doesn’t matter that the villain is her father.,13,It has 14 syllables.,gpt-3.5-turbo
"She’s had enough of his continual harassment and attacks, especially to those she loves.",23,"She’s (1), had (1), enough (2), of (1), his (1), continual (4), harassment (3), and (1), attacks (2), especially (4), to (1), those (1), she (1), loves (1)

Total: 23",gpt-3.5-turbo
"She will do whatever it takes, including lies and deception, to end this threat.",20,"She (1), will (1), do (1), whatever (3), it (1), takes (1), including (3), lies (1), and (1), deception (3), to (1), end (1), this (1), threat (1).

Total: 18",gpt-3.5-turbo
"First, however, he must convince Leah to agree with his way of thinking.",19,15,gpt-3.5-turbo
"Best-selling novelist Celine Hart is up against that figurative wall, writer's block.",21,"Best-selling (2), novelist (3), Celine (2), Hart (1), is (1), up (1), against (2), that (1), figurative (4), wall (1), writer's (2), block (1)

Total: 21",gpt-3.5-turbo
"Hard as she tries, she finds her computer screen blank, and her paper unmarked.",18,"Hard (1), as (1), she (1), tries (1), she (1), finds (1), her (1), computer (3), screen (1), blank (1), and (1), her (1), paper (2), unmarked (2).

Total: 17",gpt-3.5-turbo
Stephan has experienced Celine's frustrations on his way to becoming a popular Christian singer.,27,"Stephan (2), has (1), experienced (4), Celine's (2), frustrations (3), on (1), his (1), way (1), to (1), becoming (3), a (1), popular (3), Christian (2), singer (2).

Total: 24",gpt-3.5-turbo
Will Stephan and Celine's unplanned reunion be just another walk down memory lane.,22,"Will (1), Stephan (2), and (1), Celine's (2), unplanned (3), reunion (3), be (1), just (1), another (3), walk (1), down (1), memory (3), lane (1)

Total: 22",gpt-3.5-turbo
Will Stephan have the courage to share the reason behind his remarkable success story.,23,"Will (1), Stephan (2), have (1), the (1), courage (2), to (1), share (1), the (1), reason (2), behind (2), his (1), remarkable (3), success (2), story (2).

Total: 21",gpt-3.5-turbo
"I had exactly the life I'd always wanted, until it...wasn't.",17,15,gpt-3.5-turbo
"Not exactly the perfect confidante, right.",11,"Not (1), exactly (3), the (1), perfect (2), confidante (3), right (1).

Total: 11",gpt-3.5-turbo
"He was patient, he didn't judge, and he had a wicked sense of humor.",18,"He (1), was (1), patient (2), he (1), didn't (2), judge (1), and (1), he (1), had (1), a (1), wicked (2), sense (1), of (1), humor (2).

Total: 17",gpt-3.5-turbo
Centurion Marcus Florius Corvus has a splendid career in the legions ahead of him.,25,"Centurion (4), Marcus (2), Florius (3), Corvus (2), has (1), a (1), splendid (2), career (2), in (1), the (1), legions (2), ahead (2), of (1), him (1).

Total: 24",gpt-3.5-turbo
"She regains consciousness in a cabin with her dangerously sexy, muscled rescuer.",23,"She (1), regains (2), consciousness (4), in (1), a (1), cabin (2), with (1), her (1), dangerously (4), sexy (2), muscled (2), rescuer (3).

Total: 24",gpt-3.5-turbo
Sheikh Rashid of Quador finally wants to marry his arranged bride.,17,"Sheikh (1), Rashid (2), of (1), Quador (2), finally (3), wants (1), to (1), marry (2), his (1), arranged (2), bride (1).

Total: 17",gpt-3.5-turbo
But Jenna has discovered what a playboy he really is.,15,"""But Jenna has discovered what a playboy he really is."" 

Total syllables: 15",gpt-3.5-turbo
Clair around to keep her on her toes.,9,"Clair (1), around (2), to (1), keep (1), her (1), on (1), her (1), toes (1)

Total: 9",gpt-3.5-turbo
The rugged daredevil pilot had an uncanny knack for unsettling her completely.,23,The total number of syllables in the sentence is 18.,gpt-3.5-turbo
It was a night of exquisite rapture that changed Lady Octavia Grenville's life forever.,24,"It was a night of exquisite rapture that changed Lady Octavia Grenville's life forever.

Total syllables: 24",gpt-3.5-turbo
"Matthew, the Earl of Sutcliffe, is not the man Octavia once knew.",17,"Matthew (2), the (1), Earl (1), of (1), Sutcliffe (2), is (1), not (1), the (1), man (1), Octavia (4), once (1), knew (1)

Total: 16",gpt-3.5-turbo
Somehow he must expose his own heart in order to find hers...,15,15,gpt-3.5-turbo
But first it has to start.,6,"""But (1), first (1), it (1), has (1), to (1), start (1)."" 

Total: 6",gpt-3.5-turbo
Nettie Smith is a writer in search of a story.,13,"Nettie (2), Smith (1), is (1), a (1), writer (2), in (1), search (1), of (1), a (1), story (2)

Total: 13",gpt-3.5-turbo
There’s only one catch: She must go undercover as a mail-order bride.,18,There are 18 syllables in the sentence.,gpt-3.5-turbo
Now she just needs to convince him to be the hero.,13,"Now (1), she (1), just (1), needs (1), to (1), convince (2), him (1), to (1), be (1), the (1), hero (2).

Total: 13",gpt-3.5-turbo
Mail Order Mounties is a multi-author series set in Canada during the early 1900s.,27,"Mail (1), Order (2), Mounties (2), is (1), a (1), multi (2), author (2), series (2), set (1), in (1), Canada (3), during (2), the (1), early (2), 1900s (4).

Total: 24",gpt-3.5-turbo
"If you love a sweet mail order bride romance, you will love this story.",17,"if (1), you (1), love (1), a (1), sweet (1), mail (1), order (2), bride (1), romance (2), you (1), will (1), love (1), this (1), story (2)

Total: 16",gpt-3.5-turbo
This is their story of love and bonding over nature.,14,"This (1), is (1), their (1), story (2), of (1), love (1), and (1), bonding (2), over (2), nature (2)

Total: 14",gpt-3.5-turbo
"Still, Naomi tries to focus on her relationship with Bryce.",16,"Still (1), Naomi (3), tries (1), to (1), focus (2), on (1), her (1), relationship (4), with (1), Bryce (1)

Total: 16",gpt-3.5-turbo
Can it withstand head games and cruel intentions.,12,"Can (1), it (1), withstand (2), head (1), games (1), and (1), cruel (2), intentions (3).

Total: 12",gpt-3.5-turbo
"I'm not a good guy, Kate.",6,"I (1), 'm (1), not (1), a (1), good (1), guy (1), Kate (1)

Total: 7",gpt-3.5-turbo
"Stranded with a rich, rugged rancher….",9,"Stranded (2), with (1), a (1), rich (1), rugged (2), rancher (2)

Total: 9",gpt-3.5-turbo
Single mom Alexa Rodriguez's first child-free vacation in years is supposed to be low-key.,25,"Single (2), mom (1), Alexa (3), Rodriguez's (4), first (1), child-free (2), vacation (3), in (1), years (1), is (1), supposed (2), to (1), be (1), low-key (2).

Total: 24",gpt-3.5-turbo
But then she meets brooding Texas rancher Hayes Elliott.,14,"""But (1), then (1), she (1), meets (1), brooding (2), Texas (2), rancher (2), Hayes (1), Elliott (3)."" 

Total: 14",gpt-3.5-turbo
"And when a storm strands them together, their undeniable chemistry explodes.",20,"And (1), when (1), a (1), storm (1), strands (1), them (1), together (3), their (1), undeniable (5), chemistry (3), explodes (2).

Total: 19",gpt-3.5-turbo
Can a man who’s lost everything he holds dear learn how to believe again.,18,"Can (1), a (1), man (1), who’s (1), lost (1), everything (4), he (1), holds (1), dear (1), learn (1), how (1), to (1), believe (2), again (2).

Total: 17",gpt-3.5-turbo
"With the help of the townspeople, Gabriel grudgingly carries on with the business.",21,"With (1), the (1), help (1), of (1), the (1), townspeople (2), Gabriel (3), grudgingly (3), carries (2), on (1), with (1), the (1), business (2).

Total: 19",gpt-3.5-turbo
If The Shoe Fits – Book 1.,6,"If (1), The (1), Shoe (1), Fits (1), Book (1)

Total: 5",gpt-3.5-turbo
Tangled At First Sight  – Book 6.,7,"Tangled (2), At (1), First (1), Sight (1), Book (1), 6 (1)

Total: 7",gpt-3.5-turbo
"Disguised as a prim schoolmarm, she hid more than her alluring beauty.",18,"Disguised (2), as (1), a (1), prim (1), schoolmarm (2), she (1), hid (1), more (1), than (1), her (1), alluring (3), beauty (2).

Total: 17",gpt-3.5-turbo
"For no one could see her fierce determination, her able sharp-shooting, her survivor's heart.",23,"For (1), no (1), one (1), could (1), see (1), her (1), fierce (1), determination (5), her (1), able (2), sharp-shooting (2), her (1), survivor's (4), heart (1).

Total: 22",gpt-3.5-turbo
No one except the one man determined to claim her as his own...,16,"No (1), one (1), except (2), the (1), one (1), man (1), determined (3), to (1), claim (1), her (1), as (1), his (1), own (1)

Total: 15",gpt-3.5-turbo
Christian McBride sought justice for the misguided verdict that wrongly jailed him years before.,22,"Christian (2), McBride (2), sought (1), justice (2), for (1), the (1), misguided (3), verdict (2), that (1), wrongly (2), jailed (1), him (1), years (1), before (2)

Total: 21",gpt-3.5-turbo
"Jade Mackenzie is starting a new life in Pacific Grove, California.",19,"Jade (1), Mackenzie (3), is (1), starting (2), a (1), new (1), life (1), in (1), Pacific (3), Grove (1), California (4).

Total: 18",gpt-3.5-turbo
A discovery of a hidden portrait unleashes a series of bizarre dreams and visions.,24,"A (1), discovery (4), of (1), a (1), hidden (2), portrait (2), unleashes (3), a (1), series (2), of (1), bizarre (2), dreams (1), and (1), visions (2).

Total: 23",gpt-3.5-turbo
The Scottish firefighter is eager to offer his assistance to the beautiful business owner.,25,The total number of syllables in the sentence is 19.,gpt-3.5-turbo
"Yet, despite his irresistible good nature, he seems to be hiding a painful past.",22,18,gpt-3.5-turbo
These men stop at nothing to destroy their enemies.,13,"These (1), men (1), stop (1), at (1), nothing (2), to (1), destroy (2), their (1), enemies (3)

Total: 13",gpt-3.5-turbo
Will Jade find her answers before it's too late.,11,"Will (1), Jade (1), find (1), her (1), answers (3), before (2), it's (1), too (1), late (1)

Total: 12",gpt-3.5-turbo
Will she discover true love in the arms of her Scottish fireman.,16,"Will (1), she (1), discover (3), true (1), love (1), in (1), the (1), arms (1), of (1), her (1), Scottish (2), fireman (2)

Total: 15",gpt-3.5-turbo
The White Raven cozy mystery series keeps you guessing until the end.,19,The total number of syllables in the sentence is 17.,gpt-3.5-turbo
"The newly orphaned Orina Vandeholt had wealth, beauty and aristocratic blood.",21,15,gpt-3.5-turbo
"Yet in Mexico, a terrifying adventure awaited.",16,11,gpt-3.5-turbo
Instead the young beauty is forced into marriage with their tall and arrogant leader.,21,"Instead (2), the (1), young (1), beauty (2), is (1), forced (1), into (2), marriage (2), with (1), their (1), tall (1), and (1), arrogant (3), leader (2)

Total: 20",gpt-3.5-turbo
"Orina, his captive bride, cursed him for the Devil..",13,"Orina (3), his (1), captive (2), bride (1), cursed (1), him (1), for (1), the (1), Devil (2)

Total: 13",gpt-3.5-turbo
to the time would change her mind..,7,"to (1), the (1), time (1), would (1), change (1), her (1), mind (1)

Total: 7",gpt-3.5-turbo
but he is more interested in her chequebook than herself.,15,"but (1), he (1), is (1), more (1), interested (4), in (1), her (1), chequebook (2), than (1), herself (2)

Total: 15",gpt-3.5-turbo
I sure hadn’t been half that self-aware in my student days.,14,15,gpt-3.5-turbo
It was too late to turn my life upside down.,11,"It (1), was (1), too (1), late (1), to (1), turn (1), my (1), life (1), upside (2), down (1).

Total: 11",gpt-3.5-turbo
"“I don’t just mean the artwork I restore, either.",12,"I (1), don’t (1), just (1), mean (1), the (1), artwork (2), I (1), restore (2), either (2)

Total: 12",gpt-3.5-turbo
"I certainly didn’t pull away.“There’s…uh… something you should know,” I stammered.",20,17,gpt-3.5-turbo
“I didn’t mention it before because it didn’t seem important.,17,"""I (1), didn’t (2), mention (2), it (1), before (2), because (2), it (1), didn’t (2), seem (1), important (3)."" 

Total: 17",gpt-3.5-turbo
"But…uh…my ex, Toni…that stands for Antonia, you know.",15,"""But…uh…my ex, Toni…that stands for Antonia, you know.""

Total syllables: 17",gpt-3.5-turbo
Not Anthony.”Celeste didn’t seem at all surprised.,12,14,gpt-3.5-turbo
Her soft pink lips curved into a little smile as she nodded.,15,"Her (1), soft (1), pink (1), lips (1), curved (1), into (2), a (1), little (2), smile (1), as (1), she (1), nodded (2)

Total: 15",gpt-3.5-turbo
"“Yes, I had more or less figured that out.",10,"Yes (1), I (1), had (1), more (1), or (1), less (1), figured (2), that (1), out (1)

Total: 10",gpt-3.5-turbo
"She continued in a perfectly frank, but hopeful tone.",14,"She (1), continued (3), in (1), a (1), perfectly (3), frank (1), but (1), hopeful (2), tone (1)

Total: 13",gpt-3.5-turbo
I thought we could get to know one another even better.”.,15,"I (1), thought (1), we (1), could (1), get (1), to (1), know (1), one (1), another (3), even (2), better (2)

Total: 15",gpt-3.5-turbo
They're in for the ride of their lives.,8,"They're (1), in (1), for (1), the (1), ride (1), of (1), their (1), lives (1).

Total: 8",gpt-3.5-turbo
"Stunned at the secret Beau reveals, Celeste is forced to make a life-altering decision.",22,"Stunned (1), at (1), the (1), secret (2), Beau (1), reveals (2), Celeste (2), is (1), forced (1), to (1), make (1), a (1), life-altering (4), decision (3).

Total: 21",gpt-3.5-turbo
Ashlyn MacLeod’s life is all she ever wanted.,12,"Ashlyn (2), MacLeod’s (2), life (1), is (1), all (1), she (1), ever (2), wanted (2)

Total: 12",gpt-3.5-turbo
The sight takes her breath away.,7,"The (1), sight (1), takes (1), her (1), breath (1), away (2)

Total: 7",gpt-3.5-turbo
And why does she feel such a magnetic connection to him.,15,"And (1), why (1), does (1), she (1), feel (1), such (1), a (1), magnetic (3), connection (3), to (1), him (1).

Total: 15",gpt-3.5-turbo
He told her that nothing could take her away from him ..,13,"he (1), told (1), her (1), that (1), nothing (2), could (1), take (1), her (1), away (2), from (1), him (1)

Total: 13",gpt-3.5-turbo
He wasn't meant to love her...or even like her.,12,"He (1), wasn't (2), meant (1), to (1), love (1), her (1), or (1), even (2), like (1), her (1)

Total: 12",gpt-3.5-turbo
But Jemima's effervescent charm and wicked sense of humor have Miles reevaluating everything.,27,"""But Jemima's effervescent charm and wicked sense of humor have Miles reevaluating everything.""

Total syllables: 20",gpt-3.5-turbo
She certainly isn't bedazzled by his usual gifts or flirty one-liners.,21,"she (1), cer-tain-ly (3), is-n't (2), be-daz-zled (2), by (1), his (1), u-su-al (3), gifts (1), or (1), flirt-y (2), one-lin-ers (3)

Total: 19",gpt-3.5-turbo
But Anna Sinclair’s soul calls out to him.,10,"But (1), Anna (2), Sinclair’s (2), soul (1), calls (1), out (1), to (1), him (1)

Total: 10",gpt-3.5-turbo
The Transformation of Anna is the first book in the award-winning Cornerstone Deep series.,24,The total number of syllables in the sentence is 22.,gpt-3.5-turbo
"BUY NOW, and enter the unforgettable world of Cornerstone Deep today.",19,17,gpt-3.5-turbo
Warning: Contains subject matter that may be offensive to sensitive readers.,20,"Warning (2), Contains (2), subject (2), matter (2), that (1), may (1), be (1), offensive (3), to (1), sensitive (3), readers (2).

Total: 20",gpt-3.5-turbo
Sekani’s headlong rush puts him in unexpected peril.,15,"Sekani (3), headlong (2), rush (1), puts (1), him (1), in (1), unexpected (4), peril (2)

Total: 15",gpt-3.5-turbo
To be this close to nirvana and walk away because I am coy.,17,15,gpt-3.5-turbo
I closed my eyes tightly and swallowed down my fears.,12,"I (1), closed (1), my (1), eyes (1), tightly (2), and (1), swallowed (2), down (1), my (1), fears (1).

Total: 12",gpt-3.5-turbo
"He craved me, in any way he could get me.",11,"He (1), craved (1), me (1), in (1), any (2), way (1), he (1), could (1), get (1), me (1)

Total: 11",gpt-3.5-turbo
But there is more for Casey to be worried about than forbidden love.,18,"""But (1), there (1), is (1), more (1), for (1), Casey (2), to (1), be (1), worried (2), about (2), than (1), forbidden (3), love (1)."" 

Total: 17",gpt-3.5-turbo
"To do that, she must walk a dangerous tightrope between desire and reality.",22,"To (1), do (1), that (1), she (1), must (1), walk (1), a (1), dangerous (3), tightrope (2), between (2), desire (2), and (1), reality (4)

Total: 20",gpt-3.5-turbo
And she soon begins to realise nothing will ever be the same again.,18,17,gpt-3.5-turbo
"Cursed since the day of his creation, Seth has struggled with his identity.",19,"Cursed (1), since (1), the (1), day (1), of (1), his (1), creation (3), Seth (1), has (1), struggled (2), with (1), his (1), identity (4).

Total: 18",gpt-3.5-turbo
"Handed a dagger as a child, Kaitlyn O'Hara has slaughtered demons her entire life.",23,"Handed (2), a (1), dagger (2), as (1), a (1), child (1), Kaitlyn (2), O'Hara (2), has (1), slaughtered (2), demons (2), her (1), entire (2), life (1).

Total: 20",gpt-3.5-turbo
Katie holds the key to help save humanity.,12,"Katie (2), holds (1), the (1), key (1), to (1), help (1), save (1), humanity (4)

Total: 12",gpt-3.5-turbo
"However, he could prove to be her biggest threat.",12,"However (2), he (1), could (1), prove (1), to (1), be (1), her (1), biggest (2), threat (1)

Total: 11",gpt-3.5-turbo
He fights his desire to claim her.,9,"he (1), fights (1), his (1), desire (2), to (1), claim (1), her (1)

Total: 8",gpt-3.5-turbo
Together they wage war to protect humanity.,13,"Together (3), they (1), wage (1), war (1), to (1), protect (2), humanity (4)

Total: 13",gpt-3.5-turbo
She saw only one way out -- a cold leap into the Thames.,14,"She (1), saw (1), only (2), one (1), way (1), out (1), a (1), cold (1), leap (1), into (2), the (1), Thames (1)

Total: 13",gpt-3.5-turbo
And she would have done it if one man had not saved her.,13,"And (1), she (1), would (1), have (1), done (1), it (1), if (1), one (1), man (1), had (1), not (1), saved (2), her (1).

Total: 13",gpt-3.5-turbo
But now the danger had just begun for Alyna.,13,"But (1), now (1), the (1), danger (2), had (1), just (1), begun (2), for (1), Alyna (3)

Total: 13",gpt-3.5-turbo
Could Lord Dorrington save her one more time.,10,"Could (1), Lord (1), Dorrington (3), save (1), her (1), one (1), more (1), time (1)

Total: 10",gpt-3.5-turbo
Now she automatically steers away from any potentially domineering male..,22,"Now (1), she (1), automatically (6), steers (1), away (2), from (1), any (2), potentially (4), domineering (4), male (1)

Total: 23",gpt-3.5-turbo
no matter how original or intriguing his approach.,15,11,gpt-3.5-turbo
"Another Christmas season looms on the horizon, and Carly Devereaux is single.",22,"Another (3), Christmas (2), season (2), looms (1), on (1), the (1), horizon (3), and (1), Carly (2), Devereaux (3), is (1), single (2)

Total: 21",gpt-3.5-turbo
But she doesn’t have the best luck with men.,10,"""But she doesn’t have the best luck with men."" 

Total syllables: 12",gpt-3.5-turbo
"She’s already dated every broke, neurotic, emotionally unavailable man in a five-mile radius.",30,"She’s (1), already (3), dated (2), every (3), broke (1), neurotic (4), emotionally (6), unavailable (4), man (1), in (1), a (1), five (1), mile (1), radius (3)

Total: 31",gpt-3.5-turbo
"However, she’s determined to make this year different.",14,"However (2), she’s (1), determined (3), to (1), make (1), this (1), year (1), different (3)

Total: 13",gpt-3.5-turbo
"This Christmas, she’s going to find the perfect guy.",12,"This (1), Christmas (2), she’s (1), going (2), to (1), find (1), the (1), perfect (2), guy (1)

Total: 12",gpt-3.5-turbo
If something can go wrong with her love life…it will.,12,"If (1), something (2), can (1), go (1), wrong (1), with (1), her (1), love (1), life (1), it (1), will (1)

Total: 12",gpt-3.5-turbo
She’s spent her last year trimming the tree alone.,11,"She’s (1), spent (1), her (1), last (1), year (1), trimming (2), the (1), tree (1), alone (2)

Total: 11",gpt-3.5-turbo
Now all she has to do is beat the odds and find Mr.,14,15,gpt-3.5-turbo
You know you've read a wonderful story when you can't stop smiling afterwards.,19,"You (1), know (1), you've (2), read (1), a (1), wonderful (3), story (2), when (1), you (1), can't (1), stop (1), smiling (2), afterwards (3).

Total: 19",gpt-3.5-turbo
"Is such a great start to the Maine Sullivans. Ashley, 5 stars.",15,"Is (1), such (1), a (1), great (1), start (1), to (1), the (1), Maine (1), Sullivans (3), Ashley (2), 5 (1), stars (1).

Total: 15",gpt-3.5-turbo
"Flynn Stewart, an award-winning screenwriter, seems to have the perfect Hollywood life.",21,"Flynn (1), Stewart (2), an (1), award-winning (3), screenwriter (3), seems (1), to (1), have (1), the (1), perfect (2), Hollywood (3), life (1).

Total: 19",gpt-3.5-turbo
"Because of them, she had the courage to create a successful candy confection business.",23,"Because (2), of (1), them (1), she (1), had (1), the (1), courage (2), to (1), create (2), a (1), successful (3), candy (2), confection (3), business (2).

Total: 22",gpt-3.5-turbo
Flynn has never met anyone as cheerful and open as Cassie.,17,"Flynn (1), has (1), never (2), met (1), anyone (3), as (1), cheerful (2), and (1), open (2), as (1), Cassie (2).

Total: 17",gpt-3.5-turbo
"They love hard, laugh uproariously and live in the moment. 5 stars from Isha.",19,"They (1), love (1), hard (1), laugh (1), uproariously (5), and (1), live (1), in (1), the (1), moment (2), stars (1), from (1), Isha (2)

Total: 18",gpt-3.5-turbo
"Sweet, charming, heartwarming and sexy in all the right ways. 5 stars from Marybeth.",20,"Sweet (1), charming (2), heartwarming (3), and (1), sexy (2), in (1), all (1), the (1), right (1), ways (1), stars (1), from (1), Marybeth (3)

Total: 18",gpt-3.5-turbo
Can't Take My Eyes Off Of You.,7,"Can't (1), Take (1), My (1), Eyes (1), Off (1), Of (1), You (1).

Total: 7",gpt-3.5-turbo
"RHIANNON, AN ORPHANED HUNTRESS, RAISED BY GREAT-HEARTED STRANGERS.",15,"RHIANNON (3), AN (1), ORPHANED (3), HUNTRESS (2), RAISED (2), BY (1), GREAT-HEARTED (3), STRANGERS (2)

Total: 17",gpt-3.5-turbo
Sienna always thought her type of man was slim and handsome.,15,"Sienna (3), always (2), thought (1), her (1), type (1), of (1), man (1), was (1), slim (1), and (1), handsome (2).

Total: 15",gpt-3.5-turbo
"An emotional, deeply passionate medieval romance.",15,"An (1), emotional (4), deeply (2), passionate (3), medieval (4), romance (2)

Total: 16",gpt-3.5-turbo
"“Just what I needed -- a nude, animalistic amnesiac with exhibitionist tendencies.",25,"""Just what I needed -- a nude, animalistic amnesiac with exhibitionist tendencies.""

Total syllables: 20",gpt-3.5-turbo
Was this shift ever going to end.” -- Dr.,10,"Was (1), this (1), shift (1), ever (2), going (2), to (1), end (1), Dr (1)

Total: 10",gpt-3.5-turbo
She’s also seriously repressed; her ex convinced her she had no talent for sex.,21,"She’s (1), also (2), seriously (4), repressed (2), her (1), ex (1), convinced (2), her (1), she (1), had (1), no (1), talent (2), for (1), sex (1).

Total: 20",gpt-3.5-turbo
"Her life has enough low points, thank you very much.",12,"Her (1), life (1), has (1), enough (2), low (1), points (1), thank (1), you (1), very (2), much (1)

Total: 12",gpt-3.5-turbo
But it’s going to get worse… much worse.,9,"""But (1), it’s (1), going (2), to (1), get (1), worse (1), much (1), worse (1)."" 

Total: 9",gpt-3.5-turbo
