grapheme,ground_truth_phoneme,predicted_phoneme,model
chapeau,ʃəpˈoʊ,The General American English phonemic transcription for 'chapeau' is /ʃæˈpoʊ/.,gpt-4o
chaplain,tʃˈæplən,/ˈtʃæplən/,gpt-4o
charact,tʃˈɛɹækt,"The word 'charact' appears to be incomplete or a truncation, as it does not correspond to a standard English word. If you meant 'character', its transcription would be /ˈkɛɹɪktɚ/. If you intended a different word, please provide more context or clarification.",gpt-4o
charadriidae,kˈɛɹədɹˌaɪd,The General American English phonemic transcription for 'charadriidae' is /kəˈɹædɹiˌɪdiː/.,gpt-4o
chaser,tʃˈeɪsɚ,/ˈtʃeɪsɚ/,gpt-4o
chaste,tʃˈeɪst,/tʃeɪst/,gpt-4o
chastise,tʃæstˈaɪz,/tʃæˈstaɪz/,gpt-4o
chatelaine,tʃˈætəlˌeɪn,The General American English phonemic transcription for 'chatelaine' is /ˈʃætlən/.,gpt-4o
chatted,tʃˈætəd,/ˈtʃætɪd/,gpt-4o
chatty,tʃˈæti,/ˈtʃæti/,gpt-4o
chavs,tʃˈɑːvz,The General American English phonemic transcription for 'chavs' is /tʃævz/.,gpt-4o
chaw,tʃˈɔː,/tʃɔ/,gpt-4o
cheated,tʃˈiːtəd,/ˈtʃitɪd/,gpt-4o
chelation,tʃˈɛlətən,/kiˈleɪʃən/,gpt-4o
cheshunt,tʃˈɛʃˈʌnt,/ˈtʃɛsənt/,gpt-4o
chevalier,ʃˌɛvəlˈɪɹ,/ʃəˌvælˈjɪɹ/,gpt-4o
chez,tʃˈɛz,/ʃeɪ/,gpt-4o
chigger,tʃˈɪgɚ,/ˈtʃɪɡɚ/,gpt-4o
chiro,tʃˈɪɹoʊ,/ˈkaɪɹoʊ/,gpt-4o
chiron,tʃˈaɪɹən,The General American English phonemic transcription for 'chiron' is /ˈkaɪɹɑn/.,gpt-4o
chivalry,ʃˈɪvəlɹi,/ˈʃɪvəlɹi/,gpt-4o
chomp,tʃˈɑːmp,/tʃɑmp/,gpt-4o
chomps,tʃˈɑːmps,The General American English phonemic transcription for 'chomps' is /tʃɑmps/.,gpt-4o
chopper,tʃˈɑːpɚ,/ˈtʃɑpɚ/,gpt-4o
chore,tʃˈɔːɹ,/tʃɔɹ/,gpt-4o
chorister,kˈɔːɹɪstɚ,/ˈkɔɹɪstɚ/,gpt-4o
chronograph,kɹˈɑːnəgɹˌæf,/ˈkɹɑnəˌɡɹæf/,gpt-4o
chud,tʃˈʌd,/tʃʌd/,gpt-4o
chuff,tʃˈʌf,/tʃʌf/,gpt-4o
chump,tʃˈʌmp,/tʃʌmp/,gpt-4o
cifs,sˈɪfs,"The word 'cifs' does not have a standard pronunciation in General American English, as it is typically an acronym (Common Internet File System) rather than a word with a conventional phonemic transcription. However, if pronounced as a word, it might be transcribed as /sɪfs/.",gpt-4o
cirque,sˈɚk,/sɝk/,gpt-4o
clade,klˈeɪd,/kleɪd/,gpt-4o
clag,klˈæg,The General American English phonemic transcription for 'clag' is /klæɡ/.,gpt-4o
clam,klˈæm,/klæm/,gpt-4o
clammed,klˈæmd,/klæmd/,gpt-4o
clamming,klˈæmɪŋ,/ˈklæmɪŋ/,gpt-4o
clams,klˈæmz,The General American English phonemic transcription for 'clams' is /klæmz/.,gpt-4o
clarinetist,klˌɛɹənˈɛtɪst,/ˌklɛɹəˈnɛtɪst/,gpt-4o
clarithromycin,klˌæɹɪθɪmsˈɛnɪkəs,/kləˌɹɪˈθɹoʊmaɪsɪn/,gpt-4o
classist,klˈæsɪst,/ˈklæsɪst/,gpt-4o
clatsop,klˈætskɑp,The General American English phonemic transcription for 'clatsop' is /ˈklætsəp/.,gpt-4o
clavis,klˈævɪs,The General American English phonemic transcription for 'clavis' is /ˈklævɪs/.,gpt-4o
cleaver,klˈiːvɚ,/ˈklivɚ/,gpt-4o
clerihew,klˈɛɹihˌʊ,/kˈlɛɹɪˌhju/,gpt-4o
clippings,klˈɪpɪŋz,/ˈklɪpɪŋz/,gpt-4o
cloe,klˈoʊ,"The word 'cloe' does not have a standard pronunciation in General American English, as it can be a variant spelling of names like 'Chloe' or 'Cloe'. However, if we assume it is pronounced similarly to 'Chloe', the transcription would be /ˈkloʊi/. If it is intended to be pronounced differently, please provide additional context.",gpt-4o
cloze,klˈoʊz,/kloʊz/,gpt-4o
coaxed,kˈoʊkst,/koʊkst/,gpt-4o
coaxes,kˈoʊksɪz,/ˈkoʊksɪz/,gpt-4o
coaxing,kˈoʊksɪŋ,/ˈkoʊksɪŋ/,gpt-4o
cobber,kˈɑːbɚ,The General American English phonemic transcription for 'cobber' is /ˈkɑbɚ/.,gpt-4o
cobbett,kˈɑːbɪt,The General American English phonemic transcription for 'cobbett' is /ˈkɑbɪt/.,gpt-4o
cobble,kˈɑːbəl,/ˈkɑbəl/,gpt-4o
cockle,kˈɑːkəl,/ˈkɑkəl/,gpt-4o
cockrill,kˈɑːkɹəl,The General American English phonemic transcription for 'cockrill' is /ˈkɑkɹəl/.,gpt-4o
cocky,kˈɑːki,/kɑki/,gpt-4o
cofounder,kˈoʊfˈaʊndɚ,/kˈoʊfaʊndɚ/,gpt-4o
coincide,kˌoʊɪnsˈaɪd,/ˌkoʊɪnˈsaɪd/,gpt-4o
coldly,kˈoʊldli,/koldli/,gpt-4o
coli,kˈoʊli,/ˈkoʊlaɪ/,gpt-4o
collab,kˈɑːləb,/kəˈlæb/,gpt-4o
collaborator,kəlˈæbɚˌeɪtɚ,/kəˈlæbəˌɹeɪtɚ/,gpt-4o
collate,kəlˈeɪt,/kəˈleɪt/,gpt-4o
collation,kəlˈeɪʃən,/kəˈleɪʃən/,gpt-4o
colonize,kˈɑːlənˌaɪz,/ˈkɑləˌnaɪz/,gpt-4o
colter,kˈoʊltɚ,The General American English phonemic transcription for 'colter' is /ˈkoʊltɚ/.,gpt-4o
columbine,kˈɑːləmbˌaɪn,/kəˈlʌmbaɪn/,gpt-4o
comedienne,kəmˌidiˈɛn,/kəˌmidiˈɛn/,gpt-4o
comey,kˈʌmi,/ˈkoʊmi/,gpt-4o
comitatus,kɔmətˈeɪtəs,The General American English phonemic transcription for 'comitatus' is /ˌkɑməˈtɑtəs/.,gpt-4o
commendable,kəmˈɛndəbəl,/kəˈmɛndəbl̩/,gpt-4o
competitively,kəmpˈɛtɪtɪvli,/kəmˈpɛɾɪtɪvli/,gpt-4o
complainer,kəmplˈeɪnɚ,/kəmˈpleɪnɚ/,gpt-4o
compline,kˈɑːmplˌaɪn,The General American English phonemic transcription for 'compline' is /ˈkɑmplaɪn/.,gpt-4o
compone,kəmpˈoʊn,"The word 'compone' is not a standard English word, so it doesn't have a widely recognized pronunciation in General American English. If you meant a different word or need assistance with another term, please let me know!",gpt-4o
compounder,kəmpˈaʊndɚ,/kəmˈpaʊndɚ/,gpt-4o
computed,kəmpjˈuːtəd,/kəmˈpjutɪd/,gpt-4o
computes,kəmpjˈuːts,/kəmˈpjuts/,gpt-4o
concacaf,kˈɑːnkˌækˌæf,/kənˈkækæf/,gpt-4o
conceit,kənsˈiːt,/kənˈsit/,gpt-4o
concetto,kənsˈɛtoʊ,/kənˈtʃɛtoʊ/,gpt-4o
concluding,kənklˈuːdɪŋ,/kənˈkludɪŋ/,gpt-4o
concomitant,kˌɑnkˈɑːmətənt,/kənˈkɑmətənt/,gpt-4o
concur,kənkˈɚ,/kənˈkɝ/,gpt-4o
condense,kəndˈɛns,/kənˈdɛns/,gpt-4o
condescension,kˌɑndəsˈɛnʃən,/kɑndəˈsɛnʃən/,gpt-4o
condolence,kəndˈoʊləns,/kənˈdoʊləns/,gpt-4o
conduction,kəndˈʌkʃən,/kənˈdʌkʃən/,gpt-4o
confabulation,kənfˌæbjəlˈeɪʃən,/kənˌfæbjəˈleɪʃən/,gpt-4o
confer,kənfˈɚ,/kənˈfɝ/,gpt-4o
conferred,kənfˈɚd,/kənˈfɝd/,gpt-4o
configurable,kənfˈɪgjəɹəbəl,/kənˈfɪɡjɚəbl̩/,gpt-4o
conger,kˈɔːŋɚ,/kɑŋɡɚ/,gpt-4o
conjugation,kˌɑndʒəgˈeɪʃən,/kɑndʒəˈɡeɪʃən/,gpt-4o
connelly,kˈɑːnəli,/kɑnəli/,gpt-4o
consented,kənsˈɛntɪd,/kənˈsɛntɪd/,gpt-4o
consistory,kənsˈɪstɚi,/kənˈsɪstəri/,gpt-4o
constantine,kˈɑːnstəntˌin,The General American English phonemic transcription for 'Constantine' is /ˈkɑnstəntaɪn/.,gpt-4o
constituted,kˈɑːnstətˌutəd,/kənˈstɪtutəd/,gpt-4o
contemplate,kˈɑːntəmplˌeɪt,/kənˈtɛmpleɪt/,gpt-4o
contemplated,kˈɑːntəmplˌeɪtɪd,/kənˈtɛmpleɪtɪd/,gpt-4o
contralateral,kəntɹˈælətˌɔɹt,/kɑntrəˈlætɚəl/,gpt-4o
contrarian,kˌɑntɹˈɛɹiən,/kənˈtɹɛɹiən/,gpt-4o
convinces,kənvˈɪnsɪz,/kənˈvɪnsɪz/,gpt-4o
convulse,kənvˈʌls,/kənˈvʌls/,gpt-4o
coolibah,kˈuːlɪbə,/kulɪˌbɑ/,gpt-4o
coots,kˈuːts,The General American English phonemic transcription for 'coots' is /kuts/.,gpt-4o
copeman,kˈoʊpmən,/kopmən/,gpt-4o
coppice,kˈɑːpəs,The General American English phonemic transcription for 'coppice' is /ˈkɑpɪs/.,gpt-4o
coquina,koʊkˈiːnə,/kəˈkinə/,gpt-4o
corduroy,kˈɔːɹdɚˌɔɪ,/kɔɹdəˌɹɔɪ/,gpt-4o
corgi,kˈɔːɹgi,/ˈkɔɹɡi/,gpt-4o
cornea,kˈɔːɹniə,/kɔɹniə/,gpt-4o
corsair,kˈɔːɹsɛɹ,/kɔɹˈsɛɹ/,gpt-4o
corte,kˈɔːɹt,"The word 'corte' is not a standard English word, so it doesn't have a conventional General American English pronunciation. However, if you are referring to a name or borrowing from another language, it might be approximated as /kɔɹt/ in GAE, using the rhotic /ɹ/ typical of American English.",gpt-4o
corvid,kˈɔːɹvəd,/kɔɹvɪd/,gpt-4o
coryza,kˌɔɹˈiːzə,/kəˈɹaɪzə/,gpt-4o
costal,kˈɔːstəl,/kɑstl̩/,gpt-4o
costello,kˌɔstˈɛloʊ,/kɑˈstɛloʊ/,gpt-4o
costen,kˈɔːstən,"It seems there might be a misunderstanding with the word ""costen,"" as it doesn't appear to be a standard English word. If you meant ""costing,"" the transcription would be /ˈkɔstɪŋ/. If you intended a different word, please clarify, and I'll be happy to provide the transcription.",gpt-4o
coulee,kˈuːli,The General American English phonemic transcription for 'coulee' is /ˈkuli/.,gpt-4o
coursebook,kˈʊɹsˈuːbˌʊk,/kɔɹsbʊk/,gpt-4o
covet,kˈʌvət,/kʌvɪt/,gpt-4o
cowdenbeath,kˈaʊdnɪbˌɛn,/kɑʊdənˈbiθ/,gpt-4o
cowpea,kˈoʊpjə,/kæʊpi/,gpt-4o
crafternoon,kɹˈæftɚnaʊn,/kɹæftɚˈnun/,gpt-4o
cranial,kɹˈeɪnjəl,/ˈkɹeɪniəl/,gpt-4o
crayfish,kɹˈeɪfɪʃ,/ˈkɹeɪˌfɪʃ/,gpt-4o
creaky,kɹˈiːki,/ˈkɹiki/,gpt-4o
creeds,kɹˈiːdz,/kɹidz/,gpt-4o
creeped,kɹˈiːpt,/kɹipt/,gpt-4o
creeping,kɹˈiːpɪŋ,/ˈkɹipɪŋ/,gpt-4o
creeps,kɹˈiːps,/kɹips/,gpt-4o
crept,kɹˈɛpt,/kɹɛpt/,gpt-4o
crepuscular,kɹəpˈʌksəlɚ,/kɹəˈpʌskjəlɚ/,gpt-4o
crested,kɹˈɛstəd,/ˈkɹɛstɪd/,gpt-4o
cresting,kɹˈɛstɪŋ,/ˈkɹɛstɪŋ/,gpt-4o
crests,kɹˈɛsts,/kɹɛsts/,gpt-4o
cretaceous,kɹɪtˈeɪʃɪs,The General American English phonemic transcription for 'cretaceous' is /kɹɪˈteɪʃəs/.,gpt-4o
cribbed,kɹˈɪbd,/kɹɪbd/,gpt-4o
cribbing,kɹˈɪbɪŋ,/ˈkɹɪbɪŋ/,gpt-4o
cribs,kɹˈɪbz,/kɹɪbz/,gpt-4o
crich,kɹˈɪtʃ,/kɹɪtʃ/,gpt-4o
crickets,kɹˈɪkəts,/ˈkɹɪkəts/,gpt-4o
crikey,kɹˈaɪki,/ˈkɹaɪki/,gpt-4o
criminalization,kɹˌɪmənələzˈeɪʃən,/ˌkɹɪmɪnələˈzeɪʃən/,gpt-4o
crisper,kɹˈɪspɚ,/ˈkɹɪspɚ/,gpt-4o
crosswind,kɹˈɔːswɪnd,/ˈkɹɔswɪnd/,gpt-4o
croton,kɹˈoʊtən,/kɹoʊtn̩/,gpt-4o
crudely,kɹˈuːdli,/ˈkɹudli/,gpt-4o
crumple,kɹˈʌmpəl,/ˈkɹʌmpəl/,gpt-4o
crunchie,kɹˈʌntʃi,/ˈkɹʌntʃi/,gpt-4o
crusader,kɹusˈeɪdɚ,/kɹuˈseɪdɚ/,gpt-4o
crushes,kɹˈʌʃɪz,/ˈkɹʌʃɪz/,gpt-4o
crustacean,kɹəstˈeɪʃən,/kɹəˈsteɪʃən/,gpt-4o
crutch,kɹˈʌtʃ,/kɹʌtʃ/,gpt-4o
crux,kɹˈʌks,/kɹʌks/,gpt-4o
cryptozoology,kɹˌɪptoʊsoʊdˈɑːlioʊ,/ˌkɹɪptoʊzoʊˈɑlədʒi/,gpt-4o
ctesiphon,kəsˈiːtsən,The General American English phonemic transcription for 'Ctesiphon' is /ˈtɛsɪˌfɑn/.,gpt-4o
cullompton,kˈʌləmptˌɑn,/kəˈlʌmptən/,gpt-4o
culm,kˈʌlm,/kʌlm/,gpt-4o
culpable,kˈʌlpəbəl,/ˈkʌlpəbəl/,gpt-4o
cums,kˈʌmz,/kʌmz/,gpt-4o
curlew,kˈɚlwɛ,/kɝlju/,gpt-4o
cush,kˈʌʃ,The General American English phonemic transcription for 'cush' is /kʊʃ/.,gpt-4o
custardy,kˈʌstɚdi,/ˈkʌstɚdi/,gpt-4o
cuttings,kˈʌtɪŋz,/ˈkʌtɪŋz/,gpt-4o
cuttlefish,kˈʌtəlfˌɪʃ,/ˈkʌtəlˌfɪʃ/,gpt-4o
cutty,kˈʌti,/kʌti/,gpt-4o
cybele,sˈaɪbəl,/sɪˈbɛli/,gpt-4o
cybernetic,sˌaɪbɚˈɛntɪk,/ˌsaɪbɚˈnɛtɪk/,gpt-4o
cyclocross,sˈaɪkləkɹˌɑs,/ˈsaɪkloʊˌkɹɔs/,gpt-4o
cysts,sˈɪsts,/sɪsts/,gpt-4o
czechs,tʃˈɛks,/tʃɛks/,gpt-4o
dace,dˈeɪs,/dɛɪs/,gpt-4o
daddies,dˈædiz,The General American English phonemic transcription for 'daddies' is /ˈdædiz/.,gpt-4o
daedal,dˈeɪdəl,The General American English phonemic transcription for 'daedal' is /ˈdidəl/.,gpt-4o
daled,dˈeɪld,/dɑlɛd/,gpt-4o
damnation,dæmnˈeɪʃən,/dæmˈneɪʃən/,gpt-4o
danaus,dˈænəs,/dəˈneɪəs/,gpt-4o
danelaw,dˈænɪlˌɔ,/dɛnˌlɔ/,gpt-4o
danwei,dˈænwˌeɪ,/dænˈweɪ/,gpt-4o
daptomycin,dˈæptoʊmˌɪsən,/dæptoʊˈmaɪsɪn/,gpt-4o
dared,dˈɛɹd,/dɛɹd/,gpt-4o
dares,dˈɛɹz,/dɛɹz/,gpt-4o
darmstadtium,dˌɑɹmstədmˈɪt,/dɑɹmˈʃtætiəm/,gpt-4o
dartboard,dˈɑːɹtbˌɔɹd,/dɑɹtbɔɹd/,gpt-4o
dashcam,dˈæʃkəm,/dæʃkæm/,gpt-4o
dawlish,dˈɔːlɪʃ,/dɔlɪʃ/,gpt-4o
decaf,dˈiːkæf,/ˈdiˌkæf/,gpt-4o
decays,dəkˈeɪz,/dɪˈkeɪz/,gpt-4o
deckle,dˈɛkəl,/dekəl/,gpt-4o
decry,dɪkɹˈaɪ,/dɪˈkɹaɪ/,gpt-4o
defer,dɪfˈɚ,/dɪˈfɝ/,gpt-4o
defog,dˈɛfɔg,/dɪˈfɔɡ/,gpt-4o
dele,dˈɛl,/dɛli/,gpt-4o
delve,dˈɛlv,/dɛlv/,gpt-4o
delved,dˈɛlvd,/dɛlvd/,gpt-4o
delves,dˈɛlvz,/dɛlvz/,gpt-4o
delving,dˈɛlvɪŋ,/dɛlvɪŋ/,gpt-4o
dendron,dˈɛndɹən,/dɛndɹən/,gpt-4o
denigrate,dˈɛnəgɹˌeɪt,/ˈdɛnɪˌɡɹeɪt/,gpt-4o
denizen,dˈɛnəzən,/ˈdɛnɪzən/,gpt-4o
denude,dɪnˈuːd,/dɪˈnud/,gpt-4o
deplete,dɪplˈiːt,/dɪˈplit/,gpt-4o
deport,dɪpˈɔːɹt,/dɪˈpɔɹt/,gpt-4o
deportment,dəpˈɔːɹtmənt,/dɪˈpɔɹtmənt/,gpt-4o
derivation,dˌɛɹəvˈeɪʃən,/ˌdɛɹəˈveɪʃən/,gpt-4o
desdemona,dˌɛsdəmˈoʊnə,/dɛzdəˈmoʊnə/,gpt-4o
destitute,dˈɛstətˌut,/dɛstɪˌtut/,gpt-4o
detent,dɪtˈɛnt,/dɪˈtɛnt/,gpt-4o
detriment,dˈɛtɹəmənt,/dɛtɹəmənt/,gpt-4o
devastation,dˌɛvəstˈeɪʃən,/ˌdɛvəˈsteɪʃən/,gpt-4o
devilment,dɪvˈaɪlmənt,/ˈdɛvəlmənt/,gpt-4o
diaphragm,dˈaɪəfɹˌæm,/ˈdaɪəˌfɹæm/,gpt-4o
dicey,dˈaɪsi,/dˈaɪsi/,gpt-4o
dickensian,dɪkˈɛnziən,/dɪˈkɛnziən/,gpt-4o
diffident,dˈɪfədənt,/ˈdɪfɪdənt/,gpt-4o
digs,dˈɪgz,/dɪɡz/,gpt-4o
dili,dˈɪli,/dɪli/,gpt-4o
dimorphic,daɪmˈɔːɹfɪk,/daɪˈmɔɹfɪk/,gpt-4o
dinghy,dˈɪŋi,/dɪŋi/,gpt-4o
diomede,dˌaɪoʊmˈeɪd,The General American English phonemic transcription for 'diomede' is /ˈdaɪəˌmid/.,gpt-4o
discus,dˈɪskəs,/ˈdɪskəs/,gpt-4o
disgruntled,dɪsgɹˈʌntəld,/dɪsˈɡɹʌntəld/,gpt-4o
dishevelled,dɪʃˈɛvəld,/dɪˈʃɛvəld/,gpt-4o
dishonesty,dɪsˈɑːnəsti,/dɪsˈɑnəsti/,gpt-4o
dishonor,dɪsˈɑːnɚ,/dɪsˈɑnɚ/,gpt-4o
disinfection,dɪsɪnfˈɛkʃən,/dɪsɪnˈfɛkʃən/,gpt-4o
disinherit,dɪsˈɪnɪɹθɪɹ,/dɪsɪnˈhɛɹɪt/,gpt-4o
dismember,dɪsmˈɛmbɚ,/dɪsˈmɛmbɚ/,gpt-4o
dispair,dɪspˈɛɹ,"It seems there might be a slight confusion with the word 'dispair'. If you meant 'despair', the correct General American English phonemic transcription is /dɪˈspɛɹ/. If 'dispair' was intended as a different word, please clarify.",gpt-4o
dispensable,dɪspˈɛnsəbəl,/dɪˈspɛnsəbl̩/,gpt-4o
disposed,dɪspˈoʊzd,/dɪˈspoʊzd/,gpt-4o
dissimulate,dˈɪsəmjəlˌeɪt,/dɪˈsɪmjəˌleɪt/,gpt-4o
distention,dɪstˈɛnʃən,/dɪˈstɛnʃən/,gpt-4o
distract,dɪstɹˈækt,/dɪˈstɹækt/,gpt-4o
ditto,dˈɪtoʊ,/ˈdɪtoʊ/,gpt-4o
diverge,dɪvˈɚdʒ,/dəˈvɝdʒ/,gpt-4o
dodgy,dˈɑːdʒi,/dɑdʒi/,gpt-4o
dojo,dˈoʊjoʊ,/ˈdoʊdʒoʊ/,gpt-4o
dollarization,dˌɑlɚətˈeɪʃən,/dɑləɹaɪˈzeɪʃən/,gpt-4o
domhnall,dˈɑːmənhəl,"The name 'Domhnall' is typically of Irish origin and its pronunciation can vary. In General American English, it is often anglicized to /ˈdoʊnəl/.",gpt-4o
dominical,dəmˈɪnəkəl,/dəˈmɪnɪkəl/,gpt-4o
dongle,dˈɔːŋgəl,/dɑŋɡəl/,gpt-4o
donnybrook,dˈɑːnibɹˌʊk,/ˈdɑniˌbɹʊk/,gpt-4o
doob,dˈuːb,/dub/,gpt-4o
doorbell,dˈɔːɹbˌɛl,/dɔɹbɛl/,gpt-4o
dopamine,dˈɑːpəmˌaɪn,/ˈdoʊpəˌmin/,gpt-4o
dormant,dˈɔːɹmənt,/dɔɹmənt/,gpt-4o
dormitory,dˈɔːɹmətˌɔɹi,/dɔɹmətɔɹi/,gpt-4o
doted,dˈoʊtɪd,/dˈoʊtɪd/,gpt-4o
doubted,dˈaʊtɪd,/dɑʊtɪd/,gpt-4o
doubting,dˈaʊtɪŋ,/dɑʊtɪŋ/,gpt-4o
douchebaggery,duʃˈeɪgbˌɑɹi,/dusˈbæɡɚi/,gpt-4o
dowser,dˈaʊsɚ,/ˈdaʊsɚ/,gpt-4o
doxology,dɑksˈɑːlədʒi,/dɑkˈsɑlədʒi/,gpt-4o
draco,dɹˈeɪkoʊ,/drˈeɪkoʊ/,gpt-4o
drafty,dɹˈæfti,/dɹæfti/,gpt-4o
drape,dɹˈeɪp,/dɹeɪp/,gpt-4o
draped,dɹˈeɪpt,/dɹeɪpt/,gpt-4o
drapes,dɹˈeɪps,/dɹeɪps/,gpt-4o
draping,dɹˈeɪpɪŋ,/dɹeɪpɪŋ/,gpt-4o
drat,dɹˈæt,/dræt/,gpt-4o
drava,dɹˈɑːvə,/dɹɑvə/,gpt-4o
dreadlocks,dɹˈɛdlˌɑks,/dɹɛdˌlɑks/,gpt-4o
dreamgirl,dɹˈɛmdʒˈɪlɚ,/dɹimɡɝl/,gpt-4o
dreary,dɹˈɪɹi,/dɹɪɹi/,gpt-4o
drollery,dɹˈɑːlɚi,/dɹoʊləɹi/,gpt-4o
droop,dɹˈuːp,/dɹup/,gpt-4o
drooped,dɹˈuːpt,/dɹupt/,gpt-4o
drooping,dɹˈuːpɪŋ,/dɹupɪŋ/,gpt-4o
droops,dɹˈuːps,/dɹups/,gpt-4o
drunks,dɹˈʌŋks,/drʌŋks/,gpt-4o
dryden,dɹˈaɪdən,/ˈdɹaɪdən/,gpt-4o
dubplate,dˈʌplət,/dʌbpleɪt/,gpt-4o
ducat,dˈuːkˌæt,/ˈdʌkət/,gpt-4o
duffel,dˈʌfəl,The General American English phonemic transcription for 'duffel' is /ˈdʌfəl/.,gpt-4o
duiker,dwˈaɪkɚ,/ˈdaɪkɚ/,gpt-4o
dunfermline,dˈʌnfɚmˌɪln,/dʌnˈfɝmlɪn/,gpt-4o
dunham,dˈʌnəm,/dʌnəm/,gpt-4o
dunks,dˈʌŋks,/dʌŋks/,gpt-4o
dup,dˈʌp,The General American English phonemic transcription for 'dup' is /dʌp/.,gpt-4o
duppy,dˈʌpi,The General American English phonemic transcription for 'duppy' is /ˈdʌpi/.,gpt-4o
durbin,dˈɚbɪn,/dɝbɪn/,gpt-4o
dusky,dˈʌski,/dʌski/,gpt-4o
dusted,dˈʌstɪd,/dʌstɪd/,gpt-4o
dusting,dˈʌstɪŋ,/dʌstɪŋ/,gpt-4o
dusts,dˈʌsts,/dʌsts/,gpt-4o
dyad,dˈaɪˌæd,/ˈdaɪˌæd/,gpt-4o
dykes,dˈaɪks,/daɪks/,gpt-4o
dysplastic,dɪsplˈæstɪk,/dɪsˈplæstɪk/,gpt-4o
earache,ɪɹˈætʃi,/ˈɪɹˌeɪk/,gpt-4o
earworm,ˈɪɹwˌɚm,/ˈɪɹwɝm/,gpt-4o
eavesdrop,ˈiːvzdɹˌɑp,/ˈivzˌdɹɑp/,gpt-4o
ebb,ˈɛb,/ɛb/,gpt-4o
ebbed,ˈɛbəd,/ɛbd/,gpt-4o
ebbing,ˈɛbɪŋ,/ˈɛbɪŋ/,gpt-4o
ebbs,ˈɛbz,/ɛbz/,gpt-4o
eccentricity,ˌɛksəntɹˈɪsəti,/ˌɛksɛnˈtɹɪsəti/,gpt-4o
echocardiographer,ˌɛkoʊsˈɑːkɚdˌɑɹɪŋ,/ˌɛkoʊˌkɑɹdiˈɑɡɹəfɚ/,gpt-4o
effete,ɛfˈiːt,/əˈfit/,gpt-4o
effigy,ˈɛfɪdʒi,/ˈɛfədʒi/,gpt-4o
egalitarian,ɪgˌælətˈɛɹiən,/ɪˌɡælɪˈtɛɹiən/,gpt-4o
egregiously,ɪgɹˈiːdʒəsli,/ɪˈɡɹiʒəsli/,gpt-4o
egregore,ˈɛgɹəgˌɔɹ,The General American English phonemic transcription for 'egregore' is /ˈɛɡɹəˌɡɔɹ/.,gpt-4o
egyptology,ˌidʒəptˈɑːlədʒi,/ˌidʒɪpˈtɑlədʒi/,gpt-4o
eindhoven,ˈaɪndhˌoʊvən,The General American English phonemic transcription for 'Eindhoven' is /ˈaɪnˌtoʊvən/.,gpt-4o
elagabalus,ɪlˈægəbələs,/ˌɛləˈɡæbələs/,gpt-4o
elegy,ˈɛlədʒi,/ˈɛlədʒi/,gpt-4o
elucidation,ɪlˌusədˈeɪʃən,/ɪˌlusɪˈdeɪʃən/,gpt-4o
emaciated,ɪmˈeɪʃiˌeɪtɪd,/ɪˈmeɪʃiˌeɪtɪd/,gpt-4o
embarrassment,ɪmbˈɛɹəsmənt,/ɪmˈbɛɹəsmənt/,gpt-4o
emetophobia,ˌɛmitəfˈɔːbˌɔɪ,/ɪˌmɛtəˈfoʊbiə/,gpt-4o
emigrate,ˈɛməgɹˌeɪt,/ˈɛmɪˌɡɹeɪt/,gpt-4o
eminently,ˈɛmənəntli,/ˈɛmənəntli/,gpt-4o
emollient,ɪmˈoʊliənt,/ɪˈmɑljənt/,gpt-4o
empath,ˈɛmpˌæθ,/ˈɛmpæθ/,gpt-4o
emtricitabine,ˌɛmətɹəsəbˈɪnti,/ɛmˈtɹaɪsɪtəˌbin/,gpt-4o
endemic,ɛndˈɛmɪk,/ɛnˈdɛmɪk/,gpt-4o
engle,ˈɛŋgəl,"The word 'engle' does not have a standard pronunciation in General American English, as it is not a commonly recognized word. However, if we assume it is pronounced similarly to the surname or a similar word, a possible transcription could be /ˈɛŋɡəl/.",gpt-4o
enlist,ɛnlˈɪst,/enˈlɪst/,gpt-4o
enmity,ˈɛnməti,/enməti/,gpt-4o
enormity,ɪnˈɔːɹməti,/ɪˈnɔɹməti/,gpt-4o
entourage,ˌɑntʊɹˈɑːʒ,/ˈɑntʊˌɹɑʒ/,gpt-4o
enunciate,ɪnˈʌnsiˌeɪt,/ɪˈnʌnsiˌeɪt/,gpt-4o
epicure,ˈɛpɪkjˌʊɹ,/ˈɛpɪkjʊɹ/,gpt-4o
episodic,ˌɛpəsˈɑːdɪk,/ˌɛpɪˈsɑdɪk/,gpt-4o
equivocate,ɪkwˈɪvəkˌeɪt,/ɪˈkwɪvəˌkeɪt/,gpt-4o
erectile,ɪɹˈɛktəl,/ɪˈɹɛktaɪl/,gpt-4o
errant,ˈɛɹənt,/ˈɛɹənt/,gpt-4o
erratically,ɛɹˈætɪkli,/ɪˈɹætɪkli/,gpt-4o
escapee,ɪskˌeɪpˈiː,/əˌskæˈpi/,gpt-4o
esprit,ɛspɹˈiː,/esˈpɹi/,gpt-4o
estradiol,ɪstɹˈeɪdʒəl,/ˌɛstrəˈdaɪˌɔl/,gpt-4o
eswatini,ɛswˈɑːtəni,/eswɑˈtini/,gpt-4o
eugenics,judʒˈɛnɪks,/euˈdʒɛnɪks/,gpt-4o
euler,ˈɔɪlɚ,The General American English pronunciation of 'Euler' is /ˈɔɪlɚ/.,gpt-4o
